Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,182.26,150.0,Unknown,,,UNREGISTERED
1,200.48,175.0,Unknown,,,UNREGISTERED
1,221.27,155.0,Unknown,,,UNREGISTERED
1,229.93,214.0,Unknown,,,UNREGISTERED
1,237.08,180.0,Unknown,,,UNREGISTERED
1,238.58,155.0,Unknown,,,UNREGISTERED
1,239.71,185.0,Unknown,,,UNREGISTERED
1,241.21,159.0,Unknown,,,UNREGISTERED
1,241.96,175.0,Unknown,,,UNREGISTERED
1,250.58,169.0,Unknown,,,UNREGISTERED
1,251.71,153.0,Unknown,,,UNREGISTERED
1,254.33,310.0,Unknown,,,UNREGISTERED
1,255.07,270.0,Unknown,,,UNREGISTERED
1,256.2,224.0,Unknown,,,UNREGISTERED
1,263.3,185.0,Unknown,,,UNREGISTERED
1,276.72,163.0,Unknown,,,UNREGISTERED
1,280.44,284.0,Mg II,280.27,0.17,VERIFIED
1,282.67,636.0,Unknown,,,UNREGISTERED
1,284.53,202.0,Unknown,,,UNREGISTERED
1,285.27,210.0,Mg I,285.21,0.06,VERIFIED
1,286.39,224.0,Unknown,,,UNREGISTERED
1,287.5,254.0,Unknown,,,UNREGISTERED
1,290.1,202.0,Unknown,,,UNREGISTERED
1,303.44,183.0,Unknown,,,UNREGISTERED
1,304.18,150.0,Unknown,,,UNREGISTERED
1,305.29,170.0,Unknown,,,UNREGISTERED
1,309.35,190.0,Al I,309.27,0.08,VERIFIED
1,310.46,250.0,Unknown,,,UNREGISTERED
1,332.18,155.0,Unknown,,,UNREGISTERED
1,333.64,152.0,Unknown,,,UNREGISTERED
1,394.05,187.0,Al I,394.4,0.35,VERIFIED
1,399.46,152.0,Unknown,,,UNREGISTERED
1,402.7,161.0,Unknown,,,UNREGISTERED
1,411.33,157.0,Unknown,,,UNREGISTERED
1,436.01,178.0,Unknown,,,UNREGISTERED
1,438.5,157.0,Fe I,438.36,0.14,VERIFIED
1,446.33,206.0,Unknown,,,UNREGISTERED
1,449.17,190.0,Unknown,,,UNREGISTERED
1,453.42,157.0,Unknown,,,UNREGISTERED
1,502.29,165.0,Unknown,,,UNREGISTERED
1,510.3,150.0,Unknown,,,UNREGISTERED
1,511.35,164.0,Unknown,,,UNREGISTERED
1,523.49,151.0,Unknown,,,UNREGISTERED
1,530.06,163.0,Unknown,,,UNREGISTERED
1,537.99,171.0,Unknown,,,UNREGISTERED
1,541.09,232.0,Unknown,,,UNREGISTERED
1,542.46,152.0,Unknown,,,UNREGISTERED
1,554.81,237.0,Unknown,,,UNREGISTERED
1,555.49,156.0,Unknown,,,UNREGISTERED
1,556.52,373.0,Unknown,,,UNREGISTERED
1,557.55,461.0,Unknown,,,UNREGISTERED
1,558.23,432.0,Unknown,,,UNREGISTERED
1,560.62,229.0,Unknown,,,UNREGISTERED
1,562.67,200.0,Unknown,,,UNREGISTERED
1,574.58,232.0,Unknown,,,UNREGISTERED
1,575.94,156.0,Unknown,,,UNREGISTERED
1,585.77,214.0,Unknown,,,UNREGISTERED
1,593.87,159.0,Unknown,,,UNREGISTERED
1,617.69,239.0,Unknown,,,UNREGISTERED
1,630.02,164.0,Unknown,,,UNREGISTERED
1,632.67,157.0,Unknown,,,UNREGISTERED
1,659.39,174.0,Unknown,,,UNREGISTERED
1,684.18,151.0,Unknown,,,UNREGISTERED
1,738.28,218.0,Unknown,,,UNREGISTERED
1,777.67,191.0,O I,777.19,0.48,VERIFIED
1,778.59,161.0,Unknown,,,UNREGISTERED
1,790.92,153.0,Unknown,,,UNREGISTERED
1,806.81,155.0,Unknown,,,UNREGISTERED
1,825.88,192.0,Unknown,,,UNREGISTERED
1,840.55,165.0,Unknown,,,UNREGISTERED
1,841.15,310.0,Unknown,,,UNREGISTERED
1,842.04,234.0,Unknown,,,UNREGISTERED
1,842.94,216.0,Unknown,,,UNREGISTERED
1,855.39,213.0,Unknown,,,UNREGISTERED
1,856.87,198.0,Unknown,,,UNREGISTERED
1,864.23,150.0,Unknown,,,UNREGISTERED
1,867.16,192.0,Unknown,,,UNREGISTERED
1,872.43,172.0,Unknown,,,UNREGISTERED
