Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,165.12,452.0,Unknown,,,UNREGISTERED
1,166.64,464.0,Unknown,,,UNREGISTERED
1,167.79,434.0,Unknown,,,UNREGISTERED
1,168.93,418.0,Unknown,,,UNREGISTERED
1,170.08,541.0,Unknown,,,UNREGISTERED
1,170.84,426.0,Unknown,,,UNREGISTERED
1,172.36,497.0,Unknown,,,UNREGISTERED
1,175.41,1612.0,Unknown,,,UNREGISTERED
1,176.93,1625.0,Unknown,,,UNREGISTERED
1,178.08,1636.0,Unknown,,,UNREGISTERED
1,179.6,1604.0,Unknown,,,UNREGISTERED
1,180.36,1588.0,Unknown,,,UNREGISTERED
1,181.12,1648.0,Unknown,,,UNREGISTERED
1,182.64,1651.0,Unknown,,,UNREGISTERED
1,184.92,1723.0,Unknown,,,UNREGISTERED
1,185.68,1763.0,Unknown,,,UNREGISTERED
1,186.82,1682.0,Unknown,,,UNREGISTERED
1,188.72,1686.0,Unknown,,,UNREGISTERED
1,189.86,1651.0,Unknown,,,UNREGISTERED
1,191.0,1711.0,Unknown,,,UNREGISTERED
1,192.14,1642.0,Unknown,,,UNREGISTERED
1,192.9,1673.0,Unknown,,,UNREGISTERED
1,194.41,1634.0,Unknown,,,UNREGISTERED
1,195.55,1652.0,Unknown,,,UNREGISTERED
1,196.69,1708.0,Unknown,,,UNREGISTERED
1,197.45,1644.0,Unknown,,,UNREGISTERED
1,198.21,1748.0,Unknown,,,UNREGISTERED
1,199.34,1703.0,Unknown,,,UNREGISTERED
1,200.48,1622.0,Unknown,,,UNREGISTERED
1,201.62,1792.0,Unknown,,,UNREGISTERED
1,203.13,1633.0,Unknown,,,UNREGISTERED
1,205.02,1756.0,Unknown,,,UNREGISTERED
1,206.16,1618.0,Unknown,,,UNREGISTERED
1,207.29,1725.0,Unknown,,,UNREGISTERED
1,209.18,1632.0,Unknown,,,UNREGISTERED
1,209.94,1642.0,Unknown,,,UNREGISTERED
1,211.07,1649.0,Unknown,,,UNREGISTERED
1,211.83,1666.0,Unknown,,,UNREGISTERED
1,212.59,1648.0,Unknown,,,UNREGISTERED
1,214.47,1737.0,Unknown,,,UNREGISTERED
1,215.61,1661.0,Unknown,,,UNREGISTERED
1,216.36,1647.0,Unknown,,,UNREGISTERED
1,217.12,1647.0,Unknown,,,UNREGISTERED
1,217.87,1660.0,Unknown,,,UNREGISTERED
1,218.63,1734.0,Unknown,,,UNREGISTERED
1,220.14,1689.0,Unknown,,,UNREGISTERED
1,220.89,1721.0,Unknown,,,UNREGISTERED
1,221.64,1748.0,Unknown,,,UNREGISTERED
1,222.4,1659.0,Unknown,,,UNREGISTERED
