Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,169.7,167.0,Unknown,,,UNREGISTERED
1,181.88,159.0,Unknown,,,UNREGISTERED
1,187.2,177.0,Unknown,,,UNREGISTERED
1,205.4,158.0,Unknown,,,UNREGISTERED
1,207.67,190.0,Unknown,,,UNREGISTERED
1,209.56,152.0,Unknown,,,UNREGISTERED
1,212.96,211.0,Unknown,,,UNREGISTERED
1,214.47,169.0,Unknown,,,UNREGISTERED
1,239.33,194.0,Unknown,,,UNREGISTERED
1,241.58,187.0,Unknown,,,UNREGISTERED
1,243.46,150.0,Unknown,,,UNREGISTERED
1,244.21,191.0,Unknown,,,UNREGISTERED
1,249.08,182.0,Unknown,,,UNREGISTERED
1,265.54,200.0,Unknown,,,UNREGISTERED
1,267.03,202.0,Unknown,,,UNREGISTERED
1,270.76,161.0,Unknown,,,UNREGISTERED
1,274.12,191.0,Unknown,,,UNREGISTERED
1,280.44,207.0,Mg II,280.27,0.17,VERIFIED
1,281.19,379.0,Unknown,,,UNREGISTERED
1,281.93,244.0,Unknown,,,UNREGISTERED
1,282.67,227.0,Unknown,,,UNREGISTERED
1,284.16,224.0,Unknown,,,UNREGISTERED
1,285.27,214.0,Mg I,285.21,0.06,VERIFIED
1,286.02,217.0,Unknown,,,UNREGISTERED
1,286.76,273.0,Unknown,,,UNREGISTERED
1,287.87,174.0,Si I,288.16,0.29,VERIFIED
1,289.73,184.0,Unknown,,,UNREGISTERED
1,290.47,153.0,Unknown,,,UNREGISTERED
1,291.21,161.0,Unknown,,,UNREGISTERED
1,292.33,168.0,Unknown,,,UNREGISTERED
1,293.44,256.0,Unknown,,,UNREGISTERED
1,294.55,232.0,Unknown,,,UNREGISTERED
1,295.29,206.0,Unknown,,,UNREGISTERED
1,297.89,151.0,Unknown,,,UNREGISTERED
1,308.98,175.0,Al I,309.27,0.29,VERIFIED
1,310.46,223.0,Unknown,,,UNREGISTERED
1,313.78,178.0,Unknown,,,UNREGISTERED
1,315.25,178.0,Unknown,,,UNREGISTERED
1,317.46,187.0,Unknown,,,UNREGISTERED
1,318.94,171.0,Unknown,,,UNREGISTERED
1,320.04,282.0,Unknown,,,UNREGISTERED
1,321.15,160.0,Unknown,,,UNREGISTERED
1,322.25,207.0,Unknown,,,UNREGISTERED
1,322.99,174.0,Unknown,,,UNREGISTERED
1,324.46,186.0,Unknown,,,UNREGISTERED
1,325.19,177.0,Unknown,,,UNREGISTERED
1,326.67,173.0,Unknown,,,UNREGISTERED
1,327.4,250.0,Unknown,,,UNREGISTERED
1,328.5,210.0,Unknown,,,UNREGISTERED
1,333.28,228.0,Unknown,,,UNREGISTERED
1,334.01,249.0,Unknown,,,UNREGISTERED
1,334.74,219.0,Ti II,334.94,0.2,VERIFIED
1,335.48,170.0,Unknown,,,UNREGISTERED
1,336.21,244.0,Unknown,,,UNREGISTERED
1,336.94,249.0,Unknown,,,UNREGISTERED
1,338.78,170.0,Unknown,,,UNREGISTERED
1,339.88,219.0,Unknown,,,UNREGISTERED
