Wavelength,Response count
153.21,312
153.62,357
154.02,294
154.42,382
154.83,342
155.23,343
155.63,247
156.03,377
156.44,313
156.84,410
157.24,390
157.64,302
158.05,297
158.45,344
158.85,310
159.25,281
159.65,300
160.05,275
160.46,299
160.86,308
161.26,292
161.66,300
162.06,270
162.46,300
162.86,293
163.26,308
163.66,348
164.06,232
164.46,650
164.86,752
165.26,788
165.66,722
166.06,738
166.46,686
166.86,762
167.26,774
167.66,690
168.06,736
168.45,726
168.85,707
169.25,773
169.65,738
170.05,753
170.45,645
170.84,718
171.24,754
171.64,783
172.04,830
172.43,779
172.83,688
173.23,695
173.63,735
174.02,767
174.42,730
174.82,816
175.21,774
175.61,685
176.01,791
176.4,698
176.8,820
177.2,779
177.59,707
177.99,791
178.38,757
178.78,717
179.18,759
179.57,755
179.97,701
180.36,786
180.76,757
181.15,668
181.55,758
181.94,697
182.34,696
182.73,719
183.12,738
183.52,723
183.91,713
184.31,784
184.7,649
185.1,712
185.49,736
185.88,792
186.28,710
186.67,731
187.06,700
187.46,782
187.85,688
188.24,720
188.64,831
189.03,743
189.42,748
189.81,724
190.21,725
190.6,742
190.99,763
191.38,742
191.77,676
192.17,740
192.56,789
192.95,664
193.34,810
193.73,803
194.12,740
194.52,781
194.91,688
195.3,678
195.69,780
196.08,692
196.47,735
196.86,692
197.25,745
197.64,771
198.03,764
198.42,755
198.81,753
199.2,685
199.59,662
199.98,726
200.37,694
200.76,763
201.15,777
201.54,791
201.93,755
202.32,822
202.71,704
203.1,694
203.49,737
203.88,723
204.27,676
204.66,814
205.04,800
205.43,721
205.82,759
206.21,794
206.6,754
206.99,753
207.37,739
207.76,791
208.15,721
208.54,729
208.93,752
209.31,710
209.7,767
210.09,786
210.48,641
210.86,733
211.25,636
211.64,795
212.02,811
212.41,785
212.8,793
213.18,715
213.57,661
213.96,851
214.34,788
214.73,713
215.12,732
215.5,712
215.89,750
216.27,727
216.66,742
217.05,798
217.43,664
217.82,700
218.2,786
218.59,778
218.97,786
219.36,711
219.74,660
220.13,732
220.51,715
220.9,796
221.28,763
221.67,699
222.05,772
222.44,755
222.82,698
223.21,737
223.59,799
223.98,839
224.36,769
224.74,604
225.13,742
225.51,707
225.9,692
226.28,806
226.66,744
227.05,831
227.43,729
227.81,750
228.2,747
228.58,729
228.96,706
229.35,808
229.73,727
230.11,737
230.49,699
230.88,785
231.26,718
231.64,756
232.03,810
232.41,822
232.79,777
233.17,712
233.55,802
233.94,736
234.32,775
234.7,765
235.08,778
235.46,756
235.85,677
236.23,843
236.61,794
236.99,834
237.37,813
237.75,732
238.13,779
238.52,752
238.9,710
239.28,753
239.66,748
240.04,790
240.42,796
240.8,737
241.18,781
241.56,765
241.94,808
242.32,814
242.7,777
243.08,806
243.46,810
243.84,734
244.22,790
244.6,736
244.98,805
245.36,834
245.74,803
246.12,739
246.5,768
246.88,687
247.26,734
247.64,759
248.02,750
248.4,642
248.78,690
249.16,715
249.54,838
249.92,765
250.3,697
250.67,799
251.05,777
251.43,816
251.81,756
252.19,789
252.57,736
252.95,667
253.32,730
253.7,799
254.08,762
254.46,799
254.84,803
255.21,754
255.59,830
255.97,779
256.35,776
256.73,748
257.1,708
257.48,742
257.86,749
258.24,840
258.61,802
258.99,718
259.37,762
259.75,734
260.12,752
260.5,760
260.88,833
261.25,719
261.63,751
262.01,781
262.38,769
262.76,732
263.14,693
263.51,781
263.89,754
264.27,732
264.64,729
265.02,686
265.4,824
265.77,736
266.15,829
266.52,820
266.9,728
267.28,789
267.65,857
268.03,830
268.4,788
268.78,792
269.15,768
269.53,863
269.91,788
270.28,784
270.66,817
271.03,710
271.41,841
271.78,800
272.16,875
272.53,944
272.91,1062
273.28,1010
273.66,953
274.03,888
274.41,933
274.78,772
275.16,842
275.53,842
275.9,804
276.28,730
276.65,718
277.03,786
277.4,805
277.78,752
278.15,815
278.52,715
278.9,793
279.27,838
279.65,814
280.02,814
280.39,735
280.77,811
281.14,793
281.51,807
281.89,816
282.26,790
282.64,782
283.01,795
283.38,777
283.76,764
284.13,762
284.5,749
284.87,782
285.25,776
285.62,744
285.99,691
286.37,733
286.74,731
287.11,806
287.48,800
287.86,829
288.23,840
288.6,849
288.97,720
289.35,838
289.72,724
290.09,784
290.46,720
290.84,718
291.21,685
291.58,836
291.95,782
292.32,784
292.7,760
293.07,869
293.44,822
293.81,827
