Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,191.38,179.0,Unknown,,,UNREGISTERED
1,193.66,189.0,Unknown,,,UNREGISTERED
1,197.07,183.0,Unknown,,,UNREGISTERED
1,215.23,200.0,Unknown,,,UNREGISTERED
1,218.25,168.0,Unknown,,,UNREGISTERED
1,220.14,209.0,Unknown,,,UNREGISTERED
1,225.04,251.0,Unknown,,,UNREGISTERED
1,226.54,159.0,Unknown,,,UNREGISTERED
1,233.69,195.0,Unknown,,,UNREGISTERED
1,235.95,161.0,Unknown,,,UNREGISTERED
1,245.71,154.0,Unknown,,,UNREGISTERED
1,286.02,180.0,Unknown,,,UNREGISTERED
1,292.33,163.0,Unknown,,,UNREGISTERED
1,308.24,156.0,Al I,308.22,0.02,VERIFIED
1,313.04,270.0,Unknown,,,UNREGISTERED
1,313.78,223.0,Unknown,,,UNREGISTERED
1,320.04,171.0,Unknown,,,UNREGISTERED
1,327.77,209.0,Unknown,,,UNREGISTERED
1,332.18,170.0,Unknown,,,UNREGISTERED
1,335.48,151.0,Unknown,,,UNREGISTERED
1,344.64,175.0,Unknown,,,UNREGISTERED
1,348.29,181.0,Unknown,,,UNREGISTERED
1,352.31,185.0,Unknown,,,UNREGISTERED
1,354.87,194.0,Unknown,,,UNREGISTERED
1,357.78,224.0,Unknown,,,UNREGISTERED
1,366.52,238.0,Unknown,,,UNREGISTERED
1,372.34,152.0,Unknown,,,UNREGISTERED
1,384.66,166.0,Unknown,,,UNREGISTERED
1,391.53,170.0,Unknown,,,UNREGISTERED
1,401.26,210.0,Unknown,,,UNREGISTERED
1,438.15,169.0,Fe I,438.36,0.21,VERIFIED
1,451.3,197.0,Unknown,,,UNREGISTERED
1,482.0,152.0,Unknown,,,UNREGISTERED
1,482.7,207.0,Unknown,,,UNREGISTERED
1,484.45,164.0,Unknown,,,UNREGISTERED
1,488.66,161.0,Unknown,,,UNREGISTERED
1,497.06,151.0,Unknown,,,UNREGISTERED
1,498.11,151.0,Unknown,,,UNREGISTERED
1,499.85,175.0,Unknown,,,UNREGISTERED
1,501.25,177.0,Unknown,,,UNREGISTERED
