Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-29 02:55:14,ASLF,Plasma,0.375,1000,1,1,3177,95,5,1
2,2023-08-29 02:55:14,ASLF,Plasma,0.375,1000,1,1,3111,95,5,1
3,2023-08-29 02:55:15,ASLF,Plasma,0.375,1000,1,1,3192,95,5,1
4,2023-08-29 02:55:15,ASLF,Plasma,0.375,1000,1,1,3183,95,5,1
5,2023-08-29 02:55:16,ASLF,Plasma,0.375,1000,1,1,3199,95,5,1
6,2023-08-29 02:55:16,ASLF,Plasma,0.375,1000,1,1,3180,95,5,1
7,2023-08-29 02:55:17,ASLF,Plasma,0.375,1000,1,1,3199,95,5,1
8,2023-08-29 02:55:17,ASLF,Plasma,0.375,1000,1,1,3163,95,5,1
9,2023-08-29 02:55:18,ASLF,Plasma,0.375,1000,1,1,3205,95,5,1
