Wavelength,Response count
153.21,275
153.62,344
154.02,183
154.42,348
154.83,226
155.23,336
155.63,289
156.03,347
156.44,305
156.84,305
157.24,240
157.64,240
158.05,280
158.45,319
158.85,251
159.25,314
159.65,319
160.05,315
160.46,346
160.86,313
161.26,293
161.66,262
162.06,339
162.46,284
162.86,252
163.26,349
163.66,246
164.06,241
164.46,374
164.86,428
165.26,416
165.66,458
166.06,462
166.46,372
166.86,434
167.26,369
167.66,386
168.06,433
168.45,465
168.85,385
169.25,371
169.65,351
170.05,359
170.45,375
170.84,418
171.24,443
171.64,355
172.04,381
172.43,365
172.83,314
173.23,403
173.63,382
174.02,436
174.42,346
174.82,414
175.21,406
175.61,465
176.01,368
176.4,403
176.8,360
177.2,454
177.59,400
177.99,531
178.38,461
178.78,440
179.18,372
179.57,438
179.97,457
180.36,452
180.76,536
181.15,387
181.55,418
181.94,440
182.34,361
182.73,364
183.12,424
183.52,340
183.91,425
184.31,396
184.7,358
185.1,338
185.49,416
185.88,487
186.28,497
186.67,437
187.06,461
187.46,386
187.85,367
188.24,420
188.64,394
189.03,395
189.42,394
189.81,338
190.21,438
190.6,446
190.99,370
191.38,383
191.77,295
192.17,345
192.56,283
192.95,430
193.34,440
193.73,427
194.12,430
194.52,418
194.91,424
195.3,487
195.69,395
196.08,389
196.47,371
196.86,319
197.25,357
197.64,288
198.03,373
198.42,344
198.81,388
199.2,412
199.59,411
199.98,391
200.37,399
200.76,333
201.15,352
201.54,421
201.93,504
202.32,404
202.71,460
203.1,383
203.49,384
203.88,473
204.27,350
204.66,402
205.04,406
205.43,411
205.82,358
206.21,396
206.6,399
206.99,447
207.37,441
207.76,426
208.15,380
208.54,332
208.93,410
209.31,330
209.7,450
210.09,377
210.48,431
210.86,394
211.25,431
211.64,409
212.02,433
212.41,476
212.8,501
213.18,416
213.57,420
213.96,474
214.34,389
214.73,400
215.12,450
215.5,331
215.89,492
216.27,390
216.66,479
217.05,393
217.43,392
217.82,391
218.2,423
218.59,359
218.97,427
219.36,442
219.74,381
220.13,359
220.51,473
220.9,429
221.28,391
221.67,361
222.05,448
222.44,428
222.82,446
223.21,414
223.59,366
223.98,353
224.36,361
224.74,440
225.13,442
225.51,413
225.9,435
226.28,378
226.66,405
227.05,415
227.43,408
227.81,420
228.2,443
228.58,442
228.96,347
229.35,455
229.73,369
230.11,429
230.49,355
230.88,407
231.26,365
231.64,386
232.03,418
232.41,381
232.79,391
233.17,400
233.55,471
233.94,386
234.32,415
234.7,385
235.08,415
235.46,417
235.85,276
236.23,324
236.61,413
236.99,368
237.37,429
237.75,444
238.13,490
238.52,378
238.9,402
239.28,350
239.66,440
240.04,335
240.42,349
240.8,354
241.18,393
241.56,369
241.94,350
242.32,336
242.7,354
243.08,384
243.46,401
243.84,440
244.22,410
244.6,442
244.98,449
245.36,468
245.74,420
246.12,286
246.5,376
246.88,423
247.26,476
247.64,444
248.02,394
248.4,306
248.78,418
249.16,438
249.54,386
249.92,386
250.3,462
250.67,351
251.05,364
251.43,442
251.81,459
252.19,452
252.57,384
252.95,423
253.32,406
253.7,288
254.08,432
254.46,502
254.84,401
255.21,416
255.59,490
255.97,411
256.35,396
256.73,406
257.1,412
257.48,488
257.86,386
258.24,462
258.61,461
258.99,455
259.37,416
259.75,436
260.12,380
260.5,339
260.88,412
261.25,383
261.63,420
262.01,447
262.38,425
262.76,341
263.14,407
263.51,506
263.89,355
264.27,376
264.64,376
265.02,325
265.4,413
265.77,468
266.15,406
266.52,406
266.9,452
267.28,433
267.65,402
268.03,482
268.4,485
268.78,435
269.15,381
269.53,421
269.91,433
270.28,410
270.66,425
271.03,548
271.41,416
271.78,447
272.16,425
272.53,480
272.91,375
273.28,424
273.66,481
274.03,431
274.41,392
274.78,383
275.16,489
275.53,484
275.9,456
276.28,394
276.65,460
277.03,435
277.4,386
277.78,493
278.15,385
278.52,336
278.9,478
279.27,362
279.65,446
280.02,470
280.39,472
280.77,417
281.14,376
281.51,407
281.89,432
282.26,471
282.64,419
283.01,398
283.38,426
283.76,408
284.13,490
284.5,386
284.87,410
285.25,416
285.62,500
285.99,340
286.37,343
286.74,408
287.11,467
287.48,418
287.86,446
288.23,385
288.6,408
288.97,526
289.35,429
289.72,282
290.09,466
290.46,436
290.84,500
291.21,490
291.58,415
291.95,354
292.32,360
292.7,391
293.07,438
293.44,409
293.81,370
294.18,376
294.56,410
294.93,334
295.3,488
295.67,479
296.04,365
296.41,443
296.78,373
297.16,335
297.53,457
297.9,436
298.27,392
298.64,429
299.01,446
299.38,335
299.75,515
300.12,422
300.5,310
300.87,447
301.24,440
301.61,373
301.98,432
302.35,447
302.72,424
303.09,364
303.46,380
303.83,428
304.2,427
304.57,504
304.94,449
305.31,305
305.68,353
306.05,479
306.42,419
306.79,500
307.16,513
307.53,429
307.9,426
308.27,417
308.64,447
309.01,384
309.38,302
309.75,364
310.12,438
310.49,507
310.86,435
311.23,412
311.6,426
311.97,410
312.34,392
312.7,486
313.07,489
313.44,433
313.81,416
314.18,409
314.55,402
314.92,375
315.29,428
315.66,450
316.02,389
316.39,497
316.76,429
317.13,426
317.5,491
317.87,454
318.24,352
318.6,392
318.97,427
319.34,439
319.71,448
320.08,368
320.45,404
320.81,457
321.18,350
321.55,343
321.92,491
322.29,395
322.65,415
323.02,378
323.39,490
323.76,443
324.13,503
324.49,395
324.86,493
325.23,319
325.6,492
325.96,444
326.33,438
326.7,410
327.07,431
327.43,390
327.8,500
328.17,439
328.54,453
328.9,387
329.27,512
329.64,453
330.0,442
330.37,384
330.74,406
331.1,421
331.47,434
331.84,443
332.2,398
332.57,379
332.94,438
333.3,413
333.67,365
334.04,413
334.4,376
334.77,395
335.14,386
335.5,487
335.87,350
336.24,417
336.6,325
336.97,415
337.33,383
337.7,451
338.07,439
338.43,407
338.8,447
339.17,388
339.53,414
339.9,452
340.26,410
340.63,484
340.99,330
341.36,369
341.73,351
342.09,402
342.46,381
342.82,454
343.19,359
343.55,421
343.92,464
344.28,396
344.65,372
345.01,446
345.38,376
345.75,406
346.11,381
346.48,437
346.84,476
347.21,387
347.57,482
347.94,399
348.3,384
348.67,397
349.03,417
349.39,328
349.76,367
350.12,436
350.49,367
350.85,398
351.22,378
351.58,375
351.95,371
352.31,421
352.68,434
353.04,310
353.4,425
353.77,412
354.13,439
354.5,342
354.86,473
355.23,420
355.59,406
355.95,512
356.32,408
356.68,332
357.05,484
357.41,407
357.77,396
358.14,410
358.5,471
358.86,463
359.23,439
359.59,338
359.96,433
360.32,447
360.68,411
361.05,357
361.41,429
361.77,352
362.14,404
362.5,464
362.86,492
363.23,366
363.59,416
363.95,395
364.32,430
364.68,444
365.04,409
365.41,464
365.77,506
366.13,396
366.49,400
366.86,385
367.22,415
367.58,364
367.95,351
368.31,456
368.67,449
369.03,471
369.4,403
369.76,411
370.12,499
370.48,419
370.85,409
371.21,444
371.57,505
371.93,444
372.3,410
372.66,428
373.02,517
373.38,387
373.74,464
374.11,491
374.47,497
374.83,363
375.19,394
375.56,474
375.92,480
376.28,385
376.64,405
377.0,454
377.36,492
377.73,497
378.09,429
378.45,397
378.81,453
379.17,463
379.53,431
379.9,456
380.26,446
380.62,491
380.98,400
381.34,417
381.7,413
382.06,414
382.43,432
382.79,488
383.15,403
383.51,441
383.87,406
384.23,469
384.59,397
384.95,401
385.31,400
385.68,398
386.04,468
386.4,410
386.76,505
387.12,384
387.48,477
387.84,429
388.2,412
388.56,349
388.92,497
389.28,366
389.64,458
390.0,434
390.36,327
390.72,416
391.08,433
391.44,502
391.8,431
392.17,442
392.53,395
392.89,432
393.25,450
393.61,436
393.97,431
394.33,447
394.69,394
395.05,476
395.41,450
395.77,429
396.13,381
396.49,431
396.85,424
397.2,475
397.56,407
397.92,410
398.28,458
398.64,439
399.0,416
399.36,388
399.72,341
400.08,391
400.44,419
400.8,481
401.16,436
401.52,408
401.88,332
402.24,456
402.6,447
402.96,478
403.32,441
403.67,461
404.03,469
404.39,438
404.75,445
405.11,403
405.47,445
405.83,475
406.19,478
406.55,430
406.9,496
407.26,452
407.62,392
407.98,347
408.34,454
408.7,416
409.06,402
409.41,344
409.77,416
410.13,420
410.49,444
410.85,458
411.21,450
411.56,442
411.92,545
412.28,378
412.64,446
413.0,442
413.36,472
413.71,455
414.07,370
414.43,447
414.79,489
415.15,390
415.5,400
415.86,530
416.22,475
416.58,436
416.93,377
417.29,450
417.65,394
418.01,355
418.37,408
418.72,446
419.08,445
419.44,416
419.8,406
420.15,374
420.51,461
420.87,407
421.22,476
421.58,330
421.94,345
422.3,451
422.65,419
423.01,389
423.37,369
423.72,454
424.08,467
424.44,403
424.8,358
425.15,400
425.51,458
425.87,434
426.22,407
426.58,315
426.94,422
427.29,407
427.65,436
428.01,428
428.36,443
428.72,390
429.08,394
429.43,452
429.79,445
430.15,392
430.5,418
430.86,442
431.21,456
431.57,394
431.93,406
432.28,445
432.64,482
433.0,355
433.35,385
433.71,494
434.06,421
434.42,421
434.78,462
435.13,443
435.49,329
435.84,382
436.2,381
436.55,497
436.91,345
437.27,394
437.62,412
437.98,416
438.33,335
438.69,356
439.04,344
439.4,409
439.75,396
440.11,378
440.46,467
440.82,413
441.18,418
441.53,476
441.89,450
442.24,441
442.6,464
442.95,426
443.31,376
443.66,456
444.02,462
444.37,409
444.73,410
445.08,418
445.44,499
445.79,373
446.14,467
446.5,475
446.85,457
447.21,449
447.56,484
447.92,472
448.27,500
448.63,393
448.98,419
449.34,362
449.69,482
450.04,439
450.4,457
450.75,477
451.11,409
451.46,493
451.82,446
452.17,384
452.52,421
452.88,428
453.23,509
453.59,447
453.94,356
454.29,416
454.65,482
455.0,437
455.35,427
455.71,469
456.06,378
456.42,338
456.77,412
457.12,445
457.48,360
457.83,372
458.18,390
458.54,461
458.89,344
459.24,422
459.6,361
459.95,438
460.3,373
460.66,401
461.01,400
461.36,512
461.72,523
462.07,438
462.42,408
462.77,421
463.13,335
463.48,371
463.83,429
464.19,405
464.54,449
464.89,384
465.24,361
465.6,462
465.95,442
466.3,319
466.65,372
467.01,395
467.36,498
467.71,403
468.06,445
468.42,469
468.77,440
469.12,409
469.47,334
469.82,436
470.18,390
470.53,427
470.88,385
471.23,420
471.59,407
471.94,386
472.29,406
472.64,475
472.99,420
473.34,480
473.7,417
474.05,367
474.4,481
474.75,433
475.1,470
475.45,507
475.81,421
476.16,474
476.51,361
476.86,411
477.21,475
477.56,412
477.91,396
478.27,458
478.62,445
478.97,408
479.32,429
479.67,408
480.02,385
480.37,380
480.72,415
481.07,373
481.42,460
481.78,432
482.13,486
482.48,380
482.83,446
483.18,392
483.53,514
483.88,426
484.23,422
484.58,437
484.93,461
485.28,459
485.63,453
485.98,388
486.33,349
486.68,505
487.03,412
487.38,406
487.73,437
488.08,411
488.43,431
488.78,384
489.13,408
489.48,402
489.83,461
490.18,421
490.53,272
490.88,445
491.23,360
491.58,364
491.93,410
492.28,420
492.63,338
492.98,390
493.33,404
493.68,386
494.03,377
494.38,384
494.73,373
495.08,427
495.43,384
495.78,377
496.12,400
496.47,388
496.82,324
497.17,455
497.52,479
497.87,391
498.22,389
498.57,418
498.92,395
499.26,434
499.61,468
499.96,442
500.31,421
500.66,484
501.01,313
501.36,447
501.7,446
502.05,364
502.4,414
502.75,450
503.1,448
503.45,391
503.79,400
504.14,373
504.49,413
504.84,378
505.19,454
505.54,364
505.88,421
506.23,458
506.58,328
506.93,400
507.27,400
507.62,407
507.97,415
508.32,424
508.67,373
509.01,444
509.36,334
509.71,437
510.06,327
510.4,439
510.75,355
511.1,358
511.45,450
511.79,375
512.14,358
512.49,469
512.83,460
513.18,370
513.53,352
513.87,426
514.22,344
514.57,416
514.92,356
515.26,397
515.61,443
515.96,353
516.3,397
516.65,380
517.0,478
517.34,447
517.69,385
518.04,431
518.38,447
518.73,365
519.07,398
519.42,460
519.77,459
520.11,467
520.46,416
520.81,400
521.15,415
521.5,344
521.84,488
522.19,444
522.54,486
522.88,420
523.23,388
523.57,440
523.92,397
524.26,391
524.61,442
524.96,509
525.3,476
525.65,448
525.99,352
526.34,314
526.68,448
527.03,420
527.37,393
527.72,489
528.06,358
528.41,467
528.75,388
529.1,391
529.44,486
529.79,400
530.13,381
530.48,461
530.82,423
531.17,418
531.51,420
531.86,383
532.2,317
532.55,433
532.89,397
533.24,451
533.58,371
533.92,401
534.27,437
534.61,432
534.96,429
535.3,398
535.65,323
535.99,360
536.33,422
536.68,389
537.02,328
537.37,419
537.71,324
538.05,361
538.4,460
538.74,427
539.08,373
539.43,357
539.77,316
540.12,430
540.46,335
540.8,420
541.15,357
541.49,442
541.83,366
542.18,430
542.52,322
542.86,443
543.21,410
543.55,380
543.89,458
544.23,413
544.58,483
544.92,386
545.26,423
545.61,390
545.95,242
546.29,383
546.63,385
546.98,408
547.32,405
547.66,332
548.0,282
548.35,312
548.69,325
549.03,396
549.37,428
549.72,446
550.06,432
550.4,447
550.74,456
551.08,425
551.43,373
551.77,337
552.11,448
552.45,534
552.79,407
553.14,363
553.48,374
553.82,410
554.16,355
554.5,414
554.84,397
555.19,457
555.53,308
555.87,432
556.21,397
556.55,415
556.89,330
557.23,356
557.57,355
557.92,476
558.26,396
558.6,468
558.94,452
559.28,411
559.62,385
559.96,432
560.3,361
560.64,313
560.98,388
561.32,374
561.66,451
562.01,348
562.35,357
562.69,441
563.03,414
563.37,440
563.71,353
564.05,381
564.39,381
564.73,396
565.07,413
565.41,427
565.75,375
566.09,369
566.43,420
566.77,378
567.11,315
567.45,416
567.79,351
568.13,387
568.47,383
568.81,412
569.14,397
569.48,314
569.82,366
570.16,348
570.5,391
570.84,326
571.18,337
571.52,415
571.86,444
572.2,347
572.54,465
572.88,374
573.21,449
573.55,333
573.89,428
574.23,417
574.57,364
574.91,348
575.25,439
575.59,405
575.92,395
576.26,374
576.6,397
576.94,506
577.28,314
577.62,392
577.95,418
578.29,340
578.63,424
578.97,420
579.31,364
579.64,340
579.98,337
580.32,341
580.66,395
580.99,366
581.33,363
581.67,402
582.01,356
582.34,379
582.68,449
583.02,399
583.36,359
583.69,441
584.03,434
584.37,326
584.71,391
585.04,395
585.38,397
585.72,385
586.05,415
586.39,424
586.73,303
587.06,337
587.4,396
587.74,350
588.07,398
588.41,413
588.75,381
589.08,433
589.42,343
589.76,426
590.09,441
590.43,412
590.77,406
591.1,346
591.44,431
591.77,336
592.11,422
592.45,365
592.78,411
593.12,324
593.45,414
593.79,387
594.13,383
594.46,444
594.8,430
595.13,324
595.47,378
595.8,408
596.14,346
596.47,334
596.81,424
597.14,353
597.48,401
597.81,384
598.15,349
598.48,349
598.82,420
599.15,477
599.49,386
599.82,382
600.16,470
600.49,499
600.83,476
