Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-30 00:20:07,ASLF,Plasma,0.375,4000,1,1,3191,95,5,1
2,2023-08-30 00:20:09,ASLF,Plasma,0.375,4000,1,1,3211,95,5,1
3,2023-08-30 00:20:10,ASLF,Plasma,0.375,4000,1,1,3225,95,5,1
4,2023-08-30 00:20:12,ASLF,Plasma,0.375,4000,1,1,3196,95,5,1
5,2023-08-30 00:20:14,ASLF,Plasma,0.375,4000,1,1,3176,95,5,1
