Measurement_ID,Time_UTC,Measurement_Count,Wavelength_nm,Cleaned_Intensity,Operation_Mode,Measurement_Type,Force_Reset_Status,Laser_Fire_Status,Is_Valid_Plasma,Is_Background,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-30 09:55:46,2,164.35,0.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,164.74,26.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,165.12,4.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,165.5,4.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,165.88,0.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,166.26,102.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,166.64,0.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,167.03,30.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,167.41,39.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,167.79,0.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,168.17,47.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,168.55,20.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,168.93,8.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,169.31,0.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,169.7,0.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,170.08,26.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
1,2023-08-30 09:55:46,2,170.46,58.0,ASLF,Plasma,0,1,True,False,0.375,4000,1,1,3253,95,5,1
