Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,279.7,164.0,Mg II,279.55,0.15,VERIFIED
1,281.19,571.0,Unknown,,,UNREGISTERED
1,310.09,181.0,Unknown,,,UNREGISTERED
1,311.19,208.0,Unknown,,,UNREGISTERED
1,317.46,189.0,Unknown,,,UNREGISTERED
1,318.2,248.0,Unknown,,,UNREGISTERED
1,320.04,418.0,Unknown,,,UNREGISTERED
1,320.78,221.0,Unknown,,,UNREGISTERED
1,361.06,168.0,Unknown,,,UNREGISTERED
1,397.3,779.0,Ca II,396.85,0.45,VERIFIED
1,398.74,260.0,Unknown,,,UNREGISTERED
1,399.82,302.0,Unknown,,,UNREGISTERED
1,400.54,450.0,Unknown,,,UNREGISTERED
1,412.77,179.0,Unknown,,,UNREGISTERED
1,434.23,216.0,Unknown,,,UNREGISTERED
1,436.72,192.0,Unknown,,,UNREGISTERED
