Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-29 00:24:52,ASLF,Plasma,0.375,1000,1,1,3159,95,5,1
2,2023-08-29 00:24:52,ASLF,Plasma,0.375,1000,1,1,3195,95,5,1
3,2023-08-29 00:24:53,ASLF,Plasma,0.375,1000,1,1,3173,95,5,1
4,2023-08-29 00:24:53,ASLF,Plasma,0.375,1000,1,1,3158,95,5,1
5,2023-08-29 00:24:54,ASLF,Plasma,0.375,1000,1,1,3152,95,5,1
6,2023-08-29 00:24:54,ASLF,Plasma,0.375,1000,1,1,3185,95,5,1
