Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,255.82,208.0,Unknown,,,UNREGISTERED
1,260.31,166.0,Unknown,,,UNREGISTERED
1,280.81,222.0,Unknown,,,UNREGISTERED
1,282.67,337.0,Unknown,,,UNREGISTERED
1,356.69,164.0,Unknown,,,UNREGISTERED
1,382.85,180.0,Unknown,,,UNREGISTERED
1,456.97,181.0,Unknown,,,UNREGISTERED
1,480.59,151.0,Unknown,,,UNREGISTERED
1,503.34,212.0,Unknown,,,UNREGISTERED
1,510.3,168.0,Unknown,,,UNREGISTERED
1,517.6,213.0,Unknown,,,UNREGISTERED
1,520.37,161.0,Unknown,,,UNREGISTERED
1,523.49,152.0,Unknown,,,UNREGISTERED
1,525.22,158.0,Unknown,,,UNREGISTERED
1,541.77,197.0,Unknown,,,UNREGISTERED
1,542.46,196.0,Unknown,,,UNREGISTERED
1,544.52,180.0,Unknown,,,UNREGISTERED
1,548.99,171.0,Unknown,,,UNREGISTERED
1,557.55,295.0,Unknown,,,UNREGISTERED
1,558.23,158.0,Unknown,,,UNREGISTERED
1,565.74,156.0,Unknown,,,UNREGISTERED
1,568.46,158.0,Unknown,,,UNREGISTERED
1,574.58,185.0,Unknown,,,UNREGISTERED
1,660.05,209.0,Unknown,,,UNREGISTERED
1,661.36,171.0,Unknown,,,UNREGISTERED
1,678.33,174.0,Unknown,,,UNREGISTERED
1,771.47,159.0,Unknown,,,UNREGISTERED
1,778.59,212.0,Unknown,,,UNREGISTERED
1,789.08,155.0,Unknown,,,UNREGISTERED
1,808.03,155.0,Unknown,,,UNREGISTERED
1,821.96,178.0,Unknown,,,UNREGISTERED
1,828.58,188.0,Unknown,,,UNREGISTERED
1,838.46,160.0,Unknown,,,UNREGISTERED
1,840.85,180.0,Unknown,,,UNREGISTERED
1,841.74,205.0,Unknown,,,UNREGISTERED
1,843.53,192.0,Unknown,,,UNREGISTERED
