Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,165.12,394.0,Unknown,,,UNREGISTERED
1,165.88,364.0,Unknown,,,UNREGISTERED
1,167.03,384.0,Unknown,,,UNREGISTERED
1,168.17,403.0,Unknown,,,UNREGISTERED
1,169.31,376.0,Unknown,,,UNREGISTERED
1,170.84,390.0,Unknown,,,UNREGISTERED
1,171.98,347.0,Unknown,,,UNREGISTERED
1,173.13,351.0,Unknown,,,UNREGISTERED
1,175.03,436.0,Unknown,,,UNREGISTERED
1,176.93,454.0,Unknown,,,UNREGISTERED
1,177.7,499.0,Unknown,,,UNREGISTERED
1,179.22,468.0,Unknown,,,UNREGISTERED
1,179.98,442.0,Unknown,,,UNREGISTERED
1,181.12,462.0,Unknown,,,UNREGISTERED
1,181.88,397.0,Unknown,,,UNREGISTERED
1,182.64,428.0,Unknown,,,UNREGISTERED
1,183.4,469.0,Unknown,,,UNREGISTERED
1,184.16,442.0,Unknown,,,UNREGISTERED
1,185.68,445.0,Unknown,,,UNREGISTERED
1,187.2,492.0,Unknown,,,UNREGISTERED
1,189.1,534.0,Unknown,,,UNREGISTERED
1,190.24,507.0,Unknown,,,UNREGISTERED
1,191.38,440.0,Unknown,,,UNREGISTERED
1,192.14,461.0,Unknown,,,UNREGISTERED
1,193.28,471.0,Unknown,,,UNREGISTERED
1,195.17,415.0,Unknown,,,UNREGISTERED
1,195.93,430.0,Unknown,,,UNREGISTERED
1,196.69,456.0,Unknown,,,UNREGISTERED
1,197.83,488.0,Unknown,,,UNREGISTERED
1,199.34,492.0,Unknown,,,UNREGISTERED
1,200.48,457.0,Unknown,,,UNREGISTERED
1,201.99,458.0,Unknown,,,UNREGISTERED
1,203.13,505.0,Unknown,,,UNREGISTERED
1,205.02,443.0,Unknown,,,UNREGISTERED
1,206.54,497.0,Unknown,,,UNREGISTERED
1,208.43,469.0,Unknown,,,UNREGISTERED
1,209.18,451.0,Unknown,,,UNREGISTERED
1,209.94,479.0,Unknown,,,UNREGISTERED
1,211.07,514.0,Unknown,,,UNREGISTERED
1,211.83,409.0,Unknown,,,UNREGISTERED
1,212.59,459.0,Unknown,,,UNREGISTERED
1,213.34,460.0,Unknown,,,UNREGISTERED
1,214.1,518.0,Unknown,,,UNREGISTERED
1,215.23,480.0,Unknown,,,UNREGISTERED
1,215.98,476.0,Unknown,,,UNREGISTERED
1,216.74,504.0,Unknown,,,UNREGISTERED
1,217.49,460.0,Unknown,,,UNREGISTERED
1,218.25,441.0,Unknown,,,UNREGISTERED
1,219.76,464.0,Unknown,,,UNREGISTERED
1,220.51,417.0,Unknown,,,UNREGISTERED
1,221.64,499.0,Unknown,,,UNREGISTERED
1,223.15,496.0,Unknown,,,UNREGISTERED
1,224.66,491.0,Unknown,,,UNREGISTERED
1,225.41,498.0,Unknown,,,UNREGISTERED
1,226.17,524.0,Unknown,,,UNREGISTERED
1,226.92,459.0,Unknown,,,UNREGISTERED
1,229.18,436.0,Unknown,,,UNREGISTERED
1,230.68,516.0,Unknown,,,UNREGISTERED
1,231.44,486.0,Unknown,,,UNREGISTERED
1,232.19,466.0,Unknown,,,UNREGISTERED
1,232.94,416.0,Unknown,,,UNREGISTERED
1,233.69,449.0,Unknown,,,UNREGISTERED
1,234.45,447.0,Unknown,,,UNREGISTERED
1,235.2,492.0,Unknown,,,UNREGISTERED
1,236.32,434.0,Unknown,,,UNREGISTERED
1,237.08,497.0,Unknown,,,UNREGISTERED
1,238.58,460.0,Unknown,,,UNREGISTERED
1,239.33,436.0,Unknown,,,UNREGISTERED
1,240.08,478.0,Unknown,,,UNREGISTERED
1,240.83,412.0,Unknown,,,UNREGISTERED
1,241.58,429.0,Unknown,,,UNREGISTERED
1,242.71,521.0,Unknown,,,UNREGISTERED
1,243.46,462.0,Unknown,,,UNREGISTERED
1,244.58,452.0,Unknown,,,UNREGISTERED
1,245.71,439.0,Unknown,,,UNREGISTERED
1,246.46,443.0,Unknown,,,UNREGISTERED
1,247.21,455.0,Unknown,,,UNREGISTERED
1,247.96,425.0,Unknown,,,UNREGISTERED
1,249.08,409.0,Unknown,,,UNREGISTERED
1,250.58,529.0,Unknown,,,UNREGISTERED
1,251.71,453.0,Unknown,,,UNREGISTERED
1,253.2,428.0,Unknown,,,UNREGISTERED
1,253.95,446.0,Unknown,,,UNREGISTERED
1,255.07,417.0,Unknown,,,UNREGISTERED
1,256.2,462.0,Unknown,,,UNREGISTERED
1,258.07,504.0,Unknown,,,UNREGISTERED
1,259.19,486.0,Unknown,,,UNREGISTERED
1,259.94,511.0,Unknown,,,UNREGISTERED
1,260.68,455.0,Unknown,,,UNREGISTERED
1,261.43,491.0,Unknown,,,UNREGISTERED
1,262.55,431.0,Unknown,,,UNREGISTERED
1,263.67,462.0,Unknown,,,UNREGISTERED
1,264.79,410.0,Unknown,,,UNREGISTERED
1,265.54,481.0,Unknown,,,UNREGISTERED
1,266.29,456.0,Unknown,,,UNREGISTERED
1,267.03,451.0,Unknown,,,UNREGISTERED
1,267.78,480.0,Unknown,,,UNREGISTERED
1,269.27,499.0,Unknown,,,UNREGISTERED
1,270.76,501.0,Unknown,,,UNREGISTERED
1,272.25,485.0,Unknown,,,UNREGISTERED
1,274.12,407.0,Unknown,,,UNREGISTERED
1,275.23,465.0,Unknown,,,UNREGISTERED
1,276.35,470.0,Unknown,,,UNREGISTERED
1,277.09,430.0,Unknown,,,UNREGISTERED
1,278.21,433.0,Unknown,,,UNREGISTERED
1,279.33,486.0,Mg II,279.55,0.22,VERIFIED
1,280.81,474.0,Unknown,,,UNREGISTERED
1,281.93,495.0,Unknown,,,UNREGISTERED
1,282.67,439.0,Unknown,,,UNREGISTERED
1,283.79,469.0,Unknown,,,UNREGISTERED
1,284.9,525.0,Mg I,285.21,0.31,VERIFIED
1,285.65,540.0,Mg I,285.21,0.44,VERIFIED
1,286.39,514.0,Unknown,,,UNREGISTERED
1,287.13,491.0,Unknown,,,UNREGISTERED
1,287.87,504.0,Si I,288.16,0.29,VERIFIED
1,288.62,459.0,Si I,288.16,0.46,VERIFIED
1,289.73,512.0,Unknown,,,UNREGISTERED
1,291.21,439.0,Unknown,,,UNREGISTERED
1,292.7,391.0,Unknown,,,UNREGISTERED
1,293.81,503.0,Unknown,,,UNREGISTERED
1,294.92,432.0,Unknown,,,UNREGISTERED
1,295.66,456.0,Unknown,,,UNREGISTERED
1,296.77,445.0,Unknown,,,UNREGISTERED
1,297.52,505.0,Unknown,,,UNREGISTERED
1,299.37,480.0,Unknown,,,UNREGISTERED
1,300.11,470.0,Unknown,,,UNREGISTERED
1,301.59,502.0,Unknown,,,UNREGISTERED
1,303.44,510.0,Unknown,,,UNREGISTERED
1,304.92,388.0,Unknown,,,UNREGISTERED
1,305.65,426.0,Unknown,,,UNREGISTERED
1,306.39,401.0,Unknown,,,UNREGISTERED
1,307.5,443.0,Unknown,,,UNREGISTERED
1,308.61,428.0,Al I,308.22,0.39,VERIFIED
1,310.09,427.0,Unknown,,,UNREGISTERED
1,311.19,451.0,Unknown,,,UNREGISTERED
