Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
2,175.79,361.0,Unknown,,,UNREGISTERED
2,176.93,324.0,Unknown,,,UNREGISTERED
2,178.46,268.0,Unknown,,,UNREGISTERED
2,179.98,291.0,Unknown,,,UNREGISTERED
2,181.12,327.0,Unknown,,,UNREGISTERED
2,181.88,319.0,Unknown,,,UNREGISTERED
2,182.64,252.0,Unknown,,,UNREGISTERED
2,184.54,292.0,Unknown,,,UNREGISTERED
2,185.68,289.0,Unknown,,,UNREGISTERED
2,186.44,322.0,Unknown,,,UNREGISTERED
2,187.96,287.0,Unknown,,,UNREGISTERED
2,189.1,290.0,Unknown,,,UNREGISTERED
2,189.86,302.0,Unknown,,,UNREGISTERED
2,191.38,300.0,Unknown,,,UNREGISTERED
2,192.14,315.0,Unknown,,,UNREGISTERED
2,193.28,283.0,Unknown,,,UNREGISTERED
2,194.79,337.0,Unknown,,,UNREGISTERED
2,197.45,298.0,Unknown,,,UNREGISTERED
2,198.96,324.0,Unknown,,,UNREGISTERED
2,200.48,377.0,Unknown,,,UNREGISTERED
2,201.24,335.0,Unknown,,,UNREGISTERED
2,201.99,341.0,Unknown,,,UNREGISTERED
2,203.51,366.0,Unknown,,,UNREGISTERED
2,204.64,298.0,Unknown,,,UNREGISTERED
2,205.4,304.0,Unknown,,,UNREGISTERED
2,206.54,310.0,Unknown,,,UNREGISTERED
2,207.29,328.0,Unknown,,,UNREGISTERED
2,208.05,344.0,Unknown,,,UNREGISTERED
2,208.81,272.0,Unknown,,,UNREGISTERED
2,209.94,319.0,Unknown,,,UNREGISTERED
2,211.83,318.0,Unknown,,,UNREGISTERED
2,212.96,313.0,Unknown,,,UNREGISTERED
2,213.72,382.0,Unknown,,,UNREGISTERED
2,214.47,221.0,Unknown,,,UNREGISTERED
2,215.98,317.0,Unknown,,,UNREGISTERED
2,216.74,326.0,Unknown,,,UNREGISTERED
2,217.87,266.0,Unknown,,,UNREGISTERED
2,219.0,369.0,Unknown,,,UNREGISTERED
2,220.14,288.0,Unknown,,,UNREGISTERED
2,221.64,306.0,Unknown,,,UNREGISTERED
2,223.53,267.0,Unknown,,,UNREGISTERED
2,224.28,307.0,Unknown,,,UNREGISTERED
2,225.41,269.0,Unknown,,,UNREGISTERED
2,226.54,333.0,Unknown,,,UNREGISTERED
2,227.67,274.0,Unknown,,,UNREGISTERED
2,228.8,318.0,Unknown,,,UNREGISTERED
2,229.56,363.0,Unknown,,,UNREGISTERED
