Wavelength,Response count
153.21,316
153.62,258
154.02,258
154.42,323
154.83,273
155.23,273
155.63,375
156.03,240
156.44,314
156.84,323
157.24,207
157.64,330
158.05,329
158.45,281
158.85,304
159.25,384
159.65,261
160.05,333
160.46,384
160.86,334
161.26,311
161.66,318
162.06,355
162.46,292
162.86,283
163.26,332
163.66,362
164.06,341
164.46,327
164.86,392
165.26,407
165.66,478
166.06,367
166.46,363
166.86,321
167.26,350
167.66,454
168.06,395
168.45,378
168.85,421
169.25,402
169.65,459
170.05,470
170.45,400
170.84,371
171.24,441
171.64,439
172.04,420
172.43,443
172.83,411
173.23,504
173.63,384
174.02,468
174.42,416
174.82,426
175.21,448
175.61,416
176.01,401
176.4,412
176.8,399
177.2,397
177.59,335
177.99,437
178.38,475
178.78,393
179.18,433
179.57,382
179.97,392
180.36,388
180.76,354
181.15,426
181.55,366
181.94,434
182.34,456
182.73,423
183.12,466
183.52,426
183.91,409
184.31,404
184.7,391
185.1,370
185.49,408
185.88,444
186.28,486
186.67,400
187.06,436
187.46,389
187.85,381
188.24,432
188.64,484
189.03,401
189.42,405
189.81,392
190.21,391
190.6,507
190.99,472
191.38,424
191.77,462
192.17,403
192.56,375
192.95,464
193.34,456
193.73,380
194.12,412
194.52,398
194.91,336
195.3,472
195.69,382
196.08,476
196.47,404
196.86,418
197.25,347
197.64,446
198.03,418
198.42,397
198.81,440
199.2,441
199.59,392
199.98,400
200.37,439
200.76,493
201.15,367
201.54,377
201.93,376
202.32,383
202.71,373
203.1,402
203.49,378
203.88,433
204.27,476
204.66,415
205.04,370
205.43,472
205.82,396
206.21,379
206.6,386
206.99,359
207.37,350
207.76,427
208.15,437
208.54,431
208.93,356
209.31,355
209.7,443
210.09,394
210.48,456
210.86,378
211.25,461
211.64,441
212.02,285
212.41,408
212.8,411
213.18,428
213.57,406
213.96,376
214.34,380
214.73,411
215.12,379
215.5,319
215.89,395
216.27,442
216.66,422
217.05,429
217.43,440
217.82,367
218.2,432
218.59,390
218.97,384
219.36,413
219.74,369
220.13,425
220.51,432
220.9,358
221.28,387
221.67,412
222.05,345
222.44,440
222.82,464
223.21,420
223.59,364
223.98,379
224.36,364
224.74,380
225.13,369
225.51,418
225.9,445
226.28,446
226.66,473
227.05,344
227.43,387
227.81,457
228.2,401
228.58,381
228.96,438
229.35,439
229.73,408
230.11,463
230.49,336
230.88,427
231.26,448
231.64,447
232.03,412
232.41,388
232.79,408
233.17,284
233.55,408
233.94,430
234.32,439
234.7,406
235.08,491
235.46,466
235.85,400
236.23,389
236.61,340
236.99,392
237.37,411
237.75,372
238.13,365
238.52,390
238.9,356
239.28,401
239.66,426
240.04,424
240.42,392
240.8,313
241.18,299
241.56,409
241.94,373
242.32,400
242.7,357
243.08,390
243.46,389
243.84,388
244.22,346
244.6,434
244.98,376
245.36,437
245.74,382
246.12,303
246.5,305
246.88,369
247.26,396
247.64,401
248.02,324
248.4,436
248.78,458
249.16,379
249.54,376
249.92,420
250.3,379
250.67,409
251.05,360
251.43,476
251.81,408
252.19,403
252.57,425
252.95,329
253.32,462
253.7,371
254.08,441
254.46,403
254.84,393
255.21,441
255.59,322
255.97,328
256.35,387
256.73,408
257.1,442
257.48,362
257.86,395
258.24,478
258.61,388
258.99,435
259.37,427
259.75,353
260.12,370
260.5,383
260.88,403
261.25,388
261.63,422
262.01,444
262.38,354
262.76,374
263.14,422
263.51,426
263.89,464
264.27,349
264.64,412
265.02,414
265.4,393
265.77,418
266.15,364
266.52,384
