Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,164.74,274.0,Unknown,,,UNREGISTERED
1,165.88,276.0,Unknown,,,UNREGISTERED
1,166.64,279.0,Unknown,,,UNREGISTERED
1,167.79,384.0,Unknown,,,UNREGISTERED
1,168.93,352.0,Unknown,,,UNREGISTERED
1,170.46,334.0,Unknown,,,UNREGISTERED
1,171.98,335.0,Unknown,,,UNREGISTERED
1,173.13,277.0,Unknown,,,UNREGISTERED
1,173.89,368.0,Unknown,,,UNREGISTERED
1,176.17,299.0,Unknown,,,UNREGISTERED
1,176.93,333.0,Unknown,,,UNREGISTERED
1,178.08,379.0,Unknown,,,UNREGISTERED
1,178.84,343.0,Unknown,,,UNREGISTERED
1,180.74,372.0,Unknown,,,UNREGISTERED
1,181.5,402.0,Unknown,,,UNREGISTERED
1,182.26,352.0,Unknown,,,UNREGISTERED
1,184.92,379.0,Unknown,,,UNREGISTERED
1,186.44,325.0,Unknown,,,UNREGISTERED
1,187.58,291.0,Unknown,,,UNREGISTERED
1,189.1,403.0,Unknown,,,UNREGISTERED
1,190.62,272.0,Unknown,,,UNREGISTERED
1,191.38,253.0,Unknown,,,UNREGISTERED
1,192.14,295.0,Unknown,,,UNREGISTERED
1,192.9,333.0,Unknown,,,UNREGISTERED
1,194.04,336.0,Unknown,,,UNREGISTERED
1,195.17,268.0,Unknown,,,UNREGISTERED
1,196.31,381.0,Unknown,,,UNREGISTERED
1,197.83,371.0,Unknown,,,UNREGISTERED
1,198.59,344.0,Unknown,,,UNREGISTERED
1,199.72,357.0,Unknown,,,UNREGISTERED
1,200.48,352.0,Unknown,,,UNREGISTERED
1,201.24,320.0,Unknown,,,UNREGISTERED
1,202.75,309.0,Unknown,,,UNREGISTERED
1,204.27,384.0,Unknown,,,UNREGISTERED
1,205.02,334.0,Unknown,,,UNREGISTERED
1,205.78,422.0,Unknown,,,UNREGISTERED
1,206.54,374.0,Unknown,,,UNREGISTERED
1,207.67,270.0,Unknown,,,UNREGISTERED
1,208.43,351.0,Unknown,,,UNREGISTERED
1,209.18,345.0,Unknown,,,UNREGISTERED
1,210.32,360.0,Unknown,,,UNREGISTERED
1,211.07,350.0,Unknown,,,UNREGISTERED
1,211.83,283.0,Unknown,,,UNREGISTERED
1,212.96,392.0,Unknown,,,UNREGISTERED
1,214.1,350.0,Unknown,,,UNREGISTERED
1,217.12,309.0,Unknown,,,UNREGISTERED
1,217.87,315.0,Unknown,,,UNREGISTERED
1,218.63,320.0,Unknown,,,UNREGISTERED
1,219.38,302.0,Unknown,,,UNREGISTERED
1,220.14,306.0,Unknown,,,UNREGISTERED
1,220.89,340.0,Unknown,,,UNREGISTERED
1,222.02,393.0,Unknown,,,UNREGISTERED
1,222.77,388.0,Unknown,,,UNREGISTERED
