Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-30 12:34:39,ASLF,Plasma,0.375,2000,20,1,3151,95,5,1
2,2023-08-30 12:34:40,ASLF,Plasma,0.375,2000,20,1,3156,95,5,1
3,2023-08-30 12:34:41,ASLF,Plasma,0.375,2000,20,1,3180,95,5,1
4,2023-08-30 12:34:42,ASLF,Plasma,0.375,2000,20,1,3190,95,5,1
