Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-30 01:49:58,ASLF,Plasma,0.375,4000,1,1,3177,95,5,1
2,2023-08-30 01:50:00,ASLF,Plasma,0.375,4000,1,1,3162,95,5,1
