Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,252.08,163.0,Unknown,,,UNREGISTERED
1,252.83,297.0,Unknown,,,UNREGISTERED
1,253.58,329.0,Unknown,,,UNREGISTERED
1,254.7,199.0,Unknown,,,UNREGISTERED
1,256.95,203.0,Unknown,,,UNREGISTERED
1,262.18,168.0,Unknown,,,UNREGISTERED
1,263.3,159.0,Unknown,,,UNREGISTERED
1,274.86,249.0,Unknown,,,UNREGISTERED
1,276.35,395.0,Unknown,,,UNREGISTERED
1,280.81,2054.0,Unknown,,,UNREGISTERED
1,281.56,2070.0,Unknown,,,UNREGISTERED
1,283.79,651.0,Unknown,,,UNREGISTERED
1,284.53,523.0,Unknown,,,UNREGISTERED
1,286.02,665.0,Unknown,,,UNREGISTERED
1,288.99,608.0,Unknown,,,UNREGISTERED
1,290.1,595.0,Unknown,,,UNREGISTERED
1,291.21,384.0,Unknown,,,UNREGISTERED
1,292.33,384.0,Unknown,,,UNREGISTERED
1,293.44,406.0,Unknown,,,UNREGISTERED
1,294.92,620.0,Unknown,,,UNREGISTERED
1,296.4,489.0,Unknown,,,UNREGISTERED
1,297.89,400.0,Unknown,,,UNREGISTERED
1,299.0,477.0,Unknown,,,UNREGISTERED
1,301.22,523.0,Unknown,,,UNREGISTERED
1,302.7,537.0,Unknown,,,UNREGISTERED
1,304.18,517.0,Unknown,,,UNREGISTERED
1,305.29,517.0,Unknown,,,UNREGISTERED
1,306.39,537.0,Unknown,,,UNREGISTERED
1,307.13,709.0,Unknown,,,UNREGISTERED
1,310.46,1551.0,Unknown,,,UNREGISTERED
1,311.19,1445.0,Unknown,,,UNREGISTERED
1,312.67,790.0,Unknown,,,UNREGISTERED
1,313.41,779.0,Unknown,,,UNREGISTERED
1,314.52,830.0,Unknown,,,UNREGISTERED
1,315.25,758.0,Unknown,,,UNREGISTERED
1,317.83,1538.0,Unknown,,,UNREGISTERED
1,319.67,1889.0,Unknown,,,UNREGISTERED
1,322.99,937.0,Unknown,,,UNREGISTERED
1,325.56,883.0,Unknown,,,UNREGISTERED
1,326.67,759.0,Unknown,,,UNREGISTERED
1,327.4,854.0,Unknown,,,UNREGISTERED
1,328.5,738.0,Unknown,,,UNREGISTERED
1,329.24,753.0,Unknown,,,UNREGISTERED
1,331.07,601.0,Unknown,,,UNREGISTERED
1,332.18,633.0,Unknown,,,UNREGISTERED
1,333.28,577.0,Unknown,,,UNREGISTERED
1,334.74,582.0,Ti II,334.94,0.2,VERIFIED
1,336.21,713.0,Unknown,,,UNREGISTERED
1,338.04,695.0,Unknown,,,UNREGISTERED
1,338.78,678.0,Unknown,,,UNREGISTERED
1,340.24,717.0,Unknown,,,UNREGISTERED
1,341.34,645.0,Unknown,,,UNREGISTERED
1,342.44,606.0,Unknown,,,UNREGISTERED
1,343.9,595.0,Unknown,,,UNREGISTERED
1,345.0,656.0,Unknown,,,UNREGISTERED
1,346.46,705.0,Unknown,,,UNREGISTERED
1,347.2,603.0,Unknown,,,UNREGISTERED
1,348.66,725.0,Unknown,,,UNREGISTERED
1,349.39,604.0,Unknown,,,UNREGISTERED
1,351.21,764.0,Unknown,,,UNREGISTERED
1,352.68,689.0,Unknown,,,UNREGISTERED
1,354.5,668.0,Unknown,,,UNREGISTERED
1,355.96,758.0,Unknown,,,UNREGISTERED
1,356.69,729.0,Unknown,,,UNREGISTERED
1,358.15,820.0,Unknown,,,UNREGISTERED
1,359.24,943.0,Unknown,,,UNREGISTERED
1,361.06,1267.0,Unknown,,,UNREGISTERED
1,361.79,1247.0,Unknown,,,UNREGISTERED
1,362.52,1145.0,Unknown,,,UNREGISTERED
1,363.61,1140.0,Unknown,,,UNREGISTERED
1,365.07,933.0,Unknown,,,UNREGISTERED
1,366.16,891.0,Unknown,,,UNREGISTERED
1,367.25,903.0,Unknown,,,UNREGISTERED
1,368.34,828.0,Unknown,,,UNREGISTERED
1,370.52,980.0,Unknown,,,UNREGISTERED
1,373.79,1318.0,Fe I,373.49,0.3,VERIFIED
1,375.6,1362.0,Unknown,,,UNREGISTERED
1,376.33,1335.0,Unknown,,,UNREGISTERED
1,377.05,1334.0,Unknown,,,UNREGISTERED
1,378.5,1244.0,Unknown,,,UNREGISTERED
1,379.23,1135.0,Unknown,,,UNREGISTERED
1,380.31,1067.0,Unknown,,,UNREGISTERED
1,381.04,1078.0,Unknown,,,UNREGISTERED
1,382.13,1265.0,Unknown,,,UNREGISTERED
1,383.21,1412.0,Unknown,,,UNREGISTERED
1,384.3,1322.0,Unknown,,,UNREGISTERED
1,385.02,1523.0,Unknown,,,UNREGISTERED
1,386.11,1610.0,Fe I,385.99,0.12,VERIFIED
1,387.91,1380.0,Unknown,,,UNREGISTERED
1,388.64,1352.0,Unknown,,,UNREGISTERED
1,389.36,1400.0,Unknown,,,UNREGISTERED
1,390.44,1283.0,Si I,390.55,0.11,VERIFIED
1,391.53,1271.0,Unknown,,,UNREGISTERED
1,392.97,1624.0,Ca II,393.37,0.4,VERIFIED
1,394.05,2004.0,Al I,394.4,0.35,VERIFIED
1,394.78,2050.0,Al I,394.4,0.38,VERIFIED
1,395.5,2168.0,Unknown,,,UNREGISTERED
1,396.58,2152.0,Ca II,396.85,0.27,VERIFIED
1,398.02,2075.0,Unknown,,,UNREGISTERED
1,399.46,1997.0,Unknown,,,UNREGISTERED
1,400.18,1996.0,Unknown,,,UNREGISTERED
1,404.86,1052.0,Fe I,404.58,0.28,VERIFIED
1,406.3,991.0,Unknown,,,UNREGISTERED
1,407.74,1270.0,Unknown,,,UNREGISTERED
1,408.46,1310.0,Unknown,,,UNREGISTERED
1,409.53,1592.0,Unknown,,,UNREGISTERED
1,410.25,1621.0,Unknown,,,UNREGISTERED
1,411.69,1538.0,Unknown,,,UNREGISTERED
1,412.77,1469.0,Unknown,,,UNREGISTERED
1,415.28,1597.0,Unknown,,,UNREGISTERED
1,418.14,1219.0,Unknown,,,UNREGISTERED
1,419.22,1065.0,Unknown,,,UNREGISTERED
1,421.01,1039.0,Unknown,,,UNREGISTERED
1,422.8,983.0,Ca I,422.67,0.13,VERIFIED
1,424.23,992.0,Unknown,,,UNREGISTERED
1,425.66,1256.0,Unknown,,,UNREGISTERED
1,426.38,1239.0,Unknown,,,UNREGISTERED
1,428.16,904.0,Unknown,,,UNREGISTERED
1,428.88,914.0,Unknown,,,UNREGISTERED
1,429.59,852.0,Unknown,,,UNREGISTERED
1,430.66,1003.0,Unknown,,,UNREGISTERED
1,431.73,1070.0,Unknown,,,UNREGISTERED
1,433.52,1203.0,Unknown,,,UNREGISTERED
1,434.94,1246.0,Unknown,,,UNREGISTERED
1,435.65,1094.0,Unknown,,,UNREGISTERED
1,437.08,1140.0,Unknown,,,UNREGISTERED
1,438.5,1069.0,Fe I,438.36,0.14,VERIFIED
1,439.22,1112.0,Unknown,,,UNREGISTERED
1,440.28,1071.0,Unknown,,,UNREGISTERED
1,441.0,976.0,Unknown,,,UNREGISTERED
1,441.71,955.0,Unknown,,,UNREGISTERED
1,443.13,1001.0,Unknown,,,UNREGISTERED
1,444.2,1080.0,Unknown,,,UNREGISTERED
1,444.91,1081.0,Unknown,,,UNREGISTERED
1,447.04,1159.0,Unknown,,,UNREGISTERED
1,448.81,1148.0,Unknown,,,UNREGISTERED
1,449.52,1207.0,Unknown,,,UNREGISTERED
1,451.3,1164.0,Unknown,,,UNREGISTERED
1,452.36,1120.0,Unknown,,,UNREGISTERED
1,453.07,1031.0,Unknown,,,UNREGISTERED
1,454.13,902.0,Unknown,,,UNREGISTERED
1,454.84,909.0,Unknown,,,UNREGISTERED
1,456.26,992.0,Unknown,,,UNREGISTERED
1,457.32,979.0,Unknown,,,UNREGISTERED
1,458.74,1038.0,Unknown,,,UNREGISTERED
1,459.44,1023.0,Unknown,,,UNREGISTERED
1,460.5,1014.0,Unknown,,,UNREGISTERED
1,461.56,924.0,Unknown,,,UNREGISTERED
1,462.62,966.0,Unknown,,,UNREGISTERED
1,463.33,982.0,Unknown,,,UNREGISTERED
1,464.04,941.0,Unknown,,,UNREGISTERED
1,465.45,1010.0,Unknown,,,UNREGISTERED
1,467.57,1233.0,Unknown,,,UNREGISTERED
1,468.63,1075.0,Unknown,,,UNREGISTERED
1,470.39,1066.0,Unknown,,,UNREGISTERED
1,471.45,1051.0,Unknown,,,UNREGISTERED
1,472.15,955.0,Unknown,,,UNREGISTERED
1,474.26,1072.0,Unknown,,,UNREGISTERED
1,476.37,821.0,Unknown,,,UNREGISTERED
1,477.08,809.0,Unknown,,,UNREGISTERED
1,477.78,845.0,Unknown,,,UNREGISTERED
1,478.48,799.0,Unknown,,,UNREGISTERED
1,479.54,809.0,Unknown,,,UNREGISTERED
1,480.59,840.0,Unknown,,,UNREGISTERED
1,481.65,893.0,Unknown,,,UNREGISTERED
1,482.35,932.0,Unknown,,,UNREGISTERED
1,484.1,876.0,Unknown,,,UNREGISTERED
1,484.81,909.0,Unknown,,,UNREGISTERED
1,485.86,886.0,Unknown,,,UNREGISTERED
1,486.56,920.0,Unknown,,,UNREGISTERED
1,487.96,953.0,Unknown,,,UNREGISTERED
1,488.66,974.0,Unknown,,,UNREGISTERED
1,490.06,971.0,Unknown,,,UNREGISTERED
1,491.11,890.0,Unknown,,,UNREGISTERED
1,491.81,872.0,Unknown,,,UNREGISTERED
1,492.86,913.0,Unknown,,,UNREGISTERED
1,493.56,991.0,Unknown,,,UNREGISTERED
1,494.26,993.0,Unknown,,,UNREGISTERED
1,495.31,976.0,Unknown,,,UNREGISTERED
1,496.36,950.0,Unknown,,,UNREGISTERED
1,497.06,978.0,Unknown,,,UNREGISTERED
1,498.11,975.0,Unknown,,,UNREGISTERED
1,499.85,981.0,Unknown,,,UNREGISTERED
1,500.9,943.0,Unknown,,,UNREGISTERED
1,502.64,1022.0,Unknown,,,UNREGISTERED
1,504.04,1053.0,Unknown,,,UNREGISTERED
1,505.08,1157.0,Unknown,,,UNREGISTERED
1,506.47,1046.0,Unknown,,,UNREGISTERED
1,507.17,1007.0,Unknown,,,UNREGISTERED
1,508.22,1033.0,Unknown,,,UNREGISTERED
1,509.61,956.0,Unknown,,,UNREGISTERED
1,511.0,923.0,Unknown,,,UNREGISTERED
1,511.69,776.0,Unknown,,,UNREGISTERED
1,512.39,883.0,Unknown,,,UNREGISTERED
1,513.43,822.0,Unknown,,,UNREGISTERED
1,514.13,870.0,Unknown,,,UNREGISTERED
1,515.17,811.0,Unknown,,,UNREGISTERED
1,516.21,765.0,Unknown,,,UNREGISTERED
1,517.25,891.0,Unknown,,,UNREGISTERED
1,518.98,841.0,Unknown,,,UNREGISTERED
1,521.41,959.0,Unknown,,,UNREGISTERED
1,522.1,951.0,Unknown,,,UNREGISTERED
1,523.83,948.0,Unknown,,,UNREGISTERED
1,524.53,868.0,Unknown,,,UNREGISTERED
1,525.91,757.0,Unknown,,,UNREGISTERED
1,526.95,816.0,Unknown,,,UNREGISTERED
1,527.64,813.0,Unknown,,,UNREGISTERED
1,528.67,747.0,Unknown,,,UNREGISTERED
1,529.37,816.0,Unknown,,,UNREGISTERED
1,530.75,693.0,Unknown,,,UNREGISTERED
1,532.13,794.0,Unknown,,,UNREGISTERED
1,532.82,665.0,Unknown,,,UNREGISTERED
1,534.89,661.0,Unknown,,,UNREGISTERED
1,535.92,619.0,Unknown,,,UNREGISTERED
1,536.61,613.0,Unknown,,,UNREGISTERED
1,537.99,602.0,Unknown,,,UNREGISTERED
1,538.68,544.0,Unknown,,,UNREGISTERED
1,539.71,619.0,Unknown,,,UNREGISTERED
1,540.4,558.0,Unknown,,,UNREGISTERED
1,541.09,531.0,Unknown,,,UNREGISTERED
1,542.12,595.0,Unknown,,,UNREGISTERED
1,543.49,602.0,Unknown,,,UNREGISTERED
1,544.87,575.0,Unknown,,,UNREGISTERED
1,545.55,586.0,Unknown,,,UNREGISTERED
1,546.58,563.0,Unknown,,,UNREGISTERED
1,547.27,485.0,Unknown,,,UNREGISTERED
1,547.96,531.0,Unknown,,,UNREGISTERED
1,548.64,564.0,Unknown,,,UNREGISTERED
1,549.33,573.0,Unknown,,,UNREGISTERED
1,550.01,609.0,Unknown,,,UNREGISTERED
1,552.07,542.0,Unknown,,,UNREGISTERED
1,552.76,597.0,Unknown,,,UNREGISTERED
1,553.44,584.0,Unknown,,,UNREGISTERED
1,554.47,626.0,Unknown,,,UNREGISTERED
1,555.84,575.0,Unknown,,,UNREGISTERED
1,556.86,651.0,Unknown,,,UNREGISTERED
1,557.89,738.0,Unknown,,,UNREGISTERED
1,560.96,1420.0,Unknown,,,UNREGISTERED
1,562.33,1170.0,Unknown,,,UNREGISTERED
1,563.69,853.0,Unknown,,,UNREGISTERED
1,565.74,602.0,Unknown,,,UNREGISTERED
1,566.42,585.0,Unknown,,,UNREGISTERED
1,567.1,593.0,Unknown,,,UNREGISTERED
1,568.12,636.0,Unknown,,,UNREGISTERED
1,569.48,565.0,Unknown,,,UNREGISTERED
1,570.51,564.0,Unknown,,,UNREGISTERED
1,571.87,659.0,Unknown,,,UNREGISTERED
1,572.55,644.0,Unknown,,,UNREGISTERED
1,573.57,522.0,Unknown,,,UNREGISTERED
1,574.58,681.0,Unknown,,,UNREGISTERED
1,575.6,455.0,Unknown,,,UNREGISTERED
1,576.62,540.0,Unknown,,,UNREGISTERED
1,577.98,615.0,Unknown,,,UNREGISTERED
1,579.0,514.0,Unknown,,,UNREGISTERED
1,580.01,385.0,Unknown,,,UNREGISTERED
1,580.69,447.0,Unknown,,,UNREGISTERED
1,581.37,471.0,Unknown,,,UNREGISTERED
1,582.05,338.0,Unknown,,,UNREGISTERED
1,582.72,418.0,Unknown,,,UNREGISTERED
1,583.74,339.0,Unknown,,,UNREGISTERED
1,585.09,369.0,Unknown,,,UNREGISTERED
1,586.11,471.0,Unknown,,,UNREGISTERED
1,587.46,469.0,Unknown,,,UNREGISTERED
1,588.81,542.0,Na I,588.99,0.18,VERIFIED
1,589.82,481.0,Na I,589.59,0.23,VERIFIED
1,590.84,459.0,Unknown,,,UNREGISTERED
1,591.51,457.0,Unknown,,,UNREGISTERED
1,592.52,429.0,Unknown,,,UNREGISTERED
1,593.2,420.0,Unknown,,,UNREGISTERED
1,594.21,414.0,Unknown,,,UNREGISTERED
1,594.88,429.0,Unknown,,,UNREGISTERED
1,595.9,504.0,Unknown,,,UNREGISTERED
1,597.24,390.0,Unknown,,,UNREGISTERED
1,598.25,421.0,Unknown,,,UNREGISTERED
1,599.26,497.0,Unknown,,,UNREGISTERED
1,600.61,337.0,Unknown,,,UNREGISTERED
1,601.62,363.0,Unknown,,,UNREGISTERED
1,602.29,335.0,Unknown,,,UNREGISTERED
1,602.96,383.0,Unknown,,,UNREGISTERED
1,603.97,369.0,Unknown,,,UNREGISTERED
1,604.64,247.0,Unknown,,,UNREGISTERED
1,605.64,314.0,Unknown,,,UNREGISTERED
1,606.99,353.0,Unknown,,,UNREGISTERED
1,607.66,242.0,Unknown,,,UNREGISTERED
1,608.66,293.0,Unknown,,,UNREGISTERED
1,610.0,306.0,Unknown,,,UNREGISTERED
1,611.01,301.0,Unknown,,,UNREGISTERED
1,613.02,347.0,Unknown,,,UNREGISTERED
1,614.35,342.0,Unknown,,,UNREGISTERED
1,615.69,408.0,Unknown,,,UNREGISTERED
1,616.69,425.0,Unknown,,,UNREGISTERED
1,617.69,426.0,Unknown,,,UNREGISTERED
1,618.36,383.0,Unknown,,,UNREGISTERED
1,619.7,487.0,Unknown,,,UNREGISTERED
1,620.36,541.0,Unknown,,,UNREGISTERED
1,621.7,393.0,Unknown,,,UNREGISTERED
1,622.36,320.0,Unknown,,,UNREGISTERED
1,623.03,338.0,Unknown,,,UNREGISTERED
1,624.7,355.0,Unknown,,,UNREGISTERED
1,625.36,325.0,Unknown,,,UNREGISTERED
1,626.69,326.0,Unknown,,,UNREGISTERED
1,627.69,275.0,Unknown,,,UNREGISTERED
1,628.35,263.0,Unknown,,,UNREGISTERED
1,629.02,267.0,Unknown,,,UNREGISTERED
