Wavelength,Response count
153.21,404
153.62,329
154.02,439
154.42,365
154.83,473
155.23,373
155.63,420
156.03,391
156.44,382
156.84,346
157.24,350
157.64,340
158.05,426
158.45,426
158.85,295
159.25,417
159.65,504
160.05,384
160.46,420
160.86,447
161.26,442
161.66,474
162.06,391
162.46,394
162.86,362
163.26,446
163.66,421
164.06,430
164.46,644
164.86,737
165.26,681
165.66,702
166.06,679
166.46,613
166.86,713
167.26,748
167.66,687
168.06,708
168.45,653
168.85,667
169.25,725
169.65,670
170.05,741
170.45,750
170.84,749
171.24,748
171.64,748
172.04,742
172.43,783
172.83,712
173.23,679
173.63,722
174.02,707
174.42,800
174.82,697
175.21,690
175.61,631
176.01,692
176.4,662
176.8,735
177.2,744
177.59,707
177.99,793
178.38,715
178.78,765
179.18,691
179.57,697
179.97,823
180.36,712
180.76,687
181.15,750
181.55,741
181.94,700
182.34,774
182.73,761
183.12,815
183.52,727
183.91,755
184.31,688
184.7,735
185.1,703
185.49,717
185.88,705
186.28,718
186.67,748
187.06,605
187.46,702
187.85,664
188.24,799
188.64,797
189.03,787
189.42,785
189.81,754
190.21,731
190.6,792
190.99,812
191.38,729
191.77,850
192.17,784
192.56,664
192.95,807
193.34,710
193.73,710
194.12,783
194.52,703
194.91,762
195.3,675
195.69,780
196.08,729
196.47,743
196.86,740
197.25,755
197.64,662
198.03,768
198.42,695
198.81,817
199.2,691
199.59,755
199.98,776
200.37,813
200.76,746
201.15,706
201.54,702
201.93,674
202.32,703
202.71,792
203.1,776
203.49,805
203.88,799
204.27,819
204.66,717
205.04,666
205.43,758
205.82,648
206.21,751
206.6,700
206.99,726
207.37,710
207.76,743
208.15,731
208.54,765
208.93,778
209.31,742
209.7,723
210.09,746
210.48,738
210.86,796
211.25,735
211.64,724
212.02,746
212.41,787
212.8,732
213.18,752
213.57,811
213.96,696
214.34,722
214.73,706
215.12,701
215.5,736
215.89,708
216.27,778
216.66,762
217.05,799
217.43,744
217.82,767
218.2,728
218.59,738
218.97,817
219.36,682
219.74,734
220.13,772
220.51,710
220.9,690
221.28,831
221.67,640
222.05,713
222.44,760
222.82,706
223.21,746
223.59,774
223.98,765
224.36,735
224.74,791
225.13,672
225.51,642
225.9,726
226.28,724
226.66,713
227.05,768
227.43,724
227.81,713
228.2,713
228.58,759
228.96,765
229.35,745
229.73,768
230.11,741
230.49,647
230.88,787
231.26,827
231.64,775
232.03,741
232.41,731
232.79,726
233.17,776
233.55,716
233.94,727
234.32,749
234.7,764
235.08,728
235.46,836
235.85,707
236.23,767
236.61,671
236.99,784
237.37,773
237.75,763
238.13,769
238.52,711
238.9,729
239.28,705
239.66,740
240.04,649
240.42,653
240.8,662
241.18,703
241.56,707
241.94,708
242.32,725
242.7,779
243.08,685
243.46,751
243.84,740
244.22,687
244.6,732
244.98,727
245.36,775
245.74,758
246.12,710
246.5,717
246.88,721
247.26,747
247.64,695
248.02,814
248.4,657
248.78,698
249.16,743
249.54,723
249.92,682
250.3,757
250.67,729
251.05,788
251.43,799
251.81,723
252.19,779
252.57,802
252.95,721
253.32,746
253.7,766
254.08,778
254.46,821
254.84,661
255.21,673
255.59,754
255.97,768
256.35,783
256.73,667
257.1,806
