Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-29 02:57:17,ASLF,Plasma,0.375,1000,1,1,3169,95,5,1
2,2023-08-29 02:57:17,ASLF,Plasma,0.375,1000,1,1,3168,95,5,1
3,2023-08-29 02:57:18,ASLF,Plasma,0.375,1000,1,1,3193,95,5,1
4,2023-08-29 02:57:18,ASLF,Plasma,0.375,1000,1,1,3143,95,5,1
5,2023-08-29 02:57:19,ASLF,Plasma,0.375,1000,1,1,3190,95,5,1
6,2023-08-29 02:57:19,ASLF,Plasma,0.375,1000,1,1,3167,95,5,1
7,2023-08-29 02:57:19,ASLF,Plasma,0.375,1000,1,1,3153,95,5,1
