Wavelength,Response count
153.21,392
153.62,488
154.02,425
154.42,492
154.83,486
155.23,475
155.63,402
156.03,434
156.44,461
156.84,451
157.24,472
157.64,531
158.05,495
158.45,485
158.85,383
159.25,402
159.65,444
160.05,477
160.46,442
160.86,421
161.26,462
161.66,433
162.06,460
162.46,498
162.86,413
163.26,426
163.66,420
164.06,536
164.46,716
164.86,828
165.26,744
165.66,783
166.06,766
166.46,787
166.86,750
167.26,808
167.66,808
168.06,698
168.45,786
168.85,801
169.25,697
169.65,862
170.05,789
170.45,664
170.84,807
171.24,779
171.64,805
172.04,828
172.43,773
172.83,768
173.23,781
173.63,744
174.02,767
174.42,710
174.82,750
175.21,830
175.61,771
176.01,809
176.4,829
176.8,753
177.2,830
177.59,795
177.99,749
178.38,721
178.78,787
179.18,820
179.57,751
179.97,801
180.36,828
180.76,794
181.15,834
181.55,869
181.94,724
182.34,888
182.73,810
183.12,880
183.52,800
183.91,752
184.31,853
184.7,711
185.1,700
185.49,768
185.88,842
186.28,771
186.67,851
187.06,732
187.46,799
187.85,780
188.24,756
188.64,744
189.03,789
189.42,769
189.81,784
190.21,662
190.6,805
190.99,727
191.38,703
191.77,736
192.17,767
192.56,802
192.95,715
193.34,820
193.73,814
194.12,672
194.52,787
194.91,738
195.3,831
195.69,762
196.08,739
196.47,811
196.86,789
197.25,743
197.64,792
198.03,821
198.42,801
198.81,878
199.2,725
199.59,772
199.98,817
200.37,762
200.76,799
201.15,816
201.54,782
201.93,783
202.32,760
202.71,760
203.1,810
203.49,789
203.88,762
204.27,763
204.66,807
205.04,797
205.43,684
205.82,785
206.21,788
206.6,775
206.99,704
207.37,759
207.76,875
208.15,803
208.54,830
208.93,848
209.31,746
209.7,799
210.09,784
210.48,758
210.86,828
211.25,746
211.64,755
212.02,777
212.41,742
212.8,836
213.18,805
213.57,789
213.96,753
214.34,773
214.73,797
215.12,750
215.5,835
215.89,763
216.27,782
216.66,752
217.05,822
217.43,676
217.82,743
218.2,803
218.59,711
218.97,772
219.36,723
219.74,820
220.13,770
220.51,742
220.9,834
221.28,822
221.67,744
222.05,795
222.44,786
222.82,794
223.21,783
223.59,771
223.98,817
224.36,748
224.74,873
225.13,796
225.51,785
225.9,872
226.28,894
226.66,738
227.05,831
227.43,822
227.81,770
228.2,830
228.58,814
228.96,850
229.35,747
229.73,792
230.11,809
230.49,772
230.88,815
231.26,780
231.64,863
232.03,824
232.41,696
232.79,713
233.17,759
233.55,841
233.94,846
234.32,840
234.7,838
235.08,734
235.46,818
235.85,703
236.23,807
236.61,836
236.99,829
237.37,779
237.75,818
238.13,837
238.52,870
238.9,841
239.28,753
239.66,789
240.04,873
240.42,810
240.8,827
241.18,830
241.56,856
241.94,845
242.32,867
242.7,750
243.08,902
243.46,892
243.84,865
244.22,806
244.6,800
244.98,884
245.36,870
245.74,869
246.12,721
246.5,825
246.88,755
247.26,812
247.64,819
248.02,864
248.4,792
248.78,818
249.16,738
249.54,800
249.92,819
250.3,821
250.67,847
251.05,781
251.43,843
251.81,794
252.19,921
252.57,836
252.95,774
253.32,824
253.7,897
254.08,776
254.46,695
254.84,774
255.21,765
255.59,806
255.97,737
256.35,799
256.73,792
257.1,851
257.48,802
257.86,849
258.24,780
258.61,846
258.99,875
259.37,817
259.75,744
260.12,794
260.5,849
260.88,929
261.25,831
261.63,850
262.01,808
262.38,713
262.76,822
263.14,768
263.51,825
263.89,802
264.27,814
264.64,780
265.02,727
265.4,833
265.77,797
266.15,738
266.52,834
266.9,828
267.28,831
267.65,845
268.03,807
268.4,931
268.78,899
269.15,779
269.53,806
269.91,781
270.28,784
270.66,845
271.03,812
271.41,755
271.78,862
272.16,854
272.53,846
272.91,904
273.28,918
273.66,909
274.03,937
274.41,964
274.78,924
275.16,901
275.53,904
275.9,791
276.28,812
276.65,764
277.03,862
277.4,833
277.78,831
278.15,842
278.52,815
278.9,878
279.27,818
279.65,915
280.02,945
280.39,872
280.77,864
281.14,827
281.51,800
281.89,880
282.26,883
282.64,915
283.01,843
283.38,849
283.76,904
284.13,868
284.5,831
284.87,833
285.25,828
285.62,847
285.99,822
286.37,845
286.74,884
287.11,859
287.48,837
287.86,849
288.23,888
288.6,828
288.97,898
289.35,915
289.72,830
290.09,801
290.46,862
290.84,892
291.21,863
291.58,902
291.95,899
292.32,816
292.7,922
293.07,911
293.44,884
293.81,894
294.18,918
294.56,905
294.93,920
295.3,815
295.67,837
296.04,849
296.41,856
296.78,843
297.16,933
297.53,997
297.9,980
298.27,871
298.64,944
299.01,966
299.38,911
299.75,976
300.12,877
300.5,895
300.87,954
301.24,1079
301.61,983
301.98,907
302.35,982
302.72,952
303.09,1022
303.46,991
303.83,983
304.2,1002
304.57,949
304.94,943
305.31,1020
305.68,980
306.05,921
306.42,951
306.79,1052
307.16,1038
307.53,1041
307.9,982
308.27,969
308.64,1028
309.01,1010
309.38,1027
309.75,999
310.12,1012
310.49,1038
310.86,1041
311.23,1035
311.6,1016
311.97,1049
312.34,1118
312.7,1012
313.07,1088
313.44,991
313.81,1131
314.18,1113
314.55,976
314.92,1013
315.29,1062
315.66,1147
316.02,1106
316.39,1101
316.76,1072
317.13,1132
317.5,1085
317.87,1165
318.24,1067
318.6,1197
318.97,1242
319.34,1241
319.71,1232
320.08,1209
320.45,1199
320.81,1192
321.18,1128
321.55,1224
321.92,1196
322.29,1209
322.65,1217
323.02,1163
323.39,1165
323.76,1191
324.13,1207
324.49,1216
324.86,1235
325.23,1272
325.6,1242
325.96,1273
326.33,1239
326.7,1294
327.07,1269
327.43,1252
327.8,1275
328.17,1305
328.54,1262
328.9,1204
329.27,1209
329.64,1188
330.0,1224
330.37,1165
330.74,1106
331.1,1179
331.47,1078
331.84,1089
332.2,1115
332.57,1029
332.94,1136
333.3,1033
333.67,1038
334.04,1016
334.4,1040
334.77,1092
335.14,1007
335.5,956
335.87,950
336.24,913
336.6,1033
336.97,950
337.33,865
337.7,909
338.07,963
338.43,917
338.8,924
339.17,864
339.53,996
339.9,920
340.26,913
340.63,971
340.99,919
341.36,885
341.73,939
342.09,917
342.46,907
342.82,853
343.19,892
343.55,871
