Wavelength,Response count
153.21,252
153.62,276
154.02,253
154.42,272
154.83,283
155.23,287
155.63,257
156.03,312
156.44,394
156.84,409
157.24,342
157.64,318
158.05,285
158.45,274
158.85,259
159.25,283
159.65,271
160.05,355
160.46,326
160.86,294
161.26,294
161.66,232
162.06,348
162.46,168
162.86,378
163.26,327
163.66,304
164.06,322
164.46,510
164.86,640
165.26,621
165.66,572
166.06,595
166.46,534
166.86,540
167.26,547
167.66,590
168.06,560
168.45,565
168.85,533
169.25,573
169.65,636
170.05,611
170.45,560
170.84,677
171.24,589
171.64,602
172.04,593
172.43,595
172.83,586
173.23,606
173.63,571
174.02,582
174.42,605
174.82,590
175.21,616
175.61,610
176.01,628
176.4,622
176.8,548
177.2,633
177.59,540
177.99,561
178.38,549
178.78,563
179.18,520
179.57,622
179.97,559
180.36,656
180.76,684
181.15,568
181.55,579
181.94,563
182.34,618
182.73,583
183.12,535
183.52,677
183.91,628
184.31,528
184.7,582
185.1,555
185.49,615
185.88,629
186.28,598
186.67,606
187.06,572
187.46,681
187.85,646
188.24,587
188.64,692
189.03,606
189.42,618
189.81,618
190.21,707
190.6,561
190.99,587
191.38,610
191.77,689
192.17,637
192.56,655
192.95,581
193.34,548
193.73,584
194.12,573
194.52,571
194.91,565
195.3,564
195.69,665
196.08,577
196.47,574
196.86,628
197.25,530
197.64,589
198.03,577
198.42,584
198.81,630
199.2,601
199.59,648
199.98,650
200.37,571
200.76,657
201.15,591
201.54,621
201.93,573
202.32,689
202.71,570
203.1,657
203.49,643
203.88,523
204.27,640
204.66,567
205.04,616
205.43,596
205.82,642
206.21,574
206.6,607
206.99,587
207.37,650
207.76,582
208.15,561
208.54,571
208.93,640
209.31,593
209.7,592
210.09,599
210.48,550
210.86,620
211.25,622
211.64,570
212.02,527
212.41,540
212.8,673
213.18,657
213.57,576
213.96,596
214.34,541
214.73,584
215.12,478
215.5,558
215.89,659
216.27,634
216.66,611
217.05,560
217.43,623
217.82,608
218.2,617
218.59,728
218.97,664
219.36,634
219.74,610
220.13,575
220.51,557
220.9,635
221.28,553
221.67,558
222.05,565
222.44,593
222.82,575
223.21,634
223.59,605
223.98,614
224.36,594
224.74,588
225.13,625
225.51,587
225.9,590
226.28,627
226.66,497
227.05,561
227.43,611
227.81,648
228.2,588
228.58,639
228.96,644
229.35,584
229.73,653
230.11,678
230.49,588
230.88,662
231.26,531
231.64,625
232.03,601
232.41,565
232.79,610
233.17,545
233.55,583
233.94,616
234.32,543
234.7,644
235.08,634
235.46,625
235.85,521
236.23,649
236.61,664
236.99,667
237.37,610
237.75,563
238.13,588
238.52,579
238.9,655
239.28,614
239.66,590
240.04,667
240.42,622
240.8,541
241.18,602
