Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,211.07,200.0,Unknown,,,UNREGISTERED
1,230.68,150.0,Unknown,,,UNREGISTERED
1,243.08,158.0,Unknown,,,UNREGISTERED
1,257.32,194.0,Unknown,,,UNREGISTERED
1,259.94,191.0,Unknown,,,UNREGISTERED
1,370.16,191.0,Unknown,,,UNREGISTERED
1,382.13,164.0,Unknown,,,UNREGISTERED
1,428.88,164.0,Unknown,,,UNREGISTERED
1,462.62,173.0,Unknown,,,UNREGISTERED
1,465.45,152.0,Unknown,,,UNREGISTERED
1,466.86,157.0,Unknown,,,UNREGISTERED
1,489.01,182.0,Unknown,,,UNREGISTERED
1,495.66,159.0,Unknown,,,UNREGISTERED
1,530.06,173.0,Unknown,,,UNREGISTERED
1,599.26,189.0,Unknown,,,UNREGISTERED
1,617.69,178.0,Unknown,,,UNREGISTERED
1,654.14,158.0,Unknown,,,UNREGISTERED
1,655.78,202.0,Unknown,,,UNREGISTERED
1,665.94,173.0,Unknown,,,UNREGISTERED
1,667.58,154.0,Unknown,,,UNREGISTERED
1,672.8,150.0,Unknown,,,UNREGISTERED
1,682.23,219.0,Unknown,,,UNREGISTERED
1,684.83,166.0,Unknown,,,UNREGISTERED
1,690.98,207.0,Unknown,,,UNREGISTERED
1,724.01,196.0,Unknown,,,UNREGISTERED
1,734.8,180.0,Unknown,,,UNREGISTERED
1,758.07,170.0,Unknown,,,UNREGISTERED
1,763.38,250.0,Unknown,,,UNREGISTERED
1,768.67,154.0,Unknown,,,UNREGISTERED
1,777.97,154.0,Unknown,,,UNREGISTERED
1,779.52,176.0,Unknown,,,UNREGISTERED
1,786.0,186.0,Unknown,,,UNREGISTERED
1,793.99,166.0,Unknown,,,UNREGISTERED
1,822.26,182.0,Unknown,,,UNREGISTERED
1,847.99,172.0,Unknown,,,UNREGISTERED
1,855.1,175.0,Unknown,,,UNREGISTERED
1,856.28,213.0,Unknown,,,UNREGISTERED
1,859.52,159.0,Unknown,,,UNREGISTERED
1,864.23,165.0,Unknown,,,UNREGISTERED
1,875.06,151.0,Unknown,,,UNREGISTERED
