Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-09-01 23:57:01,ASLF,Plasma,0.375,1000,1,1,3210,100,5,1
2,2023-09-01 23:57:03,ASLF,Plasma,0.375,1000,1,1,3171,100,5,1
3,2023-09-01 23:57:05,ASLF,Plasma,0.375,1000,1,1,3189,100,5,1
4,2023-09-01 23:57:06,ASLF,Plasma,0.375,1000,1,1,3189,100,5,1
5,2023-09-01 23:57:08,ASLF,Plasma,0.375,1000,1,1,3191,100,5,1
6,2023-09-01 23:57:10,ASLF,Plasma,0.375,1000,1,1,3203,100,5,1
7,2023-09-01 23:57:12,ASLF,Plasma,0.375,1000,1,1,3196,100,5,1
