Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,175.41,179.0,Unknown,,,UNREGISTERED
1,184.92,164.0,Unknown,,,UNREGISTERED
1,191.0,171.0,Unknown,,,UNREGISTERED
1,195.55,164.0,Unknown,,,UNREGISTERED
1,197.83,155.0,Unknown,,,UNREGISTERED
1,207.29,200.0,Unknown,,,UNREGISTERED
1,217.12,272.0,Unknown,,,UNREGISTERED
1,226.54,182.0,Unknown,,,UNREGISTERED
1,233.32,237.0,Unknown,,,UNREGISTERED
1,236.32,181.0,Unknown,,,UNREGISTERED
1,237.83,186.0,Unknown,,,UNREGISTERED
1,244.96,161.0,Unknown,,,UNREGISTERED
1,246.46,184.0,Unknown,,,UNREGISTERED
1,247.96,190.0,Unknown,,,UNREGISTERED
1,249.08,171.0,Unknown,,,UNREGISTERED
1,249.83,186.0,Unknown,,,UNREGISTERED
1,250.58,251.0,Unknown,,,UNREGISTERED
1,252.08,340.0,Unknown,,,UNREGISTERED
1,253.2,282.0,Unknown,,,UNREGISTERED
1,253.95,194.0,Unknown,,,UNREGISTERED
1,254.7,305.0,Unknown,,,UNREGISTERED
1,255.82,193.0,Unknown,,,UNREGISTERED
1,257.32,195.0,Unknown,,,UNREGISTERED
1,259.56,206.0,Unknown,,,UNREGISTERED
1,261.06,272.0,Unknown,,,UNREGISTERED
1,262.93,218.0,Unknown,,,UNREGISTERED
1,264.05,186.0,Unknown,,,UNREGISTERED
1,265.17,220.0,Unknown,,,UNREGISTERED
1,265.91,201.0,Unknown,,,UNREGISTERED
1,266.66,246.0,Unknown,,,UNREGISTERED
1,267.78,231.0,Unknown,,,UNREGISTERED
1,268.52,216.0,Unknown,,,UNREGISTERED
1,270.39,187.0,Unknown,,,UNREGISTERED
1,271.88,266.0,Unknown,,,UNREGISTERED
1,272.63,259.0,Unknown,,,UNREGISTERED
1,274.12,275.0,Unknown,,,UNREGISTERED
1,274.86,293.0,Unknown,,,UNREGISTERED
1,275.98,312.0,Unknown,,,UNREGISTERED
1,276.72,314.0,Unknown,,,UNREGISTERED
1,277.84,268.0,Unknown,,,UNREGISTERED
1,280.81,1284.0,Unknown,,,UNREGISTERED
1,283.05,501.0,Unknown,,,UNREGISTERED
1,284.16,387.0,Unknown,,,UNREGISTERED
1,284.9,299.0,Mg I,285.21,0.31,VERIFIED
1,285.65,334.0,Mg I,285.21,0.44,VERIFIED
1,286.76,321.0,Unknown,,,UNREGISTERED
1,288.25,267.0,Si I,288.16,0.09,VERIFIED
1,289.36,451.0,Unknown,,,UNREGISTERED
1,291.59,177.0,Unknown,,,UNREGISTERED
1,292.7,237.0,Unknown,,,UNREGISTERED
1,293.81,272.0,Unknown,,,UNREGISTERED
1,294.92,212.0,Unknown,,,UNREGISTERED
1,295.66,247.0,Unknown,,,UNREGISTERED
1,296.77,261.0,Unknown,,,UNREGISTERED
1,297.52,162.0,Unknown,,,UNREGISTERED
1,298.26,204.0,Unknown,,,UNREGISTERED
1,299.0,298.0,Unknown,,,UNREGISTERED
1,301.22,295.0,Unknown,,,UNREGISTERED
1,302.7,263.0,Unknown,,,UNREGISTERED
1,304.18,251.0,Unknown,,,UNREGISTERED
1,305.29,278.0,Unknown,,,UNREGISTERED
1,306.39,222.0,Unknown,,,UNREGISTERED
1,307.13,296.0,Unknown,,,UNREGISTERED
1,308.98,378.0,Al I,309.27,0.29,VERIFIED
1,310.09,357.0,Unknown,,,UNREGISTERED
1,311.19,460.0,Unknown,,,UNREGISTERED
1,314.15,305.0,Unknown,,,UNREGISTERED
1,316.36,454.0,Unknown,,,UNREGISTERED
1,317.83,409.0,Unknown,,,UNREGISTERED
1,318.57,433.0,Unknown,,,UNREGISTERED
1,320.41,588.0,Unknown,,,UNREGISTERED
1,322.25,325.0,Unknown,,,UNREGISTERED
1,322.99,308.0,Unknown,,,UNREGISTERED
1,324.46,272.0,Unknown,,,UNREGISTERED
1,325.56,293.0,Unknown,,,UNREGISTERED
1,326.3,300.0,Unknown,,,UNREGISTERED
1,327.03,253.0,Unknown,,,UNREGISTERED
1,328.14,382.0,Unknown,,,UNREGISTERED
1,329.24,311.0,Unknown,,,UNREGISTERED
1,329.97,303.0,Unknown,,,UNREGISTERED
1,331.44,241.0,Unknown,,,UNREGISTERED
1,333.64,297.0,Unknown,,,UNREGISTERED
1,334.74,275.0,Ti II,334.94,0.2,VERIFIED
1,335.48,271.0,Unknown,,,UNREGISTERED
1,336.21,321.0,Unknown,,,UNREGISTERED
1,337.31,166.0,Unknown,,,UNREGISTERED
1,338.41,221.0,Unknown,,,UNREGISTERED
1,340.98,281.0,Unknown,,,UNREGISTERED
