Wavelength,Response count
153.21,368
153.62,368
154.02,325
154.42,348
154.83,369
155.23,333
155.63,317
156.03,284
156.44,409
156.84,291
157.24,366
157.64,382
158.05,395
158.45,307
158.85,328
159.25,397
159.65,412
160.05,383
160.46,332
160.86,372
161.26,356
161.66,347
162.06,344
162.46,385
162.86,315
163.26,376
163.66,368
164.06,437
164.46,510
164.86,600
165.26,609
165.66,647
166.06,560
166.46,565
166.86,588
167.26,523
167.66,549
168.06,589
168.45,659
168.85,641
169.25,564
169.65,557
170.05,600
170.45,602
170.84,646
171.24,629
171.64,674
172.04,656
172.43,617
172.83,649
173.23,604
173.63,621
174.02,688
174.42,582
174.82,661
175.21,606
175.61,619
176.01,700
176.4,652
176.8,683
177.2,617
177.59,553
177.99,512
178.38,554
178.78,507
179.18,495
179.57,597
179.97,598
180.36,498
180.76,566
181.15,648
181.55,658
181.94,565
182.34,508
182.73,564
183.12,559
183.52,560
183.91,665
184.31,646
184.7,522
185.1,594
185.49,636
185.88,591
186.28,723
186.67,564
187.06,547
187.46,595
187.85,649
188.24,652
188.64,657
189.03,612
189.42,646
189.81,620
190.21,560
190.6,590
190.99,585
191.38,662
191.77,589
192.17,535
192.56,659
192.95,530
193.34,670
193.73,506
194.12,676
194.52,622
194.91,545
195.3,581
195.69,624
196.08,648
196.47,556
196.86,559
197.25,598
197.64,609
198.03,640
198.42,571
198.81,561
199.2,662
199.59,559
199.98,600
200.37,671
200.76,606
201.15,646
201.54,603
201.93,658
202.32,573
202.71,579
203.1,524
203.49,563
203.88,600
204.27,591
204.66,604
205.04,714
205.43,626
205.82,593
206.21,594
206.6,684
206.99,621
207.37,611
207.76,590
208.15,592
208.54,617
208.93,612
209.31,586
209.7,613
210.09,523
210.48,640
210.86,622
211.25,591
211.64,598
212.02,597
212.41,592
212.8,626
213.18,669
213.57,625
213.96,605
214.34,564
214.73,562
215.12,573
215.5,526
215.89,662
216.27,678
216.66,558
217.05,632
217.43,623
217.82,539
218.2,598
218.59,628
218.97,598
219.36,570
219.74,601
220.13,670
220.51,619
220.9,579
221.28,680
221.67,536
222.05,674
222.44,622
222.82,610
223.21,542
223.59,672
223.98,604
224.36,644
224.74,601
225.13,711
225.51,654
225.9,623
226.28,590
226.66,611
227.05,557
227.43,675
227.81,585
228.2,602
228.58,665
228.96,662
229.35,614
229.73,671
230.11,630
230.49,598
230.88,671
231.26,647
231.64,621
232.03,694
232.41,708
232.79,664
233.17,728
233.55,639
233.94,505
234.32,670
234.7,684
235.08,700
235.46,714
235.85,632
236.23,674
236.61,673
236.99,741
237.37,616
237.75,669
238.13,735
238.52,676
238.9,682
239.28,649
239.66,711
240.04,693
240.42,653
240.8,625
241.18,719
241.56,730
241.94,707
242.32,776
242.7,701
243.08,686
243.46,784
243.84,974
244.22,876
244.6,918
244.98,929
245.36,910
245.74,843
246.12,755
246.5,758
246.88,825
247.26,714
247.64,710
248.02,687
248.4,667
248.78,776
249.16,816
249.54,710
249.92,779
250.3,731
250.67,679
251.05,673
251.43,726
251.81,741
252.19,783
252.57,760
252.95,793
253.32,709
253.7,716
254.08,790
254.46,727
254.84,707
255.21,642
255.59,746
255.97,746
256.35,729
256.73,744
257.1,711
257.48,697
257.86,672
258.24,706
258.61,742
258.99,734
259.37,711
259.75,726
260.12,724
260.5,786
260.88,637
261.25,710
261.63,736
262.01,714
262.38,780
262.76,775
263.14,691
263.51,688
263.89,684
264.27,776
264.64,774
265.02,659
265.4,761
265.77,768
266.15,723
266.52,775
266.9,790
267.28,826
267.65,857
268.03,839
268.4,970
268.78,919
269.15,761
269.53,788
269.91,930
270.28,805
270.66,921
271.03,1000
271.41,999
271.78,1276
272.16,1732
272.53,2485
272.91,2906
273.28,2927
273.66,2464
274.03,2032
274.41,1330
274.78,1158
275.16,1187
275.53,1089
275.9,966
276.28,945
276.65,915
277.03,868
277.4,938
277.78,910
278.15,959
278.52,1062
278.9,1120
279.27,1062
279.65,947
280.02,824
280.39,897
280.77,898
281.14,1108
281.51,1193
281.89,1188
282.26,1086
282.64,899
283.01,908
283.38,929
283.76,876
284.13,926
284.5,886
284.87,888
285.25,933
285.62,841
285.99,875
286.37,941
286.74,940
287.11,1052
287.48,999
287.86,947
288.23,854
288.6,895
288.97,958
289.35,900
289.72,859
290.09,837
290.46,856
290.84,896
291.21,956
291.58,925
291.95,966
292.32,958
292.7,966
293.07,934
293.44,827
293.81,883
294.18,843
294.56,967
294.93,913
295.3,902
295.67,910
296.04,914
296.41,952
296.78,816
297.16,870
297.53,917
297.9,944
298.27,928
298.64,970
299.01,937
299.38,992
299.75,1085
300.12,1007
300.5,938
300.87,1105
301.24,1134
301.61,1183
301.98,1247
302.35,1512
302.72,1721
303.09,1717
303.46,1633
303.83,1563
304.2,1368
304.57,1314
304.94,1140
305.31,1165
305.68,1283
306.05,1175
306.42,1209
306.79,1189
307.16,1230
307.53,1220
307.9,1148
308.27,1176
308.64,1280
309.01,1331
309.38,1522
309.75,1571
310.12,1786
310.49,1721
310.86,1714
311.23,1695
311.6,1858
311.97,2140
312.34,2202
312.7,1970
313.07,1612
313.44,1642
313.81,1468
314.18,1404
314.55,1417
314.92,1306
315.29,1365
315.66,1321
316.02,1345
316.39,1273
316.76,1215
317.13,1317
317.5,1263
317.87,1312
318.24,1234
318.6,1333
318.97,1354
319.34,1281
319.71,1313
320.08,1263
320.45,1238
320.81,1278
321.18,1267
321.55,1295
321.92,1267
322.29,1341
322.65,1210
323.02,1302
323.39,1282
323.76,1309
324.13,1256
324.49,1340
324.86,1283
325.23,1279
325.6,1285
325.96,1273
326.33,1284
326.7,1269
327.07,1251
327.43,1266
327.8,1336
328.17,1300
328.54,1324
328.9,1304
329.27,1318
329.64,1320
