Wavelength,Response count
153.21,353
153.62,371
154.02,397
154.42,496
154.83,509
155.23,447
155.63,464
156.03,412
156.44,432
156.84,504
157.24,424
157.64,394
158.05,405
158.45,398
158.85,436
159.25,501
159.65,438
160.05,459
160.46,438
160.86,526
161.26,459
161.66,522
162.06,434
162.46,473
162.86,546
163.26,528
163.66,515
164.06,525
164.46,971
164.86,1054
165.26,1048
165.66,1030
166.06,1026
166.46,1016
166.86,983
167.26,1044
167.66,998
168.06,1037
168.45,1033
168.85,987
169.25,885
169.65,1000
170.05,971
170.45,965
170.84,953
171.24,956
171.64,960
172.04,951
172.43,1028
172.83,945
173.23,974
173.63,1049
174.02,958
174.42,975
174.82,1065
175.21,985
175.61,984
176.01,987
176.4,1086
176.8,982
177.2,1081
177.59,985
177.99,990
178.38,986
178.78,1009
179.18,990
179.57,845
179.97,940
180.36,1003
180.76,984
181.15,999
181.55,1060
181.94,941
182.34,945
182.73,1038
183.12,967
183.52,1070
183.91,1070
184.31,958
184.7,989
185.1,948
185.49,1019
185.88,975
186.28,972
186.67,1071
187.06,895
187.46,973
187.85,946
188.24,1037
188.64,1013
189.03,947
189.42,979
189.81,971
190.21,1007
190.6,1020
190.99,930
191.38,960
191.77,978
192.17,1046
192.56,985
192.95,1017
193.34,1059
193.73,1029
194.12,936
194.52,1023
194.91,975
195.3,1077
195.69,1022
196.08,1046
196.47,1070
196.86,1016
197.25,1006
197.64,1017
198.03,1040
198.42,1077
198.81,991
199.2,1028
199.59,1062
199.98,1005
200.37,1001
200.76,1008
201.15,1073
201.54,1081
201.93,961
202.32,1008
202.71,1044
203.1,1072
203.49,933
203.88,1095
204.27,989
204.66,1020
205.04,996
205.43,1002
205.82,1026
206.21,1012
206.6,989
206.99,959
207.37,1001
207.76,1083
208.15,1037
208.54,991
208.93,1023
209.31,977
209.7,998
210.09,1052
210.48,1071
210.86,1022
211.25,1095
211.64,1037
212.02,1087
212.41,1000
212.8,1028
213.18,1051
213.57,1052
213.96,1063
214.34,992
214.73,1013
215.12,992
215.5,1017
215.89,1001
216.27,1090
216.66,1025
217.05,1012
217.43,1114
217.82,890
218.2,995
218.59,1030
218.97,1024
219.36,972
219.74,982
220.13,944
220.51,1024
220.9,1068
221.28,993
221.67,959
222.05,977
222.44,1054
222.82,977
223.21,988
