Measurement_ID,Time_UTC,Measurement_Count,Wavelength_nm,Cleaned_Intensity,Operation_Mode,Measurement_Type,Force_Reset_Status,Laser_Fire_Status,Is_Valid_Plasma,Is_Background,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-09-01 05:05:45,2,164.35,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,164.74,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,165.12,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,165.5,103.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,165.88,3.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,166.26,32.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,166.64,38.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,167.03,89.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,167.41,15.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,167.79,15.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,168.17,5.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,168.55,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,168.93,3.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,169.31,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,169.7,83.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,170.08,64.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,170.46,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,170.84,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,171.22,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,171.6,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,171.98,95.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,172.36,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,172.74,74.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,173.13,116.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,173.51,95.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,173.89,100.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,174.27,23.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,174.65,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,175.03,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,175.41,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,175.79,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,176.17,58.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,176.55,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,176.93,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,177.32,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,177.7,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,178.08,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,178.46,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,178.84,30.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,179.22,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,179.6,25.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,179.98,77.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,180.36,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,180.74,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,181.12,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,181.5,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,181.88,65.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,182.26,38.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,182.64,31.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,183.02,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,183.4,29.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,183.78,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,184.16,15.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,184.54,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,184.92,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,185.3,58.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,185.68,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,186.06,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,186.44,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,186.82,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,187.2,105.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,187.58,23.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,187.96,59.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,188.34,80.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,188.72,73.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,189.1,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,189.48,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,189.86,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,190.24,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,190.62,91.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,191.0,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,191.38,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,191.76,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,192.14,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,192.52,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,192.9,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,193.28,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,193.66,15.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,194.04,9.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,194.41,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,194.79,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,195.17,22.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,195.55,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,195.93,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,196.31,30.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,196.69,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
1,2023-09-01 05:05:45,2,197.07,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3311,95,5,1
