Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-28 18:49:44,ASLF,Plasma,0.375,1000,1,1,3179,95,5,1
2,2023-08-28 18:49:45,ASLF,Plasma,0.375,1000,1,1,3155,95,5,1
3,2023-08-28 18:49:47,ASLF,Plasma,0.375,1000,1,1,3178,95,5,1
