Wavelength,Response count
153.21,314
153.62,337
154.02,345
154.42,353
154.83,336
155.23,410
155.63,331
156.03,314
156.44,268
156.84,313
157.24,308
157.64,335
158.05,264
158.45,276
158.85,348
159.25,350
159.65,334
160.05,353
160.46,239
160.86,410
161.26,356
161.66,364
162.06,254
162.46,298
162.86,322
163.26,264
163.66,266
164.06,289
164.46,498
164.86,472
165.26,479
165.66,456
166.06,465
166.46,558
166.86,525
167.26,608
167.66,539
168.06,628
168.45,523
168.85,524
169.25,509
169.65,561
170.05,572
170.45,539
170.84,632
171.24,552
171.64,477
172.04,460
172.43,563
172.83,485
173.23,551
173.63,525
174.02,580
174.42,493
174.82,528
175.21,602
175.61,499
176.01,549
176.4,565
176.8,539
177.2,612
177.59,548
177.99,441
178.38,555
178.78,483
179.18,554
179.57,471
179.97,475
180.36,545
180.76,566
181.15,573
181.55,524
181.94,539
182.34,428
182.73,506
183.12,527
183.52,504
183.91,646
184.31,511
184.7,421
185.1,500
185.49,601
185.88,458
186.28,437
186.67,568
187.06,452
187.46,496
187.85,546
188.24,547
188.64,572
189.03,528
189.42,446
189.81,504
190.21,466
190.6,556
190.99,544
191.38,527
191.77,578
192.17,533
192.56,526
192.95,486
193.34,467
193.73,491
194.12,461
194.52,468
194.91,489
195.3,560
195.69,545
196.08,508
196.47,541
196.86,560
197.25,512
197.64,518
198.03,460
198.42,615
198.81,480
199.2,535
199.59,509
199.98,509
200.37,424
200.76,596
201.15,476
201.54,499
201.93,522
202.32,591
202.71,551
203.1,501
203.49,505
203.88,581
204.27,534
204.66,467
205.04,574
205.43,547
205.82,534
206.21,618
206.6,595
206.99,577
207.37,579
207.76,474
208.15,607
208.54,479
208.93,558
209.31,559
209.7,552
210.09,540
210.48,508
210.86,532
211.25,580
211.64,575
212.02,587
212.41,487
212.8,542
213.18,528
213.57,519
213.96,544
214.34,585
214.73,470
215.12,544
215.5,506
215.89,543
216.27,534
216.66,526
217.05,547
217.43,538
217.82,530
218.2,522
218.59,562
