Wavelength,Response count
153.21,256
153.62,401
154.02,306
154.42,376
154.83,257
155.23,334
155.63,396
156.03,292
156.44,348
156.84,286
157.24,287
157.64,332
158.05,397
158.45,300
158.85,309
159.25,347
159.65,355
160.05,305
160.46,319
160.86,391
161.26,324
161.66,358
162.06,356
162.46,376
162.86,324
163.26,314
163.66,302
164.06,364
164.46,607
164.86,858
165.26,917
165.66,857
166.06,895
166.46,807
166.86,824
167.26,847
167.66,758
168.06,842
168.45,802
168.85,788
169.25,787
169.65,828
170.05,832
170.45,851
170.84,810
171.24,786
171.64,787
172.04,807
172.43,798
172.83,870
173.23,826
173.63,862
174.02,844
174.42,826
174.82,905
175.21,791
175.61,769
176.01,870
176.4,778
176.8,852
177.2,814
177.59,795
177.99,854
178.38,729
178.78,774
179.18,773
179.57,812
179.97,866
180.36,818
180.76,833
181.15,843
181.55,789
181.94,920
182.34,922
182.73,791
183.12,840
183.52,815
183.91,831
184.31,836
184.7,757
185.1,845
185.49,852
185.88,845
186.28,871
186.67,862
187.06,782
187.46,867
187.85,865
188.24,889
188.64,932
189.03,828
189.42,786
189.81,894
190.21,779
190.6,776
190.99,837
191.38,772
191.77,808
192.17,883
192.56,906
192.95,800
193.34,792
193.73,883
194.12,904
194.52,758
194.91,786
195.3,820
195.69,903
196.08,860
196.47,794
196.86,820
197.25,935
197.64,828
198.03,895
198.42,885
198.81,855
199.2,773
199.59,822
199.98,824
200.37,862
200.76,813
201.15,790
201.54,807
201.93,766
202.32,854
202.71,816
203.1,767
203.49,816
203.88,727
204.27,865
204.66,814
205.04,836
205.43,774
205.82,930
206.21,796
206.6,903
206.99,878
207.37,867
207.76,825
208.15,863
208.54,821
208.93,777
209.31,794
209.7,808
210.09,739
210.48,776
210.86,772
211.25,716
211.64,863
212.02,801
212.41,892
212.8,878
213.18,750
213.57,904
213.96,817
214.34,707
214.73,776
215.12,820
215.5,686
215.89,761
216.27,799
216.66,806
217.05,815
217.43,775
217.82,686
218.2,851
218.59,794
218.97,876
219.36,797
219.74,749
220.13,848
220.51,772
220.9,760
221.28,859
221.67,766
222.05,744
222.44,741
222.82,796
223.21,794
223.59,769
