Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,177.7,195.0,Unknown,,,UNREGISTERED
1,179.22,155.0,Unknown,,,UNREGISTERED
1,206.91,250.0,Unknown,,,UNREGISTERED
1,209.18,165.0,Unknown,,,UNREGISTERED
1,210.32,173.0,Unknown,,,UNREGISTERED
1,211.83,156.0,Unknown,,,UNREGISTERED
1,215.98,197.0,Unknown,,,UNREGISTERED
1,218.63,191.0,Unknown,,,UNREGISTERED
1,226.54,164.0,Unknown,,,UNREGISTERED
1,232.19,182.0,Unknown,,,UNREGISTERED
1,235.57,179.0,Unknown,,,UNREGISTERED
1,236.7,161.0,Unknown,,,UNREGISTERED
1,237.83,216.0,Unknown,,,UNREGISTERED
1,241.21,169.0,Unknown,,,UNREGISTERED
1,241.96,154.0,Unknown,,,UNREGISTERED
1,242.71,158.0,Unknown,,,UNREGISTERED
1,243.83,172.0,Unknown,,,UNREGISTERED
1,244.96,210.0,Unknown,,,UNREGISTERED
1,246.46,214.0,Unknown,,,UNREGISTERED
1,247.58,186.0,Unknown,,,UNREGISTERED
1,248.71,163.0,Unknown,,,UNREGISTERED
1,249.83,184.0,Unknown,,,UNREGISTERED
1,250.96,233.0,Unknown,,,UNREGISTERED
1,251.71,200.0,Unknown,,,UNREGISTERED
1,253.58,154.0,Unknown,,,UNREGISTERED
1,254.33,162.0,Unknown,,,UNREGISTERED
1,255.07,170.0,Unknown,,,UNREGISTERED
1,256.57,181.0,Unknown,,,UNREGISTERED
1,259.94,210.0,Unknown,,,UNREGISTERED
1,262.55,219.0,Unknown,,,UNREGISTERED
1,264.05,161.0,Unknown,,,UNREGISTERED
1,265.17,251.0,Unknown,,,UNREGISTERED
1,267.78,162.0,Unknown,,,UNREGISTERED
1,270.02,211.0,Unknown,,,UNREGISTERED
1,271.13,184.0,Unknown,,,UNREGISTERED
1,273.0,179.0,Unknown,,,UNREGISTERED
1,275.6,218.0,Unknown,,,UNREGISTERED
1,277.47,235.0,Unknown,,,UNREGISTERED
1,278.95,303.0,Unknown,,,UNREGISTERED
1,281.19,1286.0,Unknown,,,UNREGISTERED
1,284.16,209.0,Unknown,,,UNREGISTERED
1,284.9,271.0,Mg I,285.21,0.31,VERIFIED
1,286.02,315.0,Unknown,,,UNREGISTERED
1,286.76,301.0,Unknown,,,UNREGISTERED
1,288.25,263.0,Si I,288.16,0.09,VERIFIED
1,288.99,361.0,Unknown,,,UNREGISTERED
1,289.73,298.0,Unknown,,,UNREGISTERED
1,290.84,318.0,Unknown,,,UNREGISTERED
1,291.59,319.0,Unknown,,,UNREGISTERED
1,292.7,325.0,Unknown,,,UNREGISTERED
1,293.81,283.0,Unknown,,,UNREGISTERED
1,294.92,346.0,Unknown,,,UNREGISTERED
1,296.03,254.0,Unknown,,,UNREGISTERED
1,296.77,398.0,Unknown,,,UNREGISTERED
1,298.26,327.0,Unknown,,,UNREGISTERED
1,299.0,249.0,Unknown,,,UNREGISTERED
1,300.11,249.0,Unknown,,,UNREGISTERED
1,301.22,368.0,Unknown,,,UNREGISTERED
1,302.33,273.0,Unknown,,,UNREGISTERED
1,303.44,251.0,Unknown,,,UNREGISTERED
1,304.55,334.0,Unknown,,,UNREGISTERED
1,305.65,324.0,Unknown,,,UNREGISTERED
1,306.39,331.0,Unknown,,,UNREGISTERED
1,307.13,318.0,Unknown,,,UNREGISTERED
1,308.61,363.0,Al I,308.22,0.39,VERIFIED
1,309.35,412.0,Al I,309.27,0.08,VERIFIED
1,310.46,418.0,Unknown,,,UNREGISTERED
1,311.93,571.0,Unknown,,,UNREGISTERED
1,312.67,404.0,Unknown,,,UNREGISTERED
1,313.41,403.0,Unknown,,,UNREGISTERED
1,314.15,434.0,Unknown,,,UNREGISTERED
1,315.25,339.0,Unknown,,,UNREGISTERED
1,315.99,336.0,Unknown,,,UNREGISTERED
1,317.1,468.0,Unknown,,,UNREGISTERED
1,318.2,587.0,Unknown,,,UNREGISTERED
1,318.94,635.0,Unknown,,,UNREGISTERED
