Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,239.33,161.0,Unknown,,,UNREGISTERED
1,252.45,171.0,Unknown,,,UNREGISTERED
1,253.58,265.0,Unknown,,,UNREGISTERED
1,257.69,186.0,Unknown,,,UNREGISTERED
1,267.03,190.0,Unknown,,,UNREGISTERED
1,268.9,161.0,Unknown,,,UNREGISTERED
1,278.95,204.0,Unknown,,,UNREGISTERED
1,281.56,2410.0,Unknown,,,UNREGISTERED
1,283.79,226.0,Unknown,,,UNREGISTERED
1,285.65,166.0,Mg I,285.21,0.44,VERIFIED
1,287.13,262.0,Unknown,,,UNREGISTERED
1,290.1,292.0,Unknown,,,UNREGISTERED
1,290.84,234.0,Unknown,,,UNREGISTERED
1,292.7,192.0,Unknown,,,UNREGISTERED
1,295.66,187.0,Unknown,,,UNREGISTERED
1,300.85,156.0,Unknown,,,UNREGISTERED
1,303.07,176.0,Unknown,,,UNREGISTERED
1,306.76,228.0,Unknown,,,UNREGISTERED
1,309.35,176.0,Al I,309.27,0.08,VERIFIED
1,310.83,282.0,Unknown,,,UNREGISTERED
1,311.93,497.0,Unknown,,,UNREGISTERED
1,313.78,173.0,Unknown,,,UNREGISTERED
1,315.25,172.0,Unknown,,,UNREGISTERED
1,319.31,442.0,Unknown,,,UNREGISTERED
1,321.15,669.0,Unknown,,,UNREGISTERED
1,322.25,282.0,Unknown,,,UNREGISTERED
1,322.99,221.0,Unknown,,,UNREGISTERED
1,324.09,215.0,Unknown,,,UNREGISTERED
1,326.3,164.0,Unknown,,,UNREGISTERED
1,344.64,157.0,Unknown,,,UNREGISTERED
1,351.95,162.0,Unknown,,,UNREGISTERED
1,365.79,151.0,Unknown,,,UNREGISTERED
1,367.25,155.0,Unknown,,,UNREGISTERED
1,377.78,157.0,Unknown,,,UNREGISTERED
1,387.19,152.0,Unknown,,,UNREGISTERED
1,415.99,203.0,Unknown,,,UNREGISTERED
1,428.52,151.0,Unknown,,,UNREGISTERED
1,494.61,207.0,Unknown,,,UNREGISTERED
1,536.27,181.0,Unknown,,,UNREGISTERED
2,207.67,161.0,Unknown,,,UNREGISTERED
2,215.61,204.0,Unknown,,,UNREGISTERED
