Measurement_ID,Time_UTC,Measurement_Count,Wavelength_nm,Cleaned_Intensity,Operation_Mode,Measurement_Type,Force_Reset_Status,Laser_Fire_Status,Is_Valid_Plasma,Is_Background,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-09-02 07:50:02,2,164.35,100.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,164.74,2.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,165.12,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,165.5,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,165.88,9.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,166.26,57.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,166.64,7.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,167.03,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,167.41,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,167.79,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,168.17,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,168.55,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,168.93,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,169.31,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,169.7,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,170.08,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,170.46,64.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,170.84,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,171.22,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,171.6,21.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,171.98,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,172.36,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,172.74,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,173.13,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,173.51,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,173.89,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,174.27,54.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,174.65,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,175.03,24.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,175.41,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,175.79,18.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,176.17,119.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,176.55,152.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,176.93,30.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,177.32,6.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,177.7,9.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,178.08,135.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,178.46,13.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,178.84,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,179.22,36.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,179.6,99.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,179.98,144.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
1,2023-09-02 07:50:02,2,180.36,69.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3221,100,5,1
