Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,176.55,152.0,Unknown,,,UNREGISTERED
1,195.17,189.0,Unknown,,,UNREGISTERED
1,222.02,168.0,Unknown,,,UNREGISTERED
1,224.66,159.0,Unknown,,,UNREGISTERED
1,241.58,155.0,Unknown,,,UNREGISTERED
1,242.71,160.0,Unknown,,,UNREGISTERED
1,253.58,180.0,Unknown,,,UNREGISTERED
1,254.33,152.0,Unknown,,,UNREGISTERED
1,255.45,251.0,Unknown,,,UNREGISTERED
1,262.55,153.0,Unknown,,,UNREGISTERED
1,276.72,191.0,Unknown,,,UNREGISTERED
1,279.33,157.0,Mg II,279.55,0.22,VERIFIED
1,280.81,309.0,Unknown,,,UNREGISTERED
1,281.93,612.0,Unknown,,,UNREGISTERED
1,283.79,251.0,Unknown,,,UNREGISTERED
1,286.02,171.0,Unknown,,,UNREGISTERED
1,286.76,237.0,Unknown,,,UNREGISTERED
1,290.1,204.0,Unknown,,,UNREGISTERED
1,291.21,218.0,Unknown,,,UNREGISTERED
1,294.18,164.0,Unknown,,,UNREGISTERED
1,296.77,189.0,Unknown,,,UNREGISTERED
1,302.33,150.0,Unknown,,,UNREGISTERED
1,305.65,189.0,Unknown,,,UNREGISTERED
1,309.35,344.0,Al I,309.27,0.08,VERIFIED
1,310.09,310.0,Unknown,,,UNREGISTERED
1,316.36,217.0,Unknown,,,UNREGISTERED
1,318.57,266.0,Unknown,,,UNREGISTERED
1,321.88,198.0,Unknown,,,UNREGISTERED
1,328.87,189.0,Unknown,,,UNREGISTERED
1,332.54,160.0,Unknown,,,UNREGISTERED
1,337.68,181.0,Unknown,,,UNREGISTERED
1,339.88,156.0,Unknown,,,UNREGISTERED
1,343.17,163.0,Unknown,,,UNREGISTERED
1,357.05,152.0,Unknown,,,UNREGISTERED
1,357.78,165.0,Unknown,,,UNREGISTERED
1,371.61,160.0,Unknown,,,UNREGISTERED
1,379.95,154.0,Unknown,,,UNREGISTERED
1,383.94,160.0,Unknown,,,UNREGISTERED
1,392.25,159.0,Unknown,,,UNREGISTERED
1,392.97,174.0,Ca II,393.37,0.4,VERIFIED
1,394.41,196.0,Al I,394.4,0.01,VERIFIED
1,395.86,172.0,Al I,396.15,0.29,VERIFIED
1,398.38,165.0,Unknown,,,UNREGISTERED
1,404.14,161.0,Fe I,404.58,0.44,VERIFIED
1,422.08,171.0,Unknown,,,UNREGISTERED
1,423.16,184.0,Ca I,422.67,0.49,VERIFIED
1,426.02,216.0,Unknown,,,UNREGISTERED
1,428.52,196.0,Unknown,,,UNREGISTERED
1,431.37,179.0,Unknown,,,UNREGISTERED
1,433.87,184.0,Unknown,,,UNREGISTERED
1,438.15,190.0,Fe I,438.36,0.21,VERIFIED
1,445.62,163.0,Unknown,,,UNREGISTERED
1,451.65,245.0,Unknown,,,UNREGISTERED
1,455.55,163.0,Unknown,,,UNREGISTERED
1,456.61,182.0,Unknown,,,UNREGISTERED
1,459.09,153.0,Unknown,,,UNREGISTERED
1,462.27,298.0,Unknown,,,UNREGISTERED
1,466.86,187.0,Unknown,,,UNREGISTERED
1,469.33,166.0,Unknown,,,UNREGISTERED
1,476.37,195.0,Unknown,,,UNREGISTERED
1,478.84,161.0,Unknown,,,UNREGISTERED
1,482.7,170.0,Unknown,,,UNREGISTERED
1,487.96,151.0,Unknown,,,UNREGISTERED
1,493.56,158.0,Unknown,,,UNREGISTERED
1,496.36,191.0,Unknown,,,UNREGISTERED
1,498.45,225.0,Unknown,,,UNREGISTERED
1,499.15,249.0,Unknown,,,UNREGISTERED
1,500.55,168.0,Unknown,,,UNREGISTERED
1,501.94,187.0,Unknown,,,UNREGISTERED
1,502.99,205.0,Unknown,,,UNREGISTERED
1,504.38,155.0,Unknown,,,UNREGISTERED
1,505.43,153.0,Unknown,,,UNREGISTERED
1,507.17,163.0,Unknown,,,UNREGISTERED
1,513.08,190.0,Unknown,,,UNREGISTERED
1,518.29,152.0,Mg I,518.36,0.07,VERIFIED
1,521.76,173.0,Unknown,,,UNREGISTERED
1,522.45,173.0,Unknown,,,UNREGISTERED
1,524.53,175.0,Unknown,,,UNREGISTERED
1,526.26,188.0,Unknown,,,UNREGISTERED
1,532.47,155.0,Unknown,,,UNREGISTERED
1,538.68,187.0,Unknown,,,UNREGISTERED
1,545.55,171.0,Unknown,,,UNREGISTERED
1,546.58,175.0,Unknown,,,UNREGISTERED
1,547.27,165.0,Unknown,,,UNREGISTERED
1,548.3,237.0,Unknown,,,UNREGISTERED
1,550.36,173.0,Unknown,,,UNREGISTERED
1,555.49,254.0,Unknown,,,UNREGISTERED
1,556.86,499.0,Unknown,,,UNREGISTERED
1,557.55,580.0,Unknown,,,UNREGISTERED
1,558.57,366.0,Unknown,,,UNREGISTERED
1,560.96,219.0,Unknown,,,UNREGISTERED
1,562.33,242.0,Unknown,,,UNREGISTERED
1,566.08,179.0,Unknown,,,UNREGISTERED
1,567.44,151.0,Unknown,,,UNREGISTERED
1,568.46,166.0,Unknown,,,UNREGISTERED
1,570.17,193.0,Unknown,,,UNREGISTERED
1,574.24,204.0,Unknown,,,UNREGISTERED
1,576.62,248.0,Unknown,,,UNREGISTERED
1,577.3,177.0,Unknown,,,UNREGISTERED
1,578.32,186.0,Unknown,,,UNREGISTERED
1,580.35,202.0,Unknown,,,UNREGISTERED
1,581.03,163.0,Unknown,,,UNREGISTERED
1,583.4,151.0,Unknown,,,UNREGISTERED
1,585.77,198.0,Unknown,,,UNREGISTERED
1,593.54,165.0,Unknown,,,UNREGISTERED
1,597.58,197.0,Unknown,,,UNREGISTERED
1,598.59,151.0,Unknown,,,UNREGISTERED
1,600.61,166.0,Unknown,,,UNREGISTERED
1,601.95,177.0,Unknown,,,UNREGISTERED
1,603.29,182.0,Unknown,,,UNREGISTERED
1,603.97,156.0,Unknown,,,UNREGISTERED
1,605.31,171.0,Unknown,,,UNREGISTERED
1,605.98,151.0,Unknown,,,UNREGISTERED
1,609.0,162.0,Unknown,,,UNREGISTERED
1,609.67,154.0,Unknown,,,UNREGISTERED
1,613.35,204.0,Unknown,,,UNREGISTERED
1,614.69,158.0,Unknown,,,UNREGISTERED
1,615.69,237.0,Unknown,,,UNREGISTERED
1,617.69,215.0,Unknown,,,UNREGISTERED
1,618.7,196.0,Unknown,,,UNREGISTERED
1,629.35,178.0,Unknown,,,UNREGISTERED
1,633.67,214.0,Unknown,,,UNREGISTERED
1,634.66,170.0,Unknown,,,UNREGISTERED
1,641.61,156.0,Unknown,,,UNREGISTERED
1,642.27,171.0,Unknown,,,UNREGISTERED
1,643.92,238.0,Unknown,,,UNREGISTERED
1,647.22,158.0,Unknown,,,UNREGISTERED
