Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-29 00:21:36,ASLF,Plasma,0.375,1000,1,1,3151,95,5,1
2,2023-08-29 00:21:36,ASLF,Plasma,0.375,1000,1,1,3156,95,5,1
3,2023-08-29 00:21:36,ASLF,Plasma,0.375,1000,1,1,3188,95,5,1
4,2023-08-29 00:21:37,ASLF,Plasma,0.375,1000,1,1,3123,95,5,1
5,2023-08-29 00:21:37,ASLF,Plasma,0.375,1000,1,1,3182,95,5,1
6,2023-08-29 00:21:38,ASLF,Plasma,0.375,1000,1,1,3184,95,5,1
