Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,220.51,186.0,Unknown,,,UNREGISTERED
1,221.64,173.0,Unknown,,,UNREGISTERED
1,223.53,199.0,Unknown,,,UNREGISTERED
1,226.92,187.0,Unknown,,,UNREGISTERED
1,237.08,176.0,Unknown,,,UNREGISTERED
1,238.95,179.0,Unknown,,,UNREGISTERED
1,241.58,169.0,Unknown,,,UNREGISTERED
1,242.33,154.0,Unknown,,,UNREGISTERED
1,243.83,172.0,Unknown,,,UNREGISTERED
1,279.7,257.0,Mg II,279.55,0.15,VERIFIED
1,281.19,191.0,Unknown,,,UNREGISTERED
1,282.3,153.0,Unknown,,,UNREGISTERED
1,410.97,153.0,Unknown,,,UNREGISTERED
1,458.03,210.0,Unknown,,,UNREGISTERED
1,468.63,180.0,Unknown,,,UNREGISTERED
1,475.32,184.0,Unknown,,,UNREGISTERED
1,509.26,161.0,Unknown,,,UNREGISTERED
1,545.55,155.0,Unknown,,,UNREGISTERED
1,592.86,162.0,Unknown,,,UNREGISTERED
1,672.8,211.0,Unknown,,,UNREGISTERED
1,698.08,179.0,Unknown,,,UNREGISTERED
