Wavelength,Response count
153.21,308
153.62,381
154.02,368
154.42,351
154.83,364
155.23,352
155.63,324
156.03,298
156.44,304
156.84,357
157.24,389
157.64,352
158.05,312
158.45,354
158.85,437
159.25,366
159.65,345
160.05,303
160.46,409
160.86,275
161.26,373
161.66,376
162.06,312
162.46,341
162.86,352
163.26,358
163.66,315
164.06,411
164.46,583
164.86,648
165.26,642
165.66,592
166.06,639
166.46,664
166.86,669
167.26,632
167.66,631
168.06,636
168.45,569
168.85,570
169.25,652
169.65,563
170.05,616
170.45,581
170.84,580
171.24,557
171.64,584
172.04,622
172.43,671
172.83,666
173.23,576
173.63,613
174.02,624
174.42,674
174.82,639
175.21,607
175.61,593
176.01,623
176.4,713
176.8,632
177.2,643
177.59,632
177.99,621
178.38,569
178.78,586
179.18,598
179.57,548
179.97,634
180.36,693
180.76,703
181.15,575
181.55,656
181.94,598
182.34,687
182.73,562
183.12,620
183.52,592
183.91,682
184.31,607
184.7,538
185.1,550
185.49,605
185.88,596
186.28,629
186.67,635
187.06,496
187.46,620
187.85,641
188.24,603
188.64,554
189.03,559
189.42,599
189.81,605
190.21,656
190.6,577
190.99,641
191.38,621
191.77,632
192.17,634
192.56,580
192.95,598
193.34,653
193.73,658
194.12,590
194.52,575
194.91,536
195.3,609
195.69,713
196.08,600
196.47,634
196.86,648
197.25,670
197.64,678
198.03,614
198.42,660
198.81,631
199.2,612
199.59,461
199.98,595
200.37,555
200.76,575
201.15,615
201.54,646
201.93,604
202.32,604
202.71,648
203.1,576
203.49,630
203.88,538
204.27,680
204.66,698
205.04,616
205.43,631
205.82,678
206.21,586
206.6,589
206.99,634
207.37,611
207.76,577
208.15,589
208.54,523
208.93,639
209.31,643
209.7,655
210.09,607
210.48,673
210.86,644
211.25,595
211.64,664
212.02,667
212.41,614
212.8,622
213.18,676
213.57,570
213.96,636
214.34,669
214.73,600
215.12,636
215.5,587
215.89,640
216.27,631
216.66,652
217.05,614
217.43,656
217.82,577
218.2,606
218.59,581
218.97,703
219.36,579
219.74,576
220.13,698
220.51,706
220.9,676
221.28,599
221.67,621
222.05,608
222.44,628
222.82,613
223.21,599
223.59,634
223.98,629
224.36,628
224.74,603
225.13,700
225.51,640
225.9,560
226.28,640
226.66,713
227.05,659
227.43,736
227.81,600
228.2,622
228.58,600
228.96,586
229.35,691
229.73,627
230.11,681
230.49,527
230.88,684
231.26,526
231.64,618
232.03,657
232.41,629
232.79,713
233.17,641
233.55,684
233.94,544
234.32,628
234.7,689
235.08,625
235.46,561
235.85,538
236.23,634
236.61,639
236.99,631
237.37,667
237.75,566
238.13,602
238.52,661
238.9,641
239.28,552
239.66,578
240.04,602
240.42,632
240.8,580
241.18,690
241.56,601
241.94,638
242.32,538
242.7,614
243.08,603
243.46,590
243.84,651
244.22,753
