Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-30 16:02:29,ASLF,Plasma,0.375,3000,1,1,3135,95,5,1
2,2023-08-30 16:02:32,ASLF,Plasma,0.375,6000,1,1,3175,95,5,1
