Wavelength,Response count
153.21,368
153.62,313
154.02,352
154.42,385
154.83,343
155.23,323
155.63,358
156.03,352
156.44,328
156.84,265
157.24,392
157.64,329
158.05,400
158.45,380
158.85,364
159.25,361
159.65,364
160.05,378
160.46,346
160.86,357
161.26,343
161.66,380
162.06,406
162.46,353
162.86,401
163.26,402
163.66,332
164.06,360
164.46,891
164.86,958
165.26,829
165.66,939
166.06,982
166.46,858
166.86,896
167.26,922
167.66,893
168.06,885
168.45,972
168.85,936
169.25,906
169.65,914
170.05,900
170.45,927
170.84,867
171.24,919
171.64,899
172.04,871
172.43,905
172.83,927
173.23,881
173.63,794
174.02,780
174.42,862
174.82,818
175.21,913
175.61,800
176.01,776
176.4,870
176.8,841
177.2,887
177.59,947
177.99,920
178.38,980
178.78,910
179.18,988
179.57,943
179.97,874
180.36,882
180.76,881
181.15,913
181.55,937
181.94,931
182.34,870
182.73,821
183.12,944
183.52,861
183.91,909
184.31,835
184.7,937
185.1,818
185.49,888
185.88,869
186.28,905
186.67,930
187.06,923
187.46,761
187.85,883
188.24,831
188.64,917
189.03,876
189.42,936
189.81,888
190.21,890
190.6,939
190.99,816
191.38,777
191.77,843
192.17,909
192.56,954
192.95,871
193.34,857
193.73,890
194.12,868
194.52,770
194.91,774
195.3,869
195.69,816
196.08,847
196.47,967
196.86,897
197.25,816
197.64,902
198.03,861
198.42,829
198.81,900
199.2,999
199.59,807
199.98,938
200.37,815
200.76,963
201.15,938
201.54,887
201.93,855
202.32,861
202.71,908
203.1,920
203.49,952
203.88,865
204.27,930
204.66,858
205.04,1006
205.43,806
205.82,903
206.21,962
206.6,833
206.99,799
207.37,896
207.76,852
208.15,810
208.54,877
208.93,885
209.31,850
209.7,859
210.09,908
210.48,858
210.86,973
211.25,923
211.64,840
212.02,872
212.41,913
212.8,921
213.18,834
213.57,856
213.96,990
214.34,908
214.73,855
215.12,914
215.5,894
215.89,916
216.27,889
216.66,950
217.05,905
217.43,853
217.82,850
218.2,911
218.59,880
218.97,940
219.36,955
219.74,858
220.13,930
220.51,885
220.9,968
221.28,907
221.67,887
222.05,948
222.44,865
222.82,884
223.21,881
223.59,817
223.98,881
224.36,832
224.74,910
225.13,920
225.51,941
225.9,876
226.28,866
226.66,928
227.05,852
227.43,846
227.81,922
228.2,873
228.58,974
228.96,908
229.35,898
229.73,892
230.11,864
230.49,867
230.88,910
231.26,981
231.64,1004
232.03,883
232.41,933
232.79,952
233.17,934
233.55,843
233.94,867
234.32,909
234.7,982
235.08,968
235.46,990
235.85,907
236.23,914
236.61,925
236.99,961
237.37,913
237.75,886
238.13,967
238.52,918
238.9,880
239.28,916
239.66,865
240.04,907
240.42,952
240.8,898
241.18,835
241.56,964
241.94,976
242.32,881
242.7,997
243.08,954
243.46,827
243.84,954
244.22,923
244.6,888
244.98,906
245.36,948
245.74,932
246.12,777
246.5,978
246.88,978
247.26,1026
247.64,1022
248.02,1088
248.4,887
248.78,988
249.16,1012
249.54,964
249.92,939
250.3,921
250.67,836
251.05,931
251.43,871
251.81,924
252.19,946
252.57,924
252.95,886
253.32,897
253.7,800
254.08,801
254.46,908
254.84,864
255.21,843
255.59,967
255.97,903
256.35,913
256.73,900
257.1,982
257.48,884
257.86,904
258.24,903
258.61,929
258.99,939
259.37,930
259.75,920
260.12,818
260.5,850
260.88,867
261.25,925
261.63,833
262.01,948
262.38,802
262.76,876
263.14,871
263.51,892
263.89,886
264.27,892
264.64,851
265.02,899
265.4,890
265.77,881
266.15,963
266.52,841
266.9,970
267.28,868
267.65,898
268.03,946
268.4,937
268.78,927
269.15,926
269.53,906
269.91,905
270.28,951
270.66,1001
271.03,953
271.41,884
271.78,900
272.16,914
272.53,889
272.91,1016
273.28,1115
273.66,1150
274.03,1137
274.41,1318
274.78,1203
275.16,1181
275.53,1136
275.9,1055
276.28,977
276.65,980
277.03,999
277.4,908
277.78,1023
278.15,921
278.52,910
278.9,943
279.27,934
279.65,956
280.02,987
280.39,915
280.77,884
281.14,867
281.51,939
281.89,955
282.26,934
282.64,936
283.01,967
283.38,962
283.76,901
284.13,879
284.5,914
284.87,905
285.25,868
285.62,908
285.99,920
286.37,828
286.74,896
287.11,984
287.48,884
287.86,895
288.23,858
288.6,891
288.97,994
289.35,910
289.72,896
290.09,888
290.46,908
290.84,896
291.21,964
291.58,921
291.95,896
292.32,935
292.7,887
293.07,1043
293.44,940
293.81,962
294.18,962
294.56,934
294.93,886
295.3,938
295.67,892
296.04,975
296.41,945
296.78,879
297.16,1002
297.53,957
297.9,999
298.27,931
298.64,939
299.01,911
299.38,983
299.75,983
300.12,953
300.5,946
300.87,1051
301.24,952
301.61,1056
301.98,910
302.35,1075
302.72,967
303.09,986
303.46,985
303.83,1008
304.2,1065
304.57,973
304.94,993
305.31,974
305.68,989
306.05,1068
306.42,988
306.79,966
307.16,1014
307.53,1016
307.9,986
308.27,997
308.64,1050
309.01,1071
309.38,980
309.75,984
310.12,1088
310.49,1074
310.86,1012
311.23,1068
311.6,1002
311.97,1166
312.34,1013
312.7,1149
313.07,1077
313.44,1002
313.81,1023
314.18,1037
314.55,1044
314.92,1055
315.29,1074
315.66,1136
316.02,1071
316.39,1109
316.76,1070
317.13,1113
317.5,1128
317.87,1123
318.24,981
318.6,1133
318.97,1061
319.34,1147
319.71,1144
320.08,1138
320.45,1156
320.81,1168
321.18,1164
321.55,1152
321.92,1043
322.29,1116
322.65,1162
323.02,1197
323.39,1293
323.76,1215
324.13,1173
324.49,1223
324.86,1118
325.23,1269
325.6,1148
325.96,1221
326.33,1201
326.7,1218
327.07,1213
327.43,1246
327.8,1134
328.17,1152
328.54,1233
328.9,1197
329.27,1230
329.64,1160
330.0,1166
330.37,1148
330.74,1066
331.1,1150
331.47,1125
331.84,1031
332.2,1107
332.57,1051
332.94,993
333.3,1139
333.67,1020
334.04,1032
334.4,1050
334.77,1102
335.14,1046
335.5,1025
335.87,971
336.24,1086
336.6,944
336.97,964
337.33,985
337.7,1031
338.07,918
338.43,888
338.8,830
339.17,957
339.53,954
339.9,982
340.26,890
340.63,979
340.99,871
341.36,984
341.73,976
342.09,934
342.46,1016
342.82,946
343.19,956
343.55,932
343.92,916
344.28,1003
344.65,910
345.01,943
345.38,979
345.75,915
346.11,935
346.48,941
346.84,883
347.21,991
347.57,985
347.94,982
348.3,915
348.67,984
349.03,986
349.39,1010
349.76,961
350.12,935
350.49,963
350.85,1009
351.22,966
351.58,1104
351.95,1016
352.31,908
352.68,966
353.04,932
353.4,981
353.77,1031
354.13,923
354.5,1017
354.86,952
355.23,869
355.59,1004
355.95,966
356.32,909
356.68,891
357.05,927
357.41,1016
357.77,1031
358.14,981
358.5,1023
358.86,934
359.23,972
359.59,946
359.96,1001
360.32,985
360.68,927
361.05,939
361.41,991
361.77,927
362.14,969
362.5,933
362.86,984
363.23,1044
363.59,955
363.95,1023
364.32,1022
364.68,939
365.04,953
365.41,971
365.77,1007
366.13,1001
366.49,897
366.86,912
367.22,983
367.58,933
367.95,920
368.31,961
368.67,963
369.03,1044
369.4,876
369.76,986
370.12,883
370.48,955
370.85,1013
371.21,975
371.57,913
371.93,954
372.3,957
372.66,1000
373.02,900
373.38,997
373.74,978
374.11,935
374.47,987
374.83,1011
375.19,955
375.56,976
375.92,926
376.28,977
376.64,905
377.0,929
377.36,1039
377.73,917
378.09,891
378.45,948
378.81,1040
379.17,931
379.53,988
379.9,994
380.26,1023
380.62,932
380.98,981
381.34,918
381.7,884
382.06,1042
382.43,963
382.79,931
383.15,972
383.51,949
383.87,941
384.23,980
384.59,944
384.95,956
385.31,896
385.68,1036
386.04,965
386.4,868
386.76,945
387.12,1010
