Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,177.7,178.0,Unknown,,,UNREGISTERED
1,178.46,164.0,Unknown,,,UNREGISTERED
1,181.12,182.0,Unknown,,,UNREGISTERED
1,181.88,215.0,Unknown,,,UNREGISTERED
1,184.16,160.0,Unknown,,,UNREGISTERED
1,185.3,190.0,Unknown,,,UNREGISTERED
1,186.06,189.0,Unknown,,,UNREGISTERED
1,189.1,166.0,Unknown,,,UNREGISTERED
1,191.76,191.0,Unknown,,,UNREGISTERED
1,193.28,196.0,Unknown,,,UNREGISTERED
1,195.55,174.0,Unknown,,,UNREGISTERED
1,196.31,158.0,Unknown,,,UNREGISTERED
1,198.59,185.0,Unknown,,,UNREGISTERED
1,199.72,168.0,Unknown,,,UNREGISTERED
1,200.48,182.0,Unknown,,,UNREGISTERED
1,201.99,221.0,Unknown,,,UNREGISTERED
1,206.91,151.0,Unknown,,,UNREGISTERED
1,207.67,186.0,Unknown,,,UNREGISTERED
1,208.81,235.0,Unknown,,,UNREGISTERED
1,211.45,229.0,Unknown,,,UNREGISTERED
1,212.21,195.0,Unknown,,,UNREGISTERED
1,216.36,150.0,Unknown,,,UNREGISTERED
1,218.63,155.0,Unknown,,,UNREGISTERED
1,219.76,190.0,Unknown,,,UNREGISTERED
1,221.27,169.0,Unknown,,,UNREGISTERED
1,222.02,158.0,Unknown,,,UNREGISTERED
1,222.77,180.0,Unknown,,,UNREGISTERED
1,225.79,168.0,Unknown,,,UNREGISTERED
1,229.93,184.0,Unknown,,,UNREGISTERED
1,231.81,154.0,Unknown,,,UNREGISTERED
1,233.69,186.0,Unknown,,,UNREGISTERED
1,234.45,262.0,Unknown,,,UNREGISTERED
1,235.95,167.0,Unknown,,,UNREGISTERED
1,237.08,206.0,Unknown,,,UNREGISTERED
1,237.83,268.0,Unknown,,,UNREGISTERED
1,238.58,251.0,Unknown,,,UNREGISTERED
1,239.71,225.0,Unknown,,,UNREGISTERED
1,240.83,239.0,Unknown,,,UNREGISTERED
1,241.96,209.0,Unknown,,,UNREGISTERED
1,242.71,209.0,Unknown,,,UNREGISTERED
1,243.46,247.0,Unknown,,,UNREGISTERED
1,245.71,211.0,Unknown,,,UNREGISTERED
1,246.46,291.0,Unknown,,,UNREGISTERED
1,247.58,185.0,Unknown,,,UNREGISTERED
1,248.71,244.0,Unknown,,,UNREGISTERED
1,250.21,349.0,Unknown,,,UNREGISTERED
