Wavelength,Response count
153.21,229
153.62,268
154.02,248
154.42,252
154.83,248
155.23,316
155.63,297
156.03,339
156.44,231
156.84,211
157.24,292
157.64,225
158.05,311
158.45,319
158.85,257
159.25,376
159.65,310
160.05,272
160.46,286
160.86,211
161.26,256
161.66,408
162.06,346
162.46,235
162.86,317
163.26,303
163.66,297
164.06,300
164.46,660
164.86,783
165.26,845
165.66,764
166.06,703
166.46,788
166.86,647
167.26,778
167.66,784
168.06,703
168.45,735
168.85,782
169.25,741
169.65,773
170.05,718
170.45,784
170.84,751
171.24,834
171.64,764
172.04,799
172.43,810
172.83,661
173.23,744
173.63,682
174.02,762
174.42,710
174.82,752
175.21,799
175.61,638
176.01,758
176.4,843
176.8,761
177.2,767
177.59,735
177.99,732
178.38,693
178.78,739
179.18,716
179.57,786
179.97,774
180.36,744
180.76,731
181.15,757
181.55,739
181.94,706
182.34,733
182.73,685
183.12,803
183.52,762
183.91,857
184.31,685
184.7,740
185.1,745
185.49,733
185.88,786
186.28,848
186.67,777
187.06,779
187.46,742
187.85,771
188.24,777
188.64,667
189.03,788
189.42,767
189.81,758
190.21,773
190.6,882
190.99,823
191.38,779
191.77,771
192.17,770
192.56,696
192.95,726
193.34,737
193.73,765
194.12,744
194.52,796
194.91,679
195.3,765
195.69,804
196.08,689
196.47,788
196.86,732
197.25,720
197.64,830
198.03,774
198.42,794
198.81,742
199.2,736
199.59,748
199.98,776
200.37,819
200.76,784
201.15,766
201.54,727
201.93,843
202.32,795
202.71,756
203.1,841
203.49,775
203.88,765
204.27,774
204.66,715
205.04,811
205.43,778
205.82,783
206.21,857
206.6,815
206.99,754
207.37,752
207.76,774
208.15,772
208.54,780
208.93,742
209.31,763
209.7,800
210.09,806
210.48,770
210.86,720
211.25,771
211.64,880
212.02,778
212.41,729
212.8,760
213.18,804
213.57,785
213.96,768
214.34,688
214.73,840
215.12,752
215.5,763
215.89,675
216.27,771
216.66,763
217.05,771
217.43,735
217.82,732
218.2,787
218.59,742
218.97,774
219.36,696
219.74,778
220.13,712
220.51,724
220.9,684
221.28,761
221.67,790
222.05,756
222.44,724
222.82,740
223.21,818
223.59,782
223.98,825
224.36,748
224.74,774
225.13,789
225.51,778
225.9,752
226.28,776
226.66,766
227.05,770
227.43,783
227.81,756
228.2,853
228.58,704
228.96,742
229.35,716
229.73,742
230.11,759
230.49,725
230.88,804
231.26,691
231.64,799
232.03,707
232.41,786
232.79,748
233.17,734
233.55,810
233.94,700
234.32,794
234.7,747
235.08,739
235.46,735
235.85,722
236.23,800
236.61,774
236.99,761
237.37,792
237.75,747
238.13,780
238.52,753
238.9,823
239.28,790
239.66,785
240.04,745
240.42,830
240.8,765
241.18,789
241.56,728
241.94,840
242.32,752
242.7,780
243.08,782
243.46,764
243.84,818
244.22,661
244.6,781
244.98,815
245.36,775
245.74,784
246.12,737
246.5,888
246.88,824
247.26,818
247.64,870
248.02,801
248.4,679
248.78,813
249.16,784
249.54,810
249.92,885
250.3,785
250.67,776
251.05,716
251.43,839
251.81,819
252.19,798
252.57,759
252.95,746
253.32,814
253.7,813
254.08,776
254.46,812
254.84,768
255.21,745
255.59,737
255.97,864
256.35,900
256.73,754
257.1,759
257.48,811
257.86,789
258.24,788
258.61,821
258.99,822
259.37,793
259.75,785
260.12,812
260.5,845
260.88,817
261.25,778
261.63,830
262.01,884
262.38,808
262.76,811
263.14,782
263.51,762
263.89,850
264.27,893
264.64,852
265.02,763
265.4,775
265.77,818
266.15,819
266.52,907
266.9,772
267.28,923
267.65,782
268.03,890
268.4,954
268.78,861
269.15,872
269.53,841
269.91,837
