Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-31 01:56:00,ASLF,Plasma,0.375,2000,20,1,3195,95,5,1
2,2023-08-31 01:56:01,ASLF,Plasma,0.375,2000,20,1,3134,95,5,1
3,2023-08-31 01:56:02,ASLF,Plasma,0.375,2000,20,1,3167,95,5,1
