Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-30 16:01:59,ASLF,Plasma,0.375,3000,1,1,3203,95,5,1
2,2023-08-30 16:02:01,ASLF,Plasma,0.375,3000,1,1,3157,95,5,1
