Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-29 20:49:13,ASLF,Plasma,0.375,4000,1,1,3220,95,5,1
2,2023-08-29 20:49:15,ASLF,Plasma,0.375,4000,1,1,3224,95,5,1
3,2023-08-29 20:49:17,ASLF,Plasma,0.375,4000,1,1,3237,95,5,1
