Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-29 20:49:04,ASLF,Plasma,0.375,4000,1,1,3234,95,5,1
2,2023-08-29 20:49:06,ASLF,Plasma,0.375,4000,1,1,3195,95,5,1
3,2023-08-29 20:49:08,ASLF,Plasma,0.375,4000,1,1,3231,95,5,1
4,2023-08-29 20:49:10,ASLF,Plasma,0.375,4000,1,1,3182,95,5,1
