Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,215.98,170.0,Unknown,,,UNREGISTERED
1,217.12,209.0,Unknown,,,UNREGISTERED
1,231.44,154.0,Unknown,,,UNREGISTERED
1,234.45,156.0,Unknown,,,UNREGISTERED
1,236.7,218.0,Unknown,,,UNREGISTERED
1,237.83,179.0,Unknown,,,UNREGISTERED
1,238.95,158.0,Unknown,,,UNREGISTERED
1,240.83,200.0,Unknown,,,UNREGISTERED
1,242.71,195.0,Unknown,,,UNREGISTERED
1,243.46,162.0,Unknown,,,UNREGISTERED
1,246.08,150.0,Unknown,,,UNREGISTERED
1,247.21,216.0,Unknown,,,UNREGISTERED
1,249.83,163.0,Unknown,,,UNREGISTERED
1,250.96,251.0,Unknown,,,UNREGISTERED
1,252.08,235.0,Unknown,,,UNREGISTERED
1,252.83,461.0,Unknown,,,UNREGISTERED
1,254.33,353.0,Unknown,,,UNREGISTERED
1,255.45,332.0,Unknown,,,UNREGISTERED
1,256.2,215.0,Unknown,,,UNREGISTERED
1,257.32,303.0,Unknown,,,UNREGISTERED
1,258.07,240.0,Unknown,,,UNREGISTERED
1,259.19,172.0,Unknown,,,UNREGISTERED
1,260.68,166.0,Unknown,,,UNREGISTERED
1,262.18,285.0,Unknown,,,UNREGISTERED
1,263.3,270.0,Unknown,,,UNREGISTERED
1,264.05,292.0,Unknown,,,UNREGISTERED
1,265.17,266.0,Unknown,,,UNREGISTERED
1,270.39,258.0,Unknown,,,UNREGISTERED
1,272.25,167.0,Unknown,,,UNREGISTERED
1,273.0,277.0,Unknown,,,UNREGISTERED
1,274.86,259.0,Unknown,,,UNREGISTERED
1,276.35,460.0,Unknown,,,UNREGISTERED
1,277.47,278.0,Unknown,,,UNREGISTERED
1,280.44,1969.0,Mg II,280.27,0.17,VERIFIED
1,281.19,1946.0,Unknown,,,UNREGISTERED
1,284.9,501.0,Mg I,285.21,0.31,VERIFIED
1,286.02,629.0,Unknown,,,UNREGISTERED
1,287.5,403.0,Unknown,,,UNREGISTERED
1,289.73,651.0,Unknown,,,UNREGISTERED
1,290.84,513.0,Unknown,,,UNREGISTERED
1,291.59,414.0,Unknown,,,UNREGISTERED
1,293.81,475.0,Unknown,,,UNREGISTERED
1,294.55,549.0,Unknown,,,UNREGISTERED
1,295.66,449.0,Unknown,,,UNREGISTERED
1,296.4,422.0,Unknown,,,UNREGISTERED
1,297.52,394.0,Unknown,,,UNREGISTERED
1,298.26,411.0,Unknown,,,UNREGISTERED
1,299.74,415.0,Unknown,,,UNREGISTERED
1,300.48,376.0,Unknown,,,UNREGISTERED
1,301.59,390.0,Unknown,,,UNREGISTERED
1,302.7,404.0,Unknown,,,UNREGISTERED
1,303.44,455.0,Unknown,,,UNREGISTERED
1,304.18,418.0,Unknown,,,UNREGISTERED
1,306.02,527.0,Unknown,,,UNREGISTERED
1,306.76,506.0,Unknown,,,UNREGISTERED
1,310.46,1377.0,Unknown,,,UNREGISTERED
1,312.67,632.0,Unknown,,,UNREGISTERED
1,313.41,636.0,Unknown,,,UNREGISTERED
1,314.52,750.0,Unknown,,,UNREGISTERED
1,315.62,762.0,Unknown,,,UNREGISTERED
1,317.1,1287.0,Unknown,,,UNREGISTERED
1,319.31,1724.0,Unknown,,,UNREGISTERED
1,321.88,805.0,Unknown,,,UNREGISTERED
1,322.99,787.0,Unknown,,,UNREGISTERED
1,324.09,728.0,Unknown,,,UNREGISTERED
1,325.19,812.0,Unknown,,,UNREGISTERED
1,326.67,758.0,Unknown,,,UNREGISTERED
1,328.14,641.0,Unknown,,,UNREGISTERED
1,330.34,615.0,Unknown,,,UNREGISTERED
1,331.07,578.0,Unknown,,,UNREGISTERED
1,332.18,526.0,Unknown,,,UNREGISTERED
1,332.91,560.0,Unknown,,,UNREGISTERED
1,334.01,555.0,Unknown,,,UNREGISTERED
1,335.11,638.0,Ti II,334.94,0.17,VERIFIED
1,335.84,572.0,Unknown,,,UNREGISTERED
1,336.94,661.0,Unknown,,,UNREGISTERED
1,338.04,603.0,Unknown,,,UNREGISTERED
1,339.51,611.0,Unknown,,,UNREGISTERED
1,340.61,688.0,Unknown,,,UNREGISTERED
1,342.44,631.0,Unknown,,,UNREGISTERED
1,343.17,680.0,Unknown,,,UNREGISTERED
1,343.9,601.0,Unknown,,,UNREGISTERED
1,345.0,659.0,Unknown,,,UNREGISTERED
1,346.1,633.0,Unknown,,,UNREGISTERED
1,346.83,609.0,Unknown,,,UNREGISTERED
1,347.56,672.0,Unknown,,,UNREGISTERED
1,349.02,699.0,Unknown,,,UNREGISTERED
1,349.75,622.0,Unknown,,,UNREGISTERED
1,351.21,675.0,Unknown,,,UNREGISTERED
1,351.95,718.0,Unknown,,,UNREGISTERED
1,353.77,666.0,Unknown,,,UNREGISTERED
1,354.87,720.0,Unknown,,,UNREGISTERED
1,355.96,728.0,Unknown,,,UNREGISTERED
1,357.05,907.0,Unknown,,,UNREGISTERED
1,357.78,968.0,Unknown,,,UNREGISTERED
1,359.61,1439.0,Unknown,,,UNREGISTERED
1,360.33,1212.0,Unknown,,,UNREGISTERED
1,361.06,1225.0,Unknown,,,UNREGISTERED
