Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,181.12,195.0,Unknown,,,UNREGISTERED
1,183.4,164.0,Unknown,,,UNREGISTERED
1,184.16,157.0,Unknown,,,UNREGISTERED
1,187.58,220.0,Unknown,,,UNREGISTERED
1,189.1,200.0,Unknown,,,UNREGISTERED
1,192.52,179.0,Unknown,,,UNREGISTERED
1,197.07,167.0,Unknown,,,UNREGISTERED
1,198.96,167.0,Unknown,,,UNREGISTERED
1,205.4,157.0,Unknown,,,UNREGISTERED
1,225.41,179.0,Unknown,,,UNREGISTERED
1,227.67,157.0,Unknown,,,UNREGISTERED
1,229.56,190.0,Unknown,,,UNREGISTERED
1,234.07,173.0,Unknown,,,UNREGISTERED
1,235.95,165.0,Unknown,,,UNREGISTERED
1,237.45,212.0,Unknown,,,UNREGISTERED
1,239.33,158.0,Unknown,,,UNREGISTERED
1,241.58,156.0,Unknown,,,UNREGISTERED
1,242.33,206.0,Unknown,,,UNREGISTERED
1,243.46,188.0,Unknown,,,UNREGISTERED
1,244.96,311.0,Unknown,,,UNREGISTERED
1,246.83,212.0,Unknown,,,UNREGISTERED
1,248.33,271.0,Unknown,,,UNREGISTERED
1,250.21,178.0,Unknown,,,UNREGISTERED
1,250.96,301.0,Unknown,,,UNREGISTERED
1,251.71,407.0,Unknown,,,UNREGISTERED
1,253.2,264.0,Unknown,,,UNREGISTERED
1,254.33,307.0,Unknown,,,UNREGISTERED
1,255.45,197.0,Unknown,,,UNREGISTERED
1,256.57,176.0,Unknown,,,UNREGISTERED
1,258.07,180.0,Unknown,,,UNREGISTERED
1,258.82,155.0,Unknown,,,UNREGISTERED
1,259.56,234.0,Unknown,,,UNREGISTERED
1,260.68,216.0,Unknown,,,UNREGISTERED
1,262.55,216.0,Unknown,,,UNREGISTERED
1,263.67,222.0,Unknown,,,UNREGISTERED
1,265.17,194.0,Unknown,,,UNREGISTERED
1,265.91,286.0,Unknown,,,UNREGISTERED
1,267.4,181.0,Unknown,,,UNREGISTERED
1,268.52,176.0,Unknown,,,UNREGISTERED
1,269.64,214.0,Unknown,,,UNREGISTERED
1,270.76,195.0,Unknown,,,UNREGISTERED
1,272.25,266.0,Unknown,,,UNREGISTERED
1,273.37,175.0,Unknown,,,UNREGISTERED
1,274.49,279.0,Unknown,,,UNREGISTERED
1,275.6,293.0,Unknown,,,UNREGISTERED
1,277.47,235.0,Unknown,,,UNREGISTERED
1,278.58,370.0,Unknown,,,UNREGISTERED
1,280.44,1197.0,Mg II,280.27,0.17,VERIFIED
1,283.42,367.0,Unknown,,,UNREGISTERED
1,284.16,356.0,Unknown,,,UNREGISTERED
1,286.02,371.0,Unknown,,,UNREGISTERED
1,286.76,333.0,Unknown,,,UNREGISTERED
1,288.25,287.0,Si I,288.16,0.09,VERIFIED
1,289.36,336.0,Unknown,,,UNREGISTERED
1,290.1,309.0,Unknown,,,UNREGISTERED
1,291.59,350.0,Unknown,,,UNREGISTERED
1,293.07,217.0,Unknown,,,UNREGISTERED
1,294.55,285.0,Unknown,,,UNREGISTERED
1,295.29,289.0,Unknown,,,UNREGISTERED
1,296.03,358.0,Unknown,,,UNREGISTERED
1,297.14,238.0,Unknown,,,UNREGISTERED
1,298.26,264.0,Unknown,,,UNREGISTERED
1,299.74,322.0,Unknown,,,UNREGISTERED
1,301.22,244.0,Unknown,,,UNREGISTERED
1,302.33,306.0,Unknown,,,UNREGISTERED
1,303.07,263.0,Unknown,,,UNREGISTERED
1,305.29,301.0,Unknown,,,UNREGISTERED
1,306.39,289.0,Unknown,,,UNREGISTERED
1,307.5,218.0,Unknown,,,UNREGISTERED
1,308.98,291.0,Al I,309.27,0.29,VERIFIED
1,310.09,378.0,Unknown,,,UNREGISTERED
1,311.19,428.0,Unknown,,,UNREGISTERED
1,313.78,340.0,Unknown,,,UNREGISTERED
1,315.99,324.0,Unknown,,,UNREGISTERED
1,317.1,397.0,Unknown,,,UNREGISTERED
1,317.83,368.0,Unknown,,,UNREGISTERED
1,318.94,390.0,Unknown,,,UNREGISTERED
1,320.41,523.0,Unknown,,,UNREGISTERED
1,321.15,402.0,Unknown,,,UNREGISTERED
1,322.25,375.0,Unknown,,,UNREGISTERED
1,323.36,341.0,Unknown,,,UNREGISTERED
1,325.19,396.0,Unknown,,,UNREGISTERED
1,326.3,248.0,Unknown,,,UNREGISTERED
1,327.03,241.0,Unknown,,,UNREGISTERED
1,327.77,238.0,Unknown,,,UNREGISTERED
1,328.5,345.0,Unknown,,,UNREGISTERED
1,331.44,309.0,Unknown,,,UNREGISTERED
1,332.18,171.0,Unknown,,,UNREGISTERED
1,333.28,269.0,Unknown,,,UNREGISTERED
1,334.38,258.0,Unknown,,,UNREGISTERED
