Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-09-01 19:29:40,ASLF,Plasma,0.375,1000,1,1,3242,100,5,1
2,2023-09-01 19:29:42,ASLF,Plasma,0.375,1000,1,1,3241,100,5,1
3,2023-09-01 19:29:43,ASLF,Plasma,0.375,1000,1,1,3227,100,5,1
