Measurement_ID,Time_UTC,Measurement_Count,Wavelength_nm,Cleaned_Intensity,Operation_Mode,Measurement_Type,Force_Reset_Status,Laser_Fire_Status,Is_Valid_Plasma,Is_Background,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-09-01 19:29:40,2,164.35,36.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,164.74,30.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,165.12,69.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,165.5,22.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,165.88,30.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,166.26,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,166.64,34.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,167.03,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,167.41,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,167.79,40.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,168.17,19.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,168.55,15.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,168.93,40.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,169.31,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,169.7,33.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,170.08,93.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,170.46,76.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,170.84,14.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,171.22,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,171.6,41.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,171.98,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,172.36,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,172.74,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,173.13,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,173.51,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,173.89,4.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
1,2023-09-01 19:29:40,2,174.27,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3242,100,5,1
