Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,166.26,162.0,Unknown,,,UNREGISTERED
1,176.93,176.0,Unknown,,,UNREGISTERED
1,179.98,151.0,Unknown,,,UNREGISTERED
1,182.26,175.0,Unknown,,,UNREGISTERED
1,183.02,189.0,Unknown,,,UNREGISTERED
1,184.16,265.0,Unknown,,,UNREGISTERED
1,187.58,227.0,Unknown,,,UNREGISTERED
1,189.86,175.0,Unknown,,,UNREGISTERED
1,192.9,192.0,Unknown,,,UNREGISTERED
1,193.66,189.0,Unknown,,,UNREGISTERED
1,198.96,180.0,Unknown,,,UNREGISTERED
1,203.13,165.0,Unknown,,,UNREGISTERED
1,204.64,160.0,Unknown,,,UNREGISTERED
1,207.29,174.0,Unknown,,,UNREGISTERED
1,208.43,219.0,Unknown,,,UNREGISTERED
1,209.18,175.0,Unknown,,,UNREGISTERED
1,210.7,217.0,Unknown,,,UNREGISTERED
1,211.45,159.0,Unknown,,,UNREGISTERED
1,216.36,194.0,Unknown,,,UNREGISTERED
1,218.63,152.0,Unknown,,,UNREGISTERED
1,220.89,151.0,Unknown,,,UNREGISTERED
1,222.77,191.0,Unknown,,,UNREGISTERED
1,224.66,247.0,Unknown,,,UNREGISTERED
1,225.79,167.0,Unknown,,,UNREGISTERED
1,227.3,179.0,Unknown,,,UNREGISTERED
1,228.05,178.0,Unknown,,,UNREGISTERED
1,229.56,192.0,Unknown,,,UNREGISTERED
1,230.68,217.0,Unknown,,,UNREGISTERED
1,231.81,168.0,Unknown,,,UNREGISTERED
1,233.32,208.0,Unknown,,,UNREGISTERED
1,234.07,290.0,Unknown,,,UNREGISTERED
1,234.82,182.0,Unknown,,,UNREGISTERED
1,235.95,247.0,Unknown,,,UNREGISTERED
1,237.45,205.0,Unknown,,,UNREGISTERED
1,238.95,160.0,Unknown,,,UNREGISTERED
1,240.83,268.0,Unknown,,,UNREGISTERED
1,243.46,205.0,Unknown,,,UNREGISTERED
1,245.33,180.0,Unknown,,,UNREGISTERED
1,246.08,189.0,Unknown,,,UNREGISTERED
1,246.83,204.0,Unknown,,,UNREGISTERED
1,249.08,160.0,Unknown,,,UNREGISTERED
1,251.33,271.0,Unknown,,,UNREGISTERED
1,252.45,258.0,Unknown,,,UNREGISTERED
1,253.58,268.0,Unknown,,,UNREGISTERED
1,255.07,354.0,Unknown,,,UNREGISTERED
1,256.95,198.0,Unknown,,,UNREGISTERED
1,258.07,212.0,Unknown,,,UNREGISTERED
1,259.19,160.0,Unknown,,,UNREGISTERED
1,259.94,253.0,Unknown,,,UNREGISTERED
1,261.43,208.0,Unknown,,,UNREGISTERED
1,263.67,249.0,Unknown,,,UNREGISTERED
1,265.54,165.0,Unknown,,,UNREGISTERED
1,266.66,185.0,Unknown,,,UNREGISTERED
1,268.52,229.0,Unknown,,,UNREGISTERED
1,269.27,171.0,Unknown,,,UNREGISTERED
1,271.13,176.0,Unknown,,,UNREGISTERED
1,274.86,245.0,Unknown,,,UNREGISTERED
1,277.47,235.0,Unknown,,,UNREGISTERED
1,278.21,175.0,Unknown,,,UNREGISTERED
1,279.33,296.0,Mg II,279.55,0.22,VERIFIED
1,282.3,711.0,Unknown,,,UNREGISTERED
1,284.16,214.0,Unknown,,,UNREGISTERED
1,285.27,307.0,Mg I,285.21,0.06,VERIFIED
1,286.76,265.0,Unknown,,,UNREGISTERED
1,287.87,215.0,Si I,288.16,0.29,VERIFIED
1,288.99,254.0,Unknown,,,UNREGISTERED
1,289.73,355.0,Unknown,,,UNREGISTERED
1,290.84,307.0,Unknown,,,UNREGISTERED
1,291.96,216.0,Unknown,,,UNREGISTERED
1,293.81,179.0,Unknown,,,UNREGISTERED
1,294.55,177.0,Unknown,,,UNREGISTERED
1,295.66,298.0,Unknown,,,UNREGISTERED
1,298.63,178.0,Unknown,,,UNREGISTERED
1,299.37,184.0,Unknown,,,UNREGISTERED
1,300.85,156.0,Unknown,,,UNREGISTERED
1,301.96,229.0,Unknown,,,UNREGISTERED
1,303.44,176.0,Unknown,,,UNREGISTERED
1,305.65,169.0,Unknown,,,UNREGISTERED
1,306.39,194.0,Unknown,,,UNREGISTERED
1,307.13,227.0,Unknown,,,UNREGISTERED
1,308.61,289.0,Al I,308.22,0.39,VERIFIED
1,309.35,379.0,Al I,309.27,0.08,VERIFIED
1,310.46,379.0,Unknown,,,UNREGISTERED
1,311.19,346.0,Unknown,,,UNREGISTERED
1,311.93,241.0,Unknown,,,UNREGISTERED
1,313.04,231.0,Unknown,,,UNREGISTERED
1,314.15,210.0,Unknown,,,UNREGISTERED
1,315.25,186.0,Unknown,,,UNREGISTERED
1,316.36,215.0,Unknown,,,UNREGISTERED
1,317.1,321.0,Unknown,,,UNREGISTERED
1,318.57,366.0,Unknown,,,UNREGISTERED
1,322.25,206.0,Unknown,,,UNREGISTERED
1,322.99,217.0,Unknown,,,UNREGISTERED
1,324.46,189.0,Unknown,,,UNREGISTERED
1,325.93,186.0,Unknown,,,UNREGISTERED
1,327.4,192.0,Unknown,,,UNREGISTERED
1,328.5,231.0,Unknown,,,UNREGISTERED
1,330.34,241.0,Unknown,,,UNREGISTERED
1,333.28,186.0,Unknown,,,UNREGISTERED
1,335.11,214.0,Ti II,334.94,0.17,VERIFIED
1,336.21,233.0,Unknown,,,UNREGISTERED
1,336.94,195.0,Unknown,,,UNREGISTERED
1,339.14,153.0,Unknown,,,UNREGISTERED
1,340.24,208.0,Unknown,,,UNREGISTERED
1,343.9,176.0,Unknown,,,UNREGISTERED
1,346.46,197.0,Unknown,,,UNREGISTERED
1,350.48,186.0,Unknown,,,UNREGISTERED
1,351.95,162.0,Unknown,,,UNREGISTERED
1,352.68,184.0,Unknown,,,UNREGISTERED
1,355.23,171.0,Unknown,,,UNREGISTERED
1,355.96,163.0,Unknown,,,UNREGISTERED
1,357.05,213.0,Unknown,,,UNREGISTERED
1,358.88,154.0,Unknown,,,UNREGISTERED
1,359.97,237.0,Unknown,,,UNREGISTERED
1,361.43,197.0,Unknown,,,UNREGISTERED
1,363.61,179.0,Unknown,,,UNREGISTERED
1,369.43,216.0,Unknown,,,UNREGISTERED
1,370.88,269.0,Unknown,,,UNREGISTERED
1,371.61,248.0,Unknown,,,UNREGISTERED
1,372.7,211.0,Unknown,,,UNREGISTERED
1,373.42,179.0,Fe I,373.49,0.07,VERIFIED
1,374.88,199.0,Unknown,,,UNREGISTERED
1,375.6,158.0,Unknown,,,UNREGISTERED
1,382.85,170.0,Unknown,,,UNREGISTERED
1,383.57,163.0,Unknown,,,UNREGISTERED
1,385.38,154.0,Unknown,,,UNREGISTERED
1,388.28,198.0,Unknown,,,UNREGISTERED
1,389.72,244.0,Unknown,,,UNREGISTERED
1,392.61,286.0,Unknown,,,UNREGISTERED
1,393.69,193.0,Ca II,393.37,0.32,VERIFIED
1,394.41,255.0,Al I,394.4,0.01,VERIFIED
1,395.5,336.0,Unknown,,,UNREGISTERED
1,396.22,180.0,Al I,396.15,0.07,VERIFIED
1,397.3,297.0,Ca II,396.85,0.45,VERIFIED
1,398.02,187.0,Unknown,,,UNREGISTERED
1,399.46,217.0,Unknown,,,UNREGISTERED
1,400.54,189.0,Unknown,,,UNREGISTERED
1,402.7,191.0,Unknown,,,UNREGISTERED
1,403.78,208.0,Unknown,,,UNREGISTERED
1,405.22,171.0,Unknown,,,UNREGISTERED
1,408.82,185.0,Unknown,,,UNREGISTERED
1,410.25,177.0,Unknown,,,UNREGISTERED
1,410.97,221.0,Unknown,,,UNREGISTERED
1,412.77,191.0,Unknown,,,UNREGISTERED
1,413.84,150.0,Unknown,,,UNREGISTERED
1,414.56,195.0,Unknown,,,UNREGISTERED
1,415.28,175.0,Unknown,,,UNREGISTERED
1,417.43,217.0,Unknown,,,UNREGISTERED
1,418.86,163.0,Unknown,,,UNREGISTERED
1,420.29,226.0,Unknown,,,UNREGISTERED
1,422.8,174.0,Ca I,422.67,0.13,VERIFIED
1,426.38,219.0,Unknown,,,UNREGISTERED
1,428.52,156.0,Unknown,,,UNREGISTERED
1,430.3,186.0,Unknown,,,UNREGISTERED
1,432.45,259.0,Unknown,,,UNREGISTERED
1,433.16,150.0,Unknown,,,UNREGISTERED
1,434.23,246.0,Unknown,,,UNREGISTERED
1,435.3,192.0,Unknown,,,UNREGISTERED
1,436.37,208.0,Unknown,,,UNREGISTERED
1,437.79,193.0,Unknown,,,UNREGISTERED
1,438.86,151.0,Unknown,,,UNREGISTERED
1,439.57,157.0,Unknown,,,UNREGISTERED
1,440.64,198.0,Unknown,,,UNREGISTERED
1,441.35,190.0,Unknown,,,UNREGISTERED
1,443.48,220.0,Unknown,,,UNREGISTERED
1,446.33,241.0,Unknown,,,UNREGISTERED
1,447.04,180.0,Unknown,,,UNREGISTERED
1,449.52,243.0,Unknown,,,UNREGISTERED
1,450.23,234.0,Unknown,,,UNREGISTERED
1,451.3,255.0,Unknown,,,UNREGISTERED
1,453.07,219.0,Unknown,,,UNREGISTERED
1,454.84,287.0,Unknown,,,UNREGISTERED
1,458.38,167.0,Unknown,,,UNREGISTERED
1,460.86,212.0,Unknown,,,UNREGISTERED
