Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,164.74,341.0,Unknown,,,UNREGISTERED
1,165.88,296.0,Unknown,,,UNREGISTERED
1,166.64,343.0,Unknown,,,UNREGISTERED
1,167.41,343.0,Unknown,,,UNREGISTERED
1,168.55,393.0,Unknown,,,UNREGISTERED
1,169.7,412.0,Unknown,,,UNREGISTERED
1,170.46,274.0,Unknown,,,UNREGISTERED
1,171.22,287.0,Unknown,,,UNREGISTERED
1,171.98,334.0,Unknown,,,UNREGISTERED
1,172.74,325.0,Unknown,,,UNREGISTERED
1,173.51,330.0,Unknown,,,UNREGISTERED
1,175.03,354.0,Unknown,,,UNREGISTERED
1,175.79,374.0,Unknown,,,UNREGISTERED
1,177.32,387.0,Unknown,,,UNREGISTERED
1,178.46,404.0,Unknown,,,UNREGISTERED
1,179.98,326.0,Unknown,,,UNREGISTERED
1,180.74,398.0,Unknown,,,UNREGISTERED
1,181.5,383.0,Unknown,,,UNREGISTERED
1,182.26,385.0,Unknown,,,UNREGISTERED
1,183.02,395.0,Unknown,,,UNREGISTERED
1,183.78,393.0,Unknown,,,UNREGISTERED
1,184.54,398.0,Unknown,,,UNREGISTERED
1,187.2,407.0,Unknown,,,UNREGISTERED
1,187.96,462.0,Unknown,,,UNREGISTERED
1,189.1,396.0,Unknown,,,UNREGISTERED
1,190.62,348.0,Unknown,,,UNREGISTERED
1,191.76,381.0,Unknown,,,UNREGISTERED
1,194.41,346.0,Unknown,,,UNREGISTERED
1,195.17,446.0,Unknown,,,UNREGISTERED
1,195.93,382.0,Unknown,,,UNREGISTERED
1,197.07,359.0,Unknown,,,UNREGISTERED
1,198.21,345.0,Unknown,,,UNREGISTERED
1,199.72,432.0,Unknown,,,UNREGISTERED
1,200.48,368.0,Unknown,,,UNREGISTERED
1,201.62,357.0,Unknown,,,UNREGISTERED
1,203.13,383.0,Unknown,,,UNREGISTERED
1,203.89,372.0,Unknown,,,UNREGISTERED
1,205.02,367.0,Unknown,,,UNREGISTERED
1,205.78,331.0,Unknown,,,UNREGISTERED
1,206.91,368.0,Unknown,,,UNREGISTERED
1,208.05,448.0,Unknown,,,UNREGISTERED
1,209.18,418.0,Unknown,,,UNREGISTERED
1,209.94,325.0,Unknown,,,UNREGISTERED
1,211.07,368.0,Unknown,,,UNREGISTERED
1,212.59,400.0,Unknown,,,UNREGISTERED
1,213.72,316.0,Unknown,,,UNREGISTERED
1,214.85,373.0,Unknown,,,UNREGISTERED
1,215.61,368.0,Unknown,,,UNREGISTERED
1,216.74,401.0,Unknown,,,UNREGISTERED
1,217.87,372.0,Unknown,,,UNREGISTERED
1,219.0,368.0,Unknown,,,UNREGISTERED
1,219.76,416.0,Unknown,,,UNREGISTERED
1,221.64,482.0,Unknown,,,UNREGISTERED
1,222.4,330.0,Unknown,,,UNREGISTERED
1,223.53,398.0,Unknown,,,UNREGISTERED
1,224.28,325.0,Unknown,,,UNREGISTERED
1,225.04,346.0,Unknown,,,UNREGISTERED
1,225.79,348.0,Unknown,,,UNREGISTERED
1,226.92,380.0,Unknown,,,UNREGISTERED
1,227.67,363.0,Unknown,,,UNREGISTERED
1,228.8,383.0,Unknown,,,UNREGISTERED
1,229.93,406.0,Unknown,,,UNREGISTERED
1,231.44,369.0,Unknown,,,UNREGISTERED
1,232.94,370.0,Unknown,,,UNREGISTERED
1,234.82,393.0,Unknown,,,UNREGISTERED
1,235.95,369.0,Unknown,,,UNREGISTERED
1,236.7,396.0,Unknown,,,UNREGISTERED
1,238.2,329.0,Unknown,,,UNREGISTERED
