Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,181.5,150.0,Unknown,,,UNREGISTERED
1,186.06,165.0,Unknown,,,UNREGISTERED
1,190.62,170.0,Unknown,,,UNREGISTERED
1,202.75,184.0,Unknown,,,UNREGISTERED
1,203.51,154.0,Unknown,,,UNREGISTERED
1,204.64,204.0,Unknown,,,UNREGISTERED
1,206.16,206.0,Unknown,,,UNREGISTERED
1,212.59,269.0,Unknown,,,UNREGISTERED
1,219.76,171.0,Unknown,,,UNREGISTERED
1,220.89,159.0,Unknown,,,UNREGISTERED
1,222.4,187.0,Unknown,,,UNREGISTERED
1,224.28,185.0,Unknown,,,UNREGISTERED
1,225.04,160.0,Unknown,,,UNREGISTERED
1,228.05,177.0,Unknown,,,UNREGISTERED
1,231.81,224.0,Unknown,,,UNREGISTERED
1,234.45,247.0,Unknown,,,UNREGISTERED
1,235.57,169.0,Unknown,,,UNREGISTERED
1,236.32,258.0,Unknown,,,UNREGISTERED
1,237.83,242.0,Unknown,,,UNREGISTERED
1,238.95,251.0,Unknown,,,UNREGISTERED
1,239.71,445.0,Unknown,,,UNREGISTERED
1,240.46,260.0,Unknown,,,UNREGISTERED
1,241.58,248.0,Unknown,,,UNREGISTERED
1,243.08,250.0,Unknown,,,UNREGISTERED
1,243.83,250.0,Unknown,,,UNREGISTERED
1,244.58,242.0,Unknown,,,UNREGISTERED
1,246.08,307.0,Unknown,,,UNREGISTERED
1,246.83,216.0,Unknown,,,UNREGISTERED
1,247.96,373.0,Unknown,,,UNREGISTERED
1,249.46,399.0,Unknown,,,UNREGISTERED
1,250.21,310.0,Unknown,,,UNREGISTERED
1,251.71,466.0,Unknown,,,UNREGISTERED
1,252.83,520.0,Unknown,,,UNREGISTERED
1,253.95,498.0,Unknown,,,UNREGISTERED
1,255.45,437.0,Unknown,,,UNREGISTERED
1,257.32,327.0,Unknown,,,UNREGISTERED
1,258.44,282.0,Unknown,,,UNREGISTERED
1,259.56,340.0,Unknown,,,UNREGISTERED
1,261.06,385.0,Unknown,,,UNREGISTERED
1,261.8,335.0,Unknown,,,UNREGISTERED
1,262.55,425.0,Unknown,,,UNREGISTERED
1,263.3,379.0,Unknown,,,UNREGISTERED
1,264.42,397.0,Unknown,,,UNREGISTERED
1,266.29,323.0,Unknown,,,UNREGISTERED
1,267.4,340.0,Unknown,,,UNREGISTERED
1,268.9,449.0,Unknown,,,UNREGISTERED
1,269.64,481.0,Unknown,,,UNREGISTERED
1,271.13,348.0,Unknown,,,UNREGISTERED
1,272.25,414.0,Unknown,,,UNREGISTERED
1,273.0,410.0,Unknown,,,UNREGISTERED
1,274.86,535.0,Unknown,,,UNREGISTERED
1,275.6,611.0,Unknown,,,UNREGISTERED
1,276.72,624.0,Unknown,,,UNREGISTERED
1,277.84,548.0,Unknown,,,UNREGISTERED
1,281.19,1907.0,Unknown,,,UNREGISTERED
1,283.05,984.0,Unknown,,,UNREGISTERED
1,284.53,663.0,Unknown,,,UNREGISTERED
1,286.02,623.0,Unknown,,,UNREGISTERED
1,286.76,810.0,Unknown,,,UNREGISTERED
1,288.25,539.0,Si I,288.16,0.09,VERIFIED
1,290.1,771.0,Unknown,,,UNREGISTERED
1,291.96,552.0,Unknown,,,UNREGISTERED
