Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-09-01 15:29:48,ASLF,Plasma,0.375,1000,1,1,3271,100,5,1
2,2023-09-01 15:29:49,ASLF,Plasma,0.375,1000,1,1,3286,100,5,1
3,2023-09-01 15:29:49,ASLF,Plasma,0.375,1000,1,1,3227,100,5,1
4,2023-09-01 15:29:50,ASLF,Plasma,0.375,1000,1,1,3229,100,5,1
5,2023-09-01 15:29:50,ASLF,Plasma,0.375,1000,1,1,3189,100,5,1
