Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,166.26,154.0,Unknown,,,UNREGISTERED
1,178.08,181.0,Unknown,,,UNREGISTERED
1,181.88,166.0,Unknown,,,UNREGISTERED
1,187.96,158.0,Unknown,,,UNREGISTERED
1,198.21,168.0,Unknown,,,UNREGISTERED
1,200.48,167.0,Unknown,,,UNREGISTERED
1,217.12,186.0,Unknown,,,UNREGISTERED
1,220.89,184.0,Unknown,,,UNREGISTERED
1,223.53,285.0,Unknown,,,UNREGISTERED
1,234.82,228.0,Unknown,,,UNREGISTERED
1,237.08,150.0,Unknown,,,UNREGISTERED
1,242.71,158.0,Unknown,,,UNREGISTERED
1,243.46,174.0,Unknown,,,UNREGISTERED
1,251.33,252.0,Unknown,,,UNREGISTERED
1,253.95,197.0,Unknown,,,UNREGISTERED
1,255.07,209.0,Unknown,,,UNREGISTERED
1,256.57,170.0,Unknown,,,UNREGISTERED
1,258.07,152.0,Unknown,,,UNREGISTERED
1,260.31,206.0,Unknown,,,UNREGISTERED
1,262.55,253.0,Unknown,,,UNREGISTERED
1,266.29,174.0,Unknown,,,UNREGISTERED
1,267.4,162.0,Unknown,,,UNREGISTERED
1,273.0,151.0,Unknown,,,UNREGISTERED
1,281.19,287.0,Unknown,,,UNREGISTERED
1,281.93,286.0,Unknown,,,UNREGISTERED
1,284.53,172.0,Unknown,,,UNREGISTERED
1,286.39,278.0,Unknown,,,UNREGISTERED
1,287.5,175.0,Unknown,,,UNREGISTERED
1,288.25,201.0,Si I,288.16,0.09,VERIFIED
1,288.99,187.0,Unknown,,,UNREGISTERED
1,290.1,155.0,Unknown,,,UNREGISTERED
1,291.96,216.0,Unknown,,,UNREGISTERED
1,296.77,195.0,Unknown,,,UNREGISTERED
1,297.89,172.0,Unknown,,,UNREGISTERED
1,301.59,238.0,Unknown,,,UNREGISTERED
1,302.7,157.0,Unknown,,,UNREGISTERED
1,305.29,196.0,Unknown,,,UNREGISTERED
1,306.76,197.0,Unknown,,,UNREGISTERED
1,307.5,164.0,Unknown,,,UNREGISTERED
1,313.04,175.0,Unknown,,,UNREGISTERED
1,314.52,199.0,Unknown,,,UNREGISTERED
1,316.36,183.0,Unknown,,,UNREGISTERED
1,320.41,183.0,Unknown,,,UNREGISTERED
1,325.19,171.0,Unknown,,,UNREGISTERED
1,329.61,213.0,Unknown,,,UNREGISTERED
1,331.81,156.0,Unknown,,,UNREGISTERED
1,342.81,166.0,Unknown,,,UNREGISTERED
1,345.73,180.0,Unknown,,,UNREGISTERED
1,349.39,151.0,Unknown,,,UNREGISTERED
1,351.58,169.0,Unknown,,,UNREGISTERED
1,357.05,161.0,Unknown,,,UNREGISTERED
1,360.33,159.0,Unknown,,,UNREGISTERED
1,367.25,153.0,Unknown,,,UNREGISTERED
1,380.68,195.0,Unknown,,,UNREGISTERED
1,382.49,157.0,Unknown,,,UNREGISTERED
1,383.57,180.0,Unknown,,,UNREGISTERED
1,387.19,174.0,Unknown,,,UNREGISTERED
1,396.58,208.0,Ca II,396.85,0.27,VERIFIED
1,414.2,162.0,Unknown,,,UNREGISTERED
1,419.58,161.0,Unknown,,,UNREGISTERED
1,432.8,168.0,Unknown,,,UNREGISTERED
1,460.5,182.0,Unknown,,,UNREGISTERED
1,474.97,198.0,Unknown,,,UNREGISTERED
1,481.65,152.0,Unknown,,,UNREGISTERED
1,490.41,182.0,Unknown,,,UNREGISTERED
1,512.04,191.0,Unknown,,,UNREGISTERED
1,516.21,188.0,Unknown,,,UNREGISTERED
1,520.37,153.0,Unknown,,,UNREGISTERED
1,533.85,155.0,Unknown,,,UNREGISTERED
1,541.09,153.0,Unknown,,,UNREGISTERED
1,547.27,153.0,Unknown,,,UNREGISTERED
1,551.73,179.0,Unknown,,,UNREGISTERED
1,557.2,161.0,Unknown,,,UNREGISTERED
1,560.62,165.0,Unknown,,,UNREGISTERED
1,561.65,165.0,Unknown,,,UNREGISTERED
1,563.01,176.0,Unknown,,,UNREGISTERED
1,564.37,247.0,Unknown,,,UNREGISTERED
1,565.4,203.0,Unknown,,,UNREGISTERED
1,567.44,169.0,Unknown,,,UNREGISTERED
1,572.21,233.0,Unknown,,,UNREGISTERED
1,572.89,152.0,Unknown,,,UNREGISTERED
1,574.92,203.0,Unknown,,,UNREGISTERED
1,576.96,205.0,Unknown,,,UNREGISTERED
1,581.71,161.0,Unknown,,,UNREGISTERED
1,582.39,216.0,Unknown,,,UNREGISTERED
1,611.01,157.0,Unknown,,,UNREGISTERED
1,624.7,175.0,Unknown,,,UNREGISTERED
1,634.0,188.0,Unknown,,,UNREGISTERED
1,635.66,176.0,Unknown,,,UNREGISTERED
1,639.3,150.0,Unknown,,,UNREGISTERED
1,641.28,193.0,Unknown,,,UNREGISTERED
1,645.25,159.0,Unknown,,,UNREGISTERED
1,656.44,152.0,H I,656.28,0.16,VERIFIED
1,658.08,175.0,Unknown,,,UNREGISTERED
1,659.06,170.0,Unknown,,,UNREGISTERED
1,684.18,215.0,Unknown,,,UNREGISTERED
1,687.09,152.0,Unknown,,,UNREGISTERED
1,690.33,235.0,Unknown,,,UNREGISTERED
1,691.3,159.0,Unknown,,,UNREGISTERED
1,696.14,158.0,Unknown,,,UNREGISTERED
1,704.51,194.0,Unknown,,,UNREGISTERED
1,708.68,240.0,Unknown,,,UNREGISTERED
1,709.32,217.0,Unknown,,,UNREGISTERED
1,714.12,156.0,Unknown,,,UNREGISTERED
1,724.01,150.0,Unknown,,,UNREGISTERED
1,739.85,154.0,Unknown,,,UNREGISTERED
1,754.94,183.0,Unknown,,,UNREGISTERED
1,763.38,150.0,Unknown,,,UNREGISTERED
1,784.77,175.0,Unknown,,,UNREGISTERED
1,803.46,166.0,Unknown,,,UNREGISTERED
1,807.73,152.0,Unknown,,,UNREGISTERED
1,812.59,156.0,Unknown,,,UNREGISTERED
1,830.38,179.0,Unknown,,,UNREGISTERED
