Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,233.32,151.0,Unknown,,,UNREGISTERED
1,235.57,185.0,Unknown,,,UNREGISTERED
1,249.08,159.0,Unknown,,,UNREGISTERED
1,250.96,233.0,Unknown,,,UNREGISTERED
1,252.45,178.0,Unknown,,,UNREGISTERED
1,253.58,251.0,Unknown,,,UNREGISTERED
1,260.68,155.0,Unknown,,,UNREGISTERED
1,268.15,197.0,Unknown,,,UNREGISTERED
1,268.9,155.0,Unknown,,,UNREGISTERED
1,276.72,239.0,Unknown,,,UNREGISTERED
1,278.21,239.0,Unknown,,,UNREGISTERED
1,281.56,2143.0,Unknown,,,UNREGISTERED
1,284.53,283.0,Unknown,,,UNREGISTERED
1,285.27,316.0,Mg I,285.21,0.06,VERIFIED
1,287.13,379.0,Unknown,,,UNREGISTERED
1,288.99,190.0,Unknown,,,UNREGISTERED
1,290.47,441.0,Unknown,,,UNREGISTERED
1,292.7,209.0,Unknown,,,UNREGISTERED
1,294.55,210.0,Unknown,,,UNREGISTERED
1,295.66,251.0,Unknown,,,UNREGISTERED
1,296.4,293.0,Unknown,,,UNREGISTERED
1,298.26,262.0,Unknown,,,UNREGISTERED
1,300.85,210.0,Unknown,,,UNREGISTERED
1,303.81,219.0,Unknown,,,UNREGISTERED
1,304.55,175.0,Unknown,,,UNREGISTERED
1,305.29,171.0,Unknown,,,UNREGISTERED
1,306.02,174.0,Unknown,,,UNREGISTERED
1,307.13,191.0,Unknown,,,UNREGISTERED
1,308.24,168.0,Al I,308.22,0.02,VERIFIED
1,308.98,240.0,Al I,309.27,0.29,VERIFIED
1,310.83,435.0,Unknown,,,UNREGISTERED
1,311.93,616.0,Unknown,,,UNREGISTERED
1,313.41,321.0,Unknown,,,UNREGISTERED
1,314.52,175.0,Unknown,,,UNREGISTERED
1,315.25,206.0,Unknown,,,UNREGISTERED
1,316.36,219.0,Unknown,,,UNREGISTERED
1,317.1,254.0,Unknown,,,UNREGISTERED
1,318.2,351.0,Unknown,,,UNREGISTERED
1,318.94,516.0,Unknown,,,UNREGISTERED
1,321.15,745.0,Unknown,,,UNREGISTERED
1,323.72,333.0,Unknown,,,UNREGISTERED
1,324.46,267.0,Unknown,,,UNREGISTERED
1,325.93,238.0,Unknown,,,UNREGISTERED
1,326.67,341.0,Unknown,,,UNREGISTERED
1,328.87,230.0,Unknown,,,UNREGISTERED
1,329.61,172.0,Unknown,,,UNREGISTERED
1,330.34,212.0,Unknown,,,UNREGISTERED
1,331.44,218.0,Unknown,,,UNREGISTERED
1,333.28,176.0,Unknown,,,UNREGISTERED
1,335.11,182.0,Ti II,334.94,0.17,VERIFIED
1,336.21,217.0,Unknown,,,UNREGISTERED
1,339.14,155.0,Unknown,,,UNREGISTERED
1,340.61,243.0,Unknown,,,UNREGISTERED
1,343.9,196.0,Unknown,,,UNREGISTERED
1,346.1,154.0,Unknown,,,UNREGISTERED
1,353.04,158.0,Unknown,,,UNREGISTERED
1,365.43,156.0,Unknown,,,UNREGISTERED
1,369.07,173.0,Unknown,,,UNREGISTERED
1,370.16,158.0,Unknown,,,UNREGISTERED
1,374.51,192.0,Unknown,,,UNREGISTERED
1,375.24,174.0,Unknown,,,UNREGISTERED
1,376.33,177.0,Unknown,,,UNREGISTERED
1,377.05,186.0,Unknown,,,UNREGISTERED
1,382.13,185.0,Unknown,,,UNREGISTERED
1,383.94,183.0,Unknown,,,UNREGISTERED
1,385.02,173.0,Unknown,,,UNREGISTERED
1,387.91,176.0,Unknown,,,UNREGISTERED
1,391.89,150.0,Unknown,,,UNREGISTERED
1,398.38,224.0,Unknown,,,UNREGISTERED
1,399.46,324.0,Unknown,,,UNREGISTERED
1,401.26,153.0,Unknown,,,UNREGISTERED
1,402.7,194.0,Unknown,,,UNREGISTERED
1,404.86,213.0,Fe I,404.58,0.28,VERIFIED
1,407.74,184.0,Unknown,,,UNREGISTERED
1,429.59,172.0,Unknown,,,UNREGISTERED
1,485.16,160.0,Unknown,,,UNREGISTERED
1,508.91,161.0,Unknown,,,UNREGISTERED
1,521.06,157.0,Unknown,,,UNREGISTERED
1,525.56,168.0,Unknown,,,UNREGISTERED
1,552.76,196.0,Unknown,,,UNREGISTERED
1,568.8,156.0,Unknown,,,UNREGISTERED
1,575.94,156.0,Unknown,,,UNREGISTERED
1,590.16,158.0,Unknown,,,UNREGISTERED
1,602.62,172.0,Unknown,,,UNREGISTERED
1,858.05,176.0,Unknown,,,UNREGISTERED
