Wavelength,Response count
153.21,333
153.62,335
154.02,507
154.42,368
154.83,402
155.23,305
155.63,367
156.03,270
156.44,340
156.84,395
157.24,362
157.64,331
158.05,388
158.45,396
158.85,377
159.25,340
159.65,428
160.05,424
160.46,348
160.86,287
161.26,360
161.66,393
162.06,363
162.46,426
162.86,411
163.26,342
163.66,403
164.06,394
164.46,597
164.86,770
165.26,749
165.66,703
166.06,737
166.46,751
166.86,788
167.26,814
167.66,794
168.06,764
168.45,751
168.85,843
169.25,773
169.65,768
170.05,817
170.45,801
170.84,802
171.24,731
171.64,751
172.04,772
172.43,767
172.83,755
173.23,773
173.63,793
174.02,843
174.42,835
174.82,809
175.21,828
175.61,764
176.01,760
176.4,703
176.8,771
177.2,720
177.59,705
177.99,855
178.38,877
178.78,768
179.18,779
179.57,821
179.97,648
180.36,716
180.76,743
181.15,837
181.55,788
181.94,880
182.34,785
182.73,753
183.12,814
183.52,797
183.91,815
184.31,835
184.7,757
185.1,778
185.49,670
185.88,874
186.28,692
186.67,745
187.06,747
187.46,803
187.85,711
188.24,792
188.64,758
189.03,720
189.42,722
189.81,760
190.21,766
190.6,738
190.99,786
191.38,769
191.77,775
192.17,750
192.56,656
192.95,630
193.34,799
193.73,793
194.12,807
194.52,805
194.91,708
195.3,710
195.69,739
196.08,792
196.47,750
196.86,761
197.25,753
197.64,709
198.03,786
198.42,763
198.81,736
199.2,740
199.59,763
199.98,751
200.37,817
200.76,732
201.15,700
201.54,806
201.93,774
202.32,782
202.71,793
203.1,730
203.49,797
203.88,749
204.27,794
204.66,734
205.04,746
205.43,766
205.82,821
206.21,774
206.6,774
206.99,661
207.37,787
207.76,757
208.15,735
208.54,692
208.93,902
209.31,799
209.7,715
210.09,768
210.48,865
210.86,774
211.25,831
211.64,747
212.02,761
212.41,778
212.8,784
213.18,737
213.57,712
213.96,744
214.34,726
214.73,642
215.12,824
215.5,814
215.89,754
216.27,790
216.66,727
217.05,693
217.43,787
217.82,734
218.2,720
218.59,702
218.97,745
219.36,822
219.74,796
220.13,833
220.51,718
220.9,765
221.28,703
221.67,746
222.05,716
222.44,801
222.82,746
223.21,741
223.59,744
223.98,724
224.36,705
224.74,721
225.13,763
225.51,731
225.9,854
226.28,751
226.66,797
227.05,696
227.43,774
227.81,849
228.2,741
228.58,784
228.96,744
229.35,786
229.73,789
230.11,761
230.49,757
230.88,747
231.26,785
231.64,819
232.03,803
232.41,822
232.79,855
233.17,718
233.55,751
233.94,765
234.32,784
234.7,820
235.08,835
235.46,831
235.85,787
236.23,845
236.61,756
236.99,761
237.37,767
237.75,801
238.13,804
238.52,825
238.9,728
239.28,811
239.66,864
240.04,790
240.42,797
240.8,792
241.18,917
241.56,893
241.94,793
242.32,756
242.7,879
243.08,857
243.46,894
243.84,905
244.22,881
244.6,895
244.98,899
245.36,891
245.74,848
246.12,898
246.5,932
246.88,802
247.26,857
247.64,861
248.02,782
248.4,742
248.78,908
249.16,893
249.54,802
249.92,905
250.3,796
250.67,926
251.05,882
251.43,917
251.81,881
252.19,887
252.57,902
252.95,899
253.32,876
253.7,911
254.08,911
254.46,909
254.84,799
255.21,871
255.59,810
255.97,847
256.35,840
256.73,880
257.1,900
257.48,794
257.86,834
258.24,856
258.61,907
258.99,911
259.37,857
259.75,787
260.12,719
260.5,837
260.88,824
261.25,924
261.63,858
262.01,868
262.38,786
262.76,850
263.14,770
263.51,949
263.89,817
264.27,927
264.64,884
265.02,853
265.4,864
265.77,930
266.15,866
266.52,902
266.9,893
267.28,937
267.65,990
268.03,943
268.4,976
268.78,976
269.15,946
269.53,919
269.91,920
270.28,1003
270.66,920
271.03,916
271.41,992
271.78,1178
272.16,1341
272.53,1711
272.91,1860
273.28,2107
273.66,1697
274.03,1444
274.41,1115
274.78,1112
275.16,1068
275.53,1040
275.9,996
276.28,988
276.65,954
277.03,1000
277.4,897
277.78,1017
278.15,1008
278.52,976
278.9,1105
279.27,1062
279.65,1004
280.02,923
280.39,964
280.77,944
281.14,971
281.51,1051
281.89,1021
282.26,1107
282.64,971
283.01,881
283.38,932
283.76,1000
284.13,1020
284.5,896
284.87,900
285.25,881
285.62,954
285.99,989
286.37,981
286.74,1013
287.11,1016
287.48,1090
287.86,1003
288.23,933
288.6,951
288.97,988
289.35,945
289.72,916
290.09,894
290.46,888
290.84,993
291.21,973
291.58,957
291.95,1056
292.32,884
292.7,976
293.07,890
293.44,978
293.81,904
294.18,989
294.56,1086
294.93,969
295.3,944
295.67,1016
296.04,959
296.41,1044
