Measurement_ID,Time,Operation_Mode,Measurement_Type,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-27 22:41:49,ASLF,Plasma,0.375,1000,1,1,3141,95,5,1
2,2023-08-27 22:41:50,ASLF,Plasma,0.375,1000,1,1,3165,95,5,1
3,2023-08-27 22:41:52,ASLF,Plasma,0.375,1000,1,1,3146,95,5,1
4,2023-08-27 22:41:54,ASLF,Plasma,0.375,1000,1,1,3176,95,5,1
