Measurement_ID,Time_UTC,Measurement_Count,Wavelength_nm,Cleaned_Intensity,Operation_Mode,Measurement_Type,Force_Reset_Status,Laser_Fire_Status,Is_Valid_Plasma,Is_Background,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-08-27 22:41:49,2,164.35,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,164.74,91.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,165.12,1.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,165.5,85.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,165.88,62.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,166.26,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,166.64,85.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,167.03,68.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,167.41,104.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,167.79,106.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,168.17,126.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,168.55,81.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,168.93,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,169.31,99.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,169.7,106.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,170.08,59.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,170.46,97.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,170.84,65.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,171.22,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,171.6,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,171.98,106.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,172.36,94.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,172.74,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,173.13,11.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,173.51,51.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,173.89,104.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,174.27,32.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,174.65,18.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,175.03,63.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,175.41,51.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,175.79,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,176.17,177.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,176.55,32.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,176.93,32.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,177.32,55.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,177.7,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,178.08,31.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,178.46,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,178.84,64.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,179.22,113.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,179.6,137.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,179.98,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,180.36,26.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,180.74,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,181.12,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,181.5,6.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,181.88,58.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,182.26,33.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,182.64,72.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,183.02,195.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,183.4,122.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,183.78,11.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,184.16,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,184.54,59.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,184.92,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,185.3,160.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,185.68,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
1,2023-08-27 22:41:49,2,186.06,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3141,95,5,1
